segmentnr	original	folio	analyzed
PA_mn_17:0.1	Majjhima Nikāya 17	0	
PA_mn_17:0.2	Vanapatthasutta	0	
PA_mn_17:1.1	Evaṁ me sutaṁ—	1	
PA_mn_17:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_17:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_17:1.4	“bhikkhavo”ti.	1	
PA_mn_17:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_17:1.6	Bhagavā etadavoca:	1	
PA_mn_17:2.1	“vanapatthapariyāyaṁ vo, bhikkhave, desessāmi,	2	
PA_mn_17:2.2	taṁ suṇātha, sādhukaṁ manasikarotha, bhāsissāmī”ti.	2	
PA_mn_17:2.3	“Evaṁ, bhante”ti kho te bhikkhū bhagavato paccassosuṁ.	2	
PA_mn_17:2.4	Bhagavā etadavoca:	2	
PA_mn_17:3.1	“Idha, bhikkhave, bhikkhu aññataraṁ vanapatthaṁ upanissāya viharati.	3	
PA_mn_17:3.2_0	Tassa taṁ vanapatthaṁ upanissāya viharato anupaṭṭhitā ceva sati na upaṭṭhāti, asamāhitañca	3	
PA_mn_17:3.2_1	cittaṁ na samādhiyati, aparikkhīṇā ca āsavā na parikkhayaṁ gacchanti, ananuppattañca	3	
PA_mn_17:3.2_2	anuttaraṁ yogakkhemaṁ nānupāpuṇāti.	3	
PA_mn_17:3.3	Ye ca kho ime pabbajitena jīvitaparikkhārā samudānetabbā—cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārā—te kasirena samudāgacchanti.	3	
PA_mn_17:3.4	Tena, bhikkhave, bhikkhunā iti paṭisañcikkhitabbaṁ:	3	
PA_mn_17:3.5_0	‘ahaṁ kho imaṁ vanapatthaṁ upanissāya viharāmi, tassa me imaṁ vanapatthaṁ upanissāya	3	
PA_mn_17:3.5_1	viharato anupaṭṭhitā ceva sati na upaṭṭhāti, asamāhitañca cittaṁ na samādhiyati,	3	
PA_mn_17:3.5_2	aparikkhīṇā ca āsavā na parikkhayaṁ gacchanti, ananuppattañca anuttaraṁ yogakkhemaṁ nānupāpuṇāmi.	3	
PA_mn_17:3.6	Ye ca kho ime pabbajitena jīvitaparikkhārā samudānetabbā—cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārā—te kasirena samudāgacchantī’ti.	3	
PA_mn_17:3.7	Tena, bhikkhave, bhikkhunā rattibhāgaṁ vā divasabhāgaṁ vā tamhā vanapatthā pakkamitabbaṁ, na vatthabbaṁ.	3	
PA_mn_17:4.1	Idha pana, bhikkhave, bhikkhu aññataraṁ vanapatthaṁ upanissāya viharati.	4	
PA_mn_17:4.2_0	Tassa taṁ vanapatthaṁ upanissāya viharato anupaṭṭhitā ceva sati na upaṭṭhāti, asamāhitañca	4	
PA_mn_17:4.2_1	cittaṁ na samādhiyati, aparikkhīṇā ca āsavā na parikkhayaṁ gacchanti, ananuppattañca	4	
PA_mn_17:4.2_2	anuttaraṁ yogakkhemaṁ nānupāpuṇāti.	4	
PA_mn_17:4.3	Ye ca kho ime pabbajitena jīvitaparikkhārā samudānetabbā—cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārā—te appakasirena samudāgacchanti.	4	
PA_mn_17:4.4	Tena, bhikkhave, bhikkhunā iti paṭisañcikkhitabbaṁ:	4	
PA_mn_17:4.5_0	‘ahaṁ kho imaṁ vanapatthaṁ upanissāya viharāmi. Tassa me imaṁ vanapatthaṁ upanissāya	4	
PA_mn_17:4.5_1	viharato anupaṭṭhitā ceva sati na upaṭṭhāti asamāhitañca cittaṁ na samādhiyati, aparikkhīṇā	4	
PA_mn_17:4.5_2	ca āsavā na parikkhayaṁ gacchanti, ananuppattañca anuttaraṁ yogakkhemaṁ nānupāpuṇāmi.	4	
PA_mn_17:4.6	Ye ca kho ime pabbajitena jīvitaparikkhārā samudānetabbā—cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārā—te appakasirena samudāgacchanti.	4	
PA_mn_17:4.7	Na kho panāhaṁ cīvarahetu agārasmā anagāriyaṁ pabbajito na piṇḍapātahetu …pe… na senāsanahetu …pe… na gilānappaccayabhesajjaparikkhārahetu agārasmā anagāriyaṁ pabbajito.	4	
PA_mn_17:4.8_0	Atha ca pana me imaṁ vanapatthaṁ upanissāya viharato anupaṭṭhitā ceva sati na upaṭṭhāti,	4	
PA_mn_17:4.8_1	asamāhitañca cittaṁ na samādhiyati, aparikkhīṇā ca āsavā na parikkhayaṁ gacchanti,	4	
PA_mn_17:4.8_2	ananuppattañca anuttaraṁ yogakkhemaṁ nānupāpuṇāmī’ti.	4	
PA_mn_17:4.9	Tena, bhikkhave, bhikkhunā saṅkhāpi tamhā vanapatthā pakkamitabbaṁ, na vatthabbaṁ.	4	
PA_mn_17:5.1	Idha pana, bhikkhave, bhikkhu aññataraṁ vanapatthaṁ upanissāya viharati.	5	
PA_mn_17:5.2_0	Tassa taṁ vanapatthaṁ upanissāya viharato anupaṭṭhitā ceva sati upaṭṭhāti, asamāhitañca	5	
PA_mn_17:5.2_1	cittaṁ samādhiyati, aparikkhīṇā ca āsavā parikkhayaṁ gacchanti, ananuppattañca anuttaraṁ	5	
PA_mn_17:5.2_2	yogakkhemaṁ anupāpuṇāti.	5	
PA_mn_17:5.3_0	Ye ca kho ime pabbajitena jīvitaparikkhārā samudānetabbā—cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārā,	5	
PA_mn_17:5.3_1	te kasirena samudāgacchanti. Tena, bhikkhave, bhikkhunā iti paṭisañcikkhitabbaṁ:	5	
PA_mn_17:5.4	‘ahaṁ kho imaṁ vanapatthaṁ upanissāya viharāmi.	5	
PA_mn_17:5.5_0	Tassa me imaṁ vanapatthaṁ upanissāya viharato anupaṭṭhitā ceva sati upaṭṭhāti asamāhitañca	5	
PA_mn_17:5.5_1	cittaṁ samādhiyati, aparikkhīṇā ca āsavā parikkhayaṁ gacchanti, ananuppattañca anuttaraṁ	5	
PA_mn_17:5.5_2	yogakkhemaṁ anupāpuṇāmi.	5	
PA_mn_17:5.6	Ye ca kho ime pabbajitena jīvitaparikkhārā samudānetabbā—cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārā—te kasirena samudāgacchanti.	5	
PA_mn_17:5.7	Na kho panāhaṁ cīvarahetu agārasmā anagāriyaṁ pabbajito, na piṇḍapātahetu …pe… na senāsanahetu …pe… na gilānappaccayabhesajjaparikkhārahetu agārasmā anagāriyaṁ pabbajito.	5	
PA_mn_17:5.8_0	Atha ca pana me imaṁ vanapatthaṁ upanissāya viharato anupaṭṭhitā ceva sati upaṭṭhāti,	5	
PA_mn_17:5.8_1	asamāhitañca cittaṁ samādhiyati, aparikkhīṇā ca āsavā parikkhayaṁ gacchanti, ananuppattañca	5	
PA_mn_17:5.8_2	anuttaraṁ yogakkhemaṁ anupāpuṇāmī’ti.	5	
PA_mn_17:5.9	Tena, bhikkhave, bhikkhunā saṅkhāpi tasmiṁ vanapatthe vatthabbaṁ, na pakkamitabbaṁ.	5	
PA_mn_17:6.1	Idha pana, bhikkhave, bhikkhu aññataraṁ vanapatthaṁ upanissāya viharati.	6	
PA_mn_17:6.2_0	Tassa taṁ vanapatthaṁ upanissāya viharato anupaṭṭhitā ceva sati upaṭṭhāti, asamāhitañca	6	
PA_mn_17:6.2_1	cittaṁ samādhiyati, aparikkhīṇā ca āsavā parikkhayaṁ gacchanti, ananuppattañca anuttaraṁ	6	
PA_mn_17:6.2_2	yogakkhemaṁ anupāpuṇāti.	6	
PA_mn_17:6.3	Ye ca kho ime pabbajitena jīvitaparikkhārā samudānetabbā—cīvarapiṇḍapātasenāsanagilānappaccayabhesajjaparikkhārā—te appakasirena samudāgacchanti.	6	
PA_mn_17:6.4	Tena, bhikkhave, bhikkhunā iti paṭisañcikkhitabbaṁ:	6	
PA_mn_17:6.5_0	‘ahaṁ kho imaṁ vanapatthaṁ upanissāya viharāmi. Tassa me imaṁ vanapatthaṁ upanissāya	6	
PA_mn_17:6.5_1	viharato anupaṭṭhitā ceva sati upaṭṭhāti asamāhitañca cittaṁ samādhiyati, aparikkhīṇā	6	
PA_mn_17:6.5_2	ca āsavā parikkhayaṁ gacchanti, ananuppattañca anuttaraṁ yogakkhemaṁ anupāpuṇāmi.	6	
