segmentnr	original	folio	analyzed
PA_atk-s05_11a:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_atk-s05_11a:1	Khuddakanikāye	0	
PA_atk-s05_11a:2	Buddhavaṃsa-aṭṭhakathā	0	
PA_atk-s05_11a:3	Ganthārambhakathā	0	
PA_atk-s05_11a:4	Anantañāṇaṃ karuṇālayaṃ layaṃ, malassa buddhaṃ susamāhitaṃ hitaṃ;	0	
PA_atk-s05_11a:5	Namāmi dhammaṃ bhavasaṃvaraṃ varaṃ, guṇākarañceva niraṅgaṇaṃ gaṇaṃ.	0	
PA_atk-s05_11a:6	Paññāya seṭṭho jinasāvakānaṃ, yaṃ dhammasenāpati dhammarājaṃ;	0	
PA_atk-s05_11a:7	Apucchi satthāramapārapāraguṃ, niraṅgaṇaṃ ñātigaṇassa majjhe.	0	
PA_atk-s05_11a:8	Subuddhavaṃsenidha buddhavaṃso, visuddhavaṃsena vināyakena;	0	
PA_atk-s05_11a:9	Hatāvakāsena pakāsito yo, samādhivāsena tathāgatena.	0	
PA_atk-s05_11a:10	Yāvajjakālā avināsayantā, pāḷikkamañceva ca pāḷiyatthaṃ;	1	
PA_atk-s05_11a:11	Kathānusandhiṃ sugatassa puttā, yathāsutaṃyeva samāhariṃsu.	1	
PA_atk-s05_11a:12	Tasseva sambuddhavaranvayassa, sadā janānaṃ savanāmatassa;	1	
PA_atk-s05_11a:13	Pasādapaññājananassa yasmā, saṃvaṇṇanānukkamato pavattā.	1	
PA_atk-s05_11a:14	Sakkaccasaddhammaratena buddhasīhena sīlādiguṇoditena;	1	
PA_atk-s05_11a:15	Āyācitohaṃ sucirampi kālaṃ, tasmāssa saṃvaṇṇanamārabhissaṃ.	1	
PA_atk-s05_11a:16	Sadā janānaṃ kalināsanassa, ciraṭṭhitatthaṃ jinasāsanassa;	1	
PA_atk-s05_11a:17	Mamāpi puññodayavuddhiyatthaṃ, pasādanatthañca mahājanassa.	1	
PA_atk-s05_11a:18	Mahāvihārāgatapāḷimaggasannissitā saṅkaradosahīnā;	1	
PA_atk-s05_11a:19	Samāsatoyaṃ pana buddhavaṃsasaṃvaṇṇanā hessati sārabhūtā.	1	
PA_atk-s05_11a:20	Sotabbarūpaṃ pana buddhavaṃsakathāya aññaṃ idha natthi yasmā;	2	
PA_atk-s05_11a:21	Pasādanaṃ buddhaguṇe ratānaṃ, pavāhanaṃ pāpamahāmalassa.	2	
PA_atk-s05_11a:22	Tasmā hi sakkaccasamādhiyuttā, vihāya vikkhepamanaññacittā;	2	
PA_atk-s05_11a:23	Saṃvaṇṇanaṃ vaṇṇayato suvaṇṇaṃ, nidhāya kaṇṇaṃ madhuraṃ suṇātha.	2	
PA_atk-s05_11a:24	Sabbampi hitvā pana kiccamaññaṃ, sakkacca maccenidha niccakālaṃ;	2	
PA_atk-s05_11a:25	Sotuṃ kathetumpi budhena yuttā, kathā panāyaṃ atidullabhāti.	2	
PA_atk-s05_11a:26_0	Tattha “buddhavaṃsasaṃvaṇṇanā hessati sārabhūtā”ti vuttattā buddhavaṃso tāva vavatthapetabbo.	26	
PA_atk-s05_11a:26_1	Tatridaṃ vavatthānaṃ – ito heṭṭhā kappasatasahassādhikesu catūsu asaṅkhyeyyesu uppannānaṃ	26	
PA_atk-s05_11a:26_2	pañcavīsatiyā buddhānaṃ uppannakappādiparicchedavasena paveṇivitthārakathā “buddhavaṃso nāmā”ti veditabbo.	26	
PA_atk-s05_11a:27_0	Svāyaṃ kappaparicchedo nāmaparicchedo gottaparicchedo jātiparicchedo nagaraparicchedo	27	
PA_atk-s05_11a:27_1	pituparicchedo mātuparicchedo bodhirukkhaparicchedo dhammacakkappavattanaparicchedo	27	
PA_atk-s05_11a:27_2	abhisamayaparicchedo sāvakasannipātaparicchedo aggasāvakaparicchedo upaṭṭhākaparicchedo	27	
PA_atk-s05_11a:27_3	aggasāvikāparicchedo parivārabhikkhuparicchedo raṃsiparicchedo sarīrappamāṇaparicchedo	27	
PA_atk-s05_11a:27_4	bodhisattādhikāraparicchedo byākaraṇaparicchedo bodhisattapadhānaparicchedo āyuparicchedo	27	
PA_atk-s05_11a:27_5	parinibbānaparicchedoti imehi pāḷiyā āgatehi bāvīsatiyā paricchedehi paricchinno vavatthito.	27	
PA_atk-s05_11a:28_0	Pāḷianāruḷho pana sambahulavāropettha ānetabbo. So agāravāsaparicchedo pāsādattayaparicchedo	28	
PA_atk-s05_11a:28_1	nāṭakitthiparicchedo aggamahesiparicchedo puttaparicchedo yānaparicchedo abhinikkhamanaparicchedo	28	
