segmentnr	original	analyzed
PA_anya-e08_07n:0	Namo tassa bhagavato arahato sammāsambuddhassa.	namaḥ tassa bhagavataḥ arahataḥ sammāsambuddhassa 
PA_anya-e08_07n:1	Payogasiddhipāḷi	     
PA_anya-e08_07n:2	1. Saññādikaṇḍa	saññā ādi kaṇḍa 
PA_anya-e08_07n:3	Siddha-mbatthuṃ sammā vande	siddhambatthum sammā vande 
PA_anya-e08_07n:4	Ganthārambhakathā	gantha ārambha kathā 
PA_anya-e08_07n:5	Siddha+miṭṭhadadaṃ buddhaṃ, dhammaṃ maṇiṃva svatthadaṃ;	buddham dhammam maṇim iva svattha dam 
PA_anya-e08_07n:6	Saṅghañca sādaraṃ natvā, payogasiddhi vuccate.	saṅgham ca sādaram natvā vuccate 
PA_anya-e08_07n:7	Pabhāvo moggallānassa, byākaraṇe ca peṭake;	pabhāvaḥ moggallānassa byākaraṇe ca peṭake 
PA_anya-e08_07n:8	Nisseseva kabbātitto, aho acchariyo vata.	nissesā iva kabbātitto aho acchariyaḥ vata 
PA_anya-e08_07n:9	Vuttañhi pubbasīhaḷācariya+pācariyehi –	vuttam hi 
PA_anya-e08_07n:10	Yā satti pāṇine yā ca, candra+kātyāyanādisu;	yā pāṇine yā ca candrakātyāyana ādisu 
PA_anya-e08_07n:11	Sā+yaṃ muttimatī maññe, moggallāyanarūpinī-ti.	sāyam muttimatī maññe moggallāyana rūpinī iti 
PA_anya-e08_07n:12	Suttaṃ vutti ca teneva, katā ekena pañcikā;	suttam vutti ca tena iva katā ekena pañcikā 
PA_anya-e08_07n:13	Tasmā+ssa sattha+maññehi, supasaṭṭhaṃ+tisundaraṃ.	tasmā ssa sattham aññehi 
PA_anya-e08_07n:14	Tamhi ca dubbidhaṃ ñeyyaṃ, suttaṃ kammatthabhedato;	tamhi ca dubbidham ñeyyam suttam kammattha bhedato 
PA_anya-e08_07n:15	Tesvā+di mītisaddena, dutiyaṃ tippakārato.	tesu ādi mīti saddena dutiyam ti pakārato 
PA_anya-e08_07n:16	Suvisadaṃ pakāsetvā, subodha+mākumārakaṃ;	su visadam pakāsetvā su bodham ā kumārakam 
PA_anya-e08_07n:17	Byāpikāvaḷiyā kassaṃ, taṃ suṇātha samāhitāti.	kassam tam suṇātha samāhitā ti 
PA_anya-e08_07n:18	1. Aādayo titālīsa vaṇṇā	a ādayaḥ titālīsa vaṇṇā 
