segmentnr	original	analyzed
PA_bi-vb_pc32:0.1	Theravāda Vinaya	thera vāda vinaya 
PA_bi-vb_pc32:0.2	Bhikkhunivibhaṅga	bhikkhuni vibhaṅga 
PA_bi-vb_pc32:0.3	Pācittiyakaṇḍa	pācittiyakaṇḍa 
PA_bi-vb_pc32:0.4	Tuvaṭṭavagga	tuva ṭṭa vagga 
PA_bi-vb_pc32:0.5	32. Ekattharaṇatuvaṭṭanasikkhāpada	ekattharaṇa tuvaṭṭana sikkhāpada 
PA_bi-vb_pc32:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 
PA_bi-vb_pc32:1.2	Tena kho pana samayena bhikkhuniyo dve ekattharaṇapāvuraṇā tuvaṭṭenti.	tena kho pana samayena bhikkhuniyaḥ dve ekattharaṇa pāvuraṇā tuvaṭṭenti 
PA_bi-vb_pc32:1.3	Manussā vihāracārikaṁ āhiṇḍantā passitvā ujjhāyanti khiyyanti vipācenti—	manussā vihāra cārikam āhiṇḍantā passitvā ujjhāyanti khiyyanti vipācenti 
PA_bi-vb_pc32:1.4	“kathañhi nāma bhikkhuniyo dve ekattharaṇapāvuraṇā tuvaṭṭessanti, seyyathāpi gihiniyo kāmabhoginiyo”ti.	katham hi nāma bhikkhuniyaḥ dve ekattharaṇa pāvuraṇā tuvaṭṭessanti seyyathā api gihiniyaḥ kāmabhoginiyaḥ ti 
PA_bi-vb_pc32:1.5	Assosuṁ kho bhikkhuniyo tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	assosum kho bhikkhuniyaḥ tesam manussānam ujjhāyantānam khiyyantānam vipācentāna 
PA_bi-vb_pc32:1.6	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	yāḥ tāḥ bhikkhuniyaḥ appicchāḥ pe tāḥ ujjhāyanti khiyyanti vipācenti 
PA_bi-vb_pc32:1.7	“kathañhi nāma bhikkhuniyo dve ekattharaṇapāvuraṇā tuvaṭṭessantī”ti …pe…	katham hi nāma bhikkhuniyaḥ dve ekattharaṇa pāvuraṇā tuvaṭṭessanti iti pe 
PA_bi-vb_pc32:1.8	“saccaṁ kira, bhikkhave, bhikkhuniyo dve ekattharaṇapāvuraṇā tuvaṭṭentī”ti?	saccam kira bhikkhave bhikkhuniyaḥ dve ekattharaṇa pāvuraṇā tuvaṭṭenti iti 
PA_bi-vb_pc32:1.9	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 
PA_bi-vb_pc32:1.10	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 
PA_bi-vb_pc32:1.11	kathañhi nāma, bhikkhave, bhikkhuniyo dve ekattharaṇapāvuraṇā tuvaṭṭessanti.	katham hi nāma bhikkhave bhikkhuniyaḥ dve ekattharaṇa pāvuraṇā tuvaṭṭessanti 
PA_bi-vb_pc32:1.12	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	na ita bhikkhave appasannānam vā pasādāya pe 
PA_bi-vb_pc32:1.13	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—	evam ca pana bhikkhave bhikkhuniyaḥ imam sikkhāpadam uddisantu 
PA_bi-vb_pc32:1.14.1	“Yā pana bhikkhuniyo dve ekattharaṇapāvuraṇā tuvaṭṭeyyuṁ, pācittiyan”ti.	yāḥ pana bhikkhuniyaḥ dve ekattharaṇa pāvuraṇā pācittiyanti 
PA_bi-vb_pc32:2.1.1	Yā panāti	yā panāti 
PA_bi-vb_pc32:2.1.2	yā yādisā …pe…	yā yā disā pe 
PA_bi-vb_pc32:2.1.3	bhikkhuniyoti	bhikkhuniyo ti 
