segmentnr	original	folio	analyzed
PA_bu-vb_ss11:0.1	Theravāda Vinaya	0	
PA_bu-vb_ss11:0.2	Mahāvibhaṅga	0	
PA_bu-vb_ss11:0.3	Saṅghādisesakaṇḍa	0	
PA_bu-vb_ss11:0.4	11. Bhedānuvattakasikkhāpada	0	
PA_bu-vb_ss11:1.1	Tena samayena buddho bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_bu-vb_ss11:1.2	Tena kho pana samayena devadatto saṅghabhedāya parakkamati cakkabhedāya.	1	
PA_bu-vb_ss11:1.3	Bhikkhū evamāhaṁsu—	1	
PA_bu-vb_ss11:1.4	“adhammavādī devadatto, avinayavādī devadatto.	1	
PA_bu-vb_ss11:1.5	Kathañhi nāma devadatto saṅghabhedāya parakkamissati cakkabhedāyā”ti.	1	
PA_bu-vb_ss11:1.6	Evaṁ vutte, kokāliko kaṭamodakatissako khaṇḍadeviyā putto samuddadatto te bhikkhū etadavocuṁ—	1	
PA_bu-vb_ss11:1.7	“māyasmanto evaṁ avacuttha.	1	
PA_bu-vb_ss11:1.8	Dhammavādī devadatto, vinayavādī devadatto.	1	
PA_bu-vb_ss11:1.9	Amhākañca devadatto chandañca ruciñca ādāya voharati jānāti no bhāsati amhākampetaṁ khamatī”ti.	1	
PA_bu-vb_ss11:1.10	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	1	
PA_bu-vb_ss11:1.11	“kathañhi nāma bhikkhū devadattassa saṅghabhedāya parakkamantassa anuvattakā bhavissanti vaggavādakā”ti.	1	
PA_bu-vb_ss11:1.12	Atha kho te bhikkhū te anuvattake bhikkhū anekapariyāyena vigarahitvā bhagavato etamatthaṁ ārocesuṁ …pe…	1	
PA_bu-vb_ss11:1.13	“saccaṁ kira, bhikkhave, bhikkhū devadattassa saṅghabhedāya parakkamantassa anuvattakā honti vaggavādakā”ti?	1	
PA_bu-vb_ss11:1.14	“Saccaṁ, bhagavā”ti.	1	
PA_bu-vb_ss11:1.15	Vigarahi buddho bhagavā …pe…	1	
