segmentnr	original	folio	analyzed
PA_snp_4.8:0.1	Sutta Nipāta 4.8	0	
PA_snp_4.8:0.2	Pasūrasutta	0	
PA_snp_4.8:1.1	Idheva suddhī iti vādayanti,	1	
PA_snp_4.8:1.2	Nāññesu dhammesu visuddhimāhu;	1	
PA_snp_4.8:1.3	Yaṁ nissitā tattha subhaṁ vadānā,	1	
PA_snp_4.8:1.4	Paccekasaccesu puthū niviṭṭhā.	1	
PA_snp_4.8:2.1	Te vādakāmā parisaṁ vigayha,	2	
PA_snp_4.8:2.2	Bālaṁ dahantī mithu aññamaññaṁ;	2	
PA_snp_4.8:2.3	Vadanti te aññasitā kathojjaṁ,	2	
PA_snp_4.8:2.4	Pasaṁsakāmā kusalā vadānā.	2	
PA_snp_4.8:3.1	Yutto kathāyaṁ parisāya majjhe,	3	
PA_snp_4.8:3.2	Pasaṁsamicchaṁ vinighāti hoti;	3	
PA_snp_4.8:3.3	Apāhatasmiṁ pana maṅku hoti,	3	
PA_snp_4.8:3.4	Nindāya so kuppati randhamesī.	3	
PA_snp_4.8:4.1	Yamassa vādaṁ parihīnamāhu,	4	
PA_snp_4.8:4.2	Apāhataṁ pañhavimaṁsakāse;	4	
PA_snp_4.8:4.3	Paridevati socati hīnavādo,	4	
PA_snp_4.8:4.4	Upaccagā manti anutthunāti.	4	
PA_snp_4.8:5.1	Ete vivādā samaṇesu jātā,	5	
PA_snp_4.8:5.2	Etesu ugghātinighāti hoti;	5	
PA_snp_4.8:5.3	Etampi disvā virame kathojjaṁ,	5	
PA_snp_4.8:5.4	Na haññadatthatthi pasaṁsalābhā.	5	
PA_snp_4.8:6.1	Pasaṁsito vā pana tattha hoti,	6	
PA_snp_4.8:6.2	Akkhāya vādaṁ parisāya majjhe;	6	
PA_snp_4.8:6.3	So hassatī unnamatī ca tena,	6	
PA_snp_4.8:6.4	Pappuyya tamatthaṁ yathā mano ahu.	6	
PA_snp_4.8:7.1	Yā unnatī sāssa vighātabhūmi,	7	
PA_snp_4.8:7.2	Mānātimānaṁ vadate paneso;	7	
PA_snp_4.8:7.3	Etampi disvā na vivādayetha,	7	
PA_snp_4.8:7.4	Na hi tena suddhiṁ kusalā vadanti.	7	
PA_snp_4.8:8.1	Sūro yathā rājakhādāya puṭṭho,	8	
PA_snp_4.8:8.2	Abhigajjameti paṭisūramicchaṁ;	8	
PA_snp_4.8:8.3	Yeneva so tena palehi sūra,	8	
PA_snp_4.8:8.4	Pubbeva natthi yadidaṁ yudhāya.	8	
PA_snp_4.8:9.1	Ye diṭṭhimuggayha vivādayanti,	9	
PA_snp_4.8:9.2	Idameva saccanti ca vādayanti;	9	
PA_snp_4.8:9.3	Te tvaṁ vadassū na hi tedha atthi,	9	
PA_snp_4.8:9.4	Vādamhi jāte paṭisenikattā.	9	
PA_snp_4.8:10.1	Visenikatvā pana ye caranti,	10	
PA_snp_4.8:10.2	Diṭṭhīhi diṭṭhiṁ avirujjhamānā;	10	
PA_snp_4.8:10.3	Tesu tvaṁ kiṁ labhetho pasūra,	10	
PA_snp_4.8:10.4	Yesīdha natthī paramuggahītaṁ.	10	
PA_snp_4.8:11.1	Atha tvaṁ pavitakkamāgamā,	11	
PA_snp_4.8:11.2	Manasā diṭṭhigatāni cintayanto;	11	
PA_snp_4.8:11.3	Dhonena yugaṁ samāgamā,	11	
PA_snp_4.8:11.4	Na hi tvaṁ sakkhasi sampayātaveti.	11	
PA_snp_4.8:11.5	Pasūrasuttaṁ aṭṭhamaṁ.	11	
