segmentnr	original	analyzed
PA_bu-vb_pc52:0.1	Theravāda Vinaya	thera vāda vinaya 
PA_bu-vb_pc52:0.2	Mahāvibhaṅga	mahāvibhaṅga 
PA_bu-vb_pc52:0.3	Pācittiyakaṇḍa	pācittiyakaṇḍa 
PA_bu-vb_pc52:0.4	Surāpānavagga	surā pāna vagga 
PA_bu-vb_pc52:0.5	52. Aṅgulipatodakasikkhāpada	aṅguli patodaka sikkhāpada 
PA_bu-vb_pc52:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 
PA_bu-vb_pc52:1.2	Tena kho pana samayena chabbaggiyā bhikkhū sattarasavaggiyaṁ bhikkhuṁ aṅgulipatodakena hāsesuṁ.	tena kho pana samayena chabbaggiyāḥ bhikkhū sattarasavaggiyam bhikkhum aṅguli patodakena hāsesu 
PA_bu-vb_pc52:1.3	So bhikkhu uttanto anassāsako kālamakāsi.	saḥ bhikkhu uttantaḥ anassāsakaḥ kālam akāsi 
PA_bu-vb_pc52:1.4	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 
PA_bu-vb_pc52:1.5	“kathañhi nāma chabbaggiyā bhikkhū bhikkhuṁ aṅgulipatodakena hāsessantī”ti …pe…	katham hi nāma chabbaggiyāḥ bhikkhū bhikkhum aṅguli patodakena hāsessanti iti pe 
PA_bu-vb_pc52:1.6	“saccaṁ kira tumhe, bhikkhave, bhikkhuṁ aṅgulipatodakena hāsethā”ti?	saccam kira tumhe bhikkhave bhikkhum aṅguli patodakena hāsetha ati 
PA_bu-vb_pc52:1.7	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 
PA_bu-vb_pc52:1.8	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 
PA_bu-vb_pc52:1.9	kathañhi nāma tumhe, moghapurisā, bhikkhuṁ aṅgulipatodakena hāsessatha.	katham hi nāma tumhe mogha purisāḥ bhikkhum aṅguli patodakena hāsessatha 
PA_bu-vb_pc52:1.10	Netaṁ, moghapurisā, appasannānaṁ vā pasādāya …pe…	neta moghapurisāḥ appasannānam vā pasādāya pe 
PA_bu-vb_pc52:1.11	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	evam ca pana bhikkhave imam sikkhāpadam uddiseyyātha 
PA_bu-vb_pc52:1.12.1	“Aṅgulipatodake pācittiyan”ti.	aṅguli patodake pācittiyanti 
PA_bu-vb_pc52:2.1.1	Aṅgulipatodako nāma	aṅgulipatodakaḥ nāma 
PA_bu-vb_pc52:2.1.2	upasampanno upasampannaṁ hasādhippāyo kāyena kāyaṁ āmasati, āpatti pācittiyassa.	upasampannaḥ upasampannam hasa adhippāyaḥ kāyena kāyam āmasati āpatti pācittiyassa 
PA_bu-vb_pc52:2.2.1	Upasampanne upasampannasaññī aṅgulipatodakena hāseti, āpatti pācittiyassa.	upasampanne upasampanna saññī aṅguli pata udakena hāseti āpatti pācittiyassa 
PA_bu-vb_pc52:2.2.2	Upasampanne vematiko aṅgulipatodakena hāseti, āpatti pācittiyassa.	upasampanne vematikaḥ aṅguli pata udakena hāseti āpatti pācittiyassa 
PA_bu-vb_pc52:2.2.3	Upasampanne anupasampannasaññī aṅgulipatodakena hāseti, āpatti pācittiyassa.	upasampanne anupasampanna saññī aṅguli pata udakena hāseti āpatti pācittiyassa 
PA_bu-vb_pc52:2.2.4	Kāyena kāyapaṭibaddhaṁ āmasati, āpatti dukkaṭassa.	kāyena kāya paṭibaddham āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.5	Kāyapaṭibaddhena kāyaṁ āmasati, āpatti dukkaṭassa.	kāya paṭibaddhena kāyam āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.6	Kāyapaṭibaddhena kāyapaṭibaddhaṁ āmasati, āpatti dukkaṭassa.	kāya paṭibaddhena kāya paṭibaddham āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.7	Nissaggiyena kāyaṁ āmasati, āpatti dukkaṭassa.	nissaggiyena kāyam āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.8	Nissaggiyena kāyapaṭibaddhaṁ āmasati, āpatti dukkaṭassa.	nissaggiyena kāya paṭibaddham āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.9	Nissaggiyena nissaggiyaṁ āmasati, āpatti dukkaṭassa.	nissaggiyena nissaggiyam āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.10	Anupasampannaṁ kāyena kāyaṁ āmasati, āpatti dukkaṭassa.	an upasampannam kāyena kāyam āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.11	Kāyena kāyapaṭibaddhaṁ āmasati, āpatti dukkaṭassa.	kāyena kāya paṭibaddham āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.12	Kāyapaṭibaddhena kāyaṁ āmasati, āpatti dukkaṭassa.	kāya paṭibaddhena kāyam āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.13	Kāyapaṭibaddhena kāyapaṭibaddhaṁ āmasati, āpatti dukkaṭassa.	kāya paṭibaddhena kāya paṭibaddham āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.14	Nissaggiyena kāyaṁ āmasati, āpatti dukkaṭassa.	nissaggiyena kāyam āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.15	Nissaggiyena kāyapaṭibaddhaṁ āmasati, āpatti dukkaṭassa.	nissaggiyena kāya paṭibaddham āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.16	Nissaggiyena nissaggiyaṁ āmasati, āpatti dukkaṭassa.	nissaggiyena nissaggiyam āmasati āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.17	Anupasampanne upasampannasaññī, āpatti dukkaṭassa.	an upasampanne upasampanna saññī āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.18	Anupasampanne vematiko, āpatti dukkaṭassa.	an upasampanne vematikaḥ āpatti dukkaṭassa 
PA_bu-vb_pc52:2.2.19	Anupasampanne anupasampannasaññī, āpatti dukkaṭassa.	an upasampanne an upasampanna saññī āpatti dukkaṭassa 
PA_bu-vb_pc52:2.3.1	Anāpatti—	anāpatti 
PA_bu-vb_pc52:2.3.2	na hasādhippāyo,	na hasā adhippāyaḥ 
PA_bu-vb_pc52:2.3.3	sati karaṇīye āmasati,	sati karaṇīye āmasati 
PA_bu-vb_pc52:2.3.4	ummattakassa,	ummattakassa 
PA_bu-vb_pc52:2.3.5	ādikammikassāti.	ādikammikassa ati 
PA_bu-vb_pc52:2.3.6	Aṅgulipatodakasikkhāpadaṁ niṭṭhitaṁ dutiyaṁ.	aṅguli patodaka sikkhāpadam niṭṭhitam dutiya 
