segmentnr	original	folio	analyzed
PA_pv_34:0.1	Petavatthu	0	
PA_pv_34:0.2	Cūḷavagga	0	
PA_pv_34:0.3	9. Kūṭavinicchayikapetavatthu	0	
PA_pv_34:1.1	“Mālī kiriṭī kāyūrī,	1	
PA_pv_34:1.2	gattā te candanussadā;	1	
PA_pv_34:1.3	Pasannamukhavaṇṇosi,	1	
PA_pv_34:1.4	sūriyavaṇṇova sobhasi.	1	
PA_pv_34:2.1	Amānusā pārisajjā,	2	
PA_pv_34:2.2	ye teme paricārakā;	2	
PA_pv_34:2.3	Dasa kaññāsahassāni,	2	
PA_pv_34:2.4	yā temā paricārikā;	2	
PA_pv_34:2.5	Tā kambukāyūradharā,	2	
PA_pv_34:2.6	kañcanāveḷabhūsitā.	2	
PA_pv_34:3.1	Mahānubhāvosi tuvaṁ,	3	
PA_pv_34:3.2	lomahaṁsanarūpavā;	3	
PA_pv_34:3.3	Piṭṭhimaṁsāni attano,	3	
PA_pv_34:3.4	sāmaṁ ukkacca khādasi.	3	
PA_pv_34:4.1	Kiṁ nu kāyena vācāya,	4	
PA_pv_34:4.2	manasā dukkuṭaṁ kataṁ;	4	
PA_pv_34:4.3	Kissa kammavipākena,	4	
PA_pv_34:4.4	piṭṭhimaṁsāni attano;	4	
PA_pv_34:4.5	Sāmaṁ ukkacca khādasī”ti.	4	
PA_pv_34:5.1	“Attanohaṁ anatthāya,	5	
PA_pv_34:5.2	jīvaloke acārisaṁ;	5	
PA_pv_34:5.3	Pesuññamusāvādena,	5	
PA_pv_34:5.4	nikativañcanāya ca.	5	
PA_pv_34:6.1	Tatthāhaṁ parisaṁ gantvā,	6	
PA_pv_34:6.2	Saccakāle upaṭṭhite;	6	
PA_pv_34:6.3	Atthaṁ dhammaṁ nirākatvā,	6	
PA_pv_34:6.4	Adhammamanuvattisaṁ.	6	
PA_pv_34:7.1	Evaṁ so khādatattānaṁ,	7	
PA_pv_34:7.2	yo hoti piṭṭhimaṁsiko;	7	
PA_pv_34:7.3	Yathāhaṁ ajja khādāmi,	7	
PA_pv_34:7.4	piṭṭhimaṁsāni attano.	7	
PA_pv_34:8.1	Tayidaṁ tayā nārada sāmaṁ diṭṭhaṁ,	8	
PA_pv_34:8.2	Anukampakā ye kusalā vadeyyuṁ;	8	
PA_pv_34:8.3	Mā pesuṇaṁ mā ca musā abhāṇi,	8	
PA_pv_34:8.4	Mā khosi piṭṭhimaṁsiko tuvan”ti.	8	
PA_pv_34:9.1	Kūṭavinicchayikapetavatthu navamaṁ.	9	
