segmentnr	original	folio	analyzed
PA_mnd_5:0.1	Mahāniddesa	0	
PA_mnd_5:0.2	Aṭṭhakavagga	0	
PA_mnd_5:0.3	5. Paramaṭṭhakasuttaniddesa	0	
PA_mnd_5:1.1	Atha paramaṭṭhakasuttaniddesaṁ vakkhati—	1	
PA_mnd_5:2.1	Paramanti diṭṭhīsu paribbasāno,	2	
PA_mnd_5:2.2	Yaduttariṁ kurute jantu loke;	2	
PA_mnd_5:2.3	Hīnāti aññe tato sabbamāha,	2	
PA_mnd_5:2.4	Tasmā vivādāni avītivatto.	2	
PA_mnd_5:3.1	Paramanti diṭṭhīsu paribbasānoti.	3	
PA_mnd_5:3.2	Santeke samaṇabrāhmaṇā diṭṭhigatikā.	3	
PA_mnd_5:3.3_0	Te dvāsaṭṭhiyā diṭṭhigatānaṁ aññataraññataraṁ diṭṭhigataṁ “idaṁ paramaṁ aggaṁ seṭṭhaṁ	3	
PA_mnd_5:3.3_1	visiṭṭhaṁ pāmokkhaṁ uttamaṁ pavaran”ti gahetvā uggahetvā gaṇhitvā parāmasitvā abhinivisitvā	3	
PA_mnd_5:3.3_2	sakāya sakāya diṭṭhiyā vasanti pavasanti āvasanti parivasanti.	3	
PA_mnd_5:3.4	Yathā āgārikā vā gharesu vasanti, sāpattikā vā āpattīsu vasanti, sakilesā vā kilesesu vasanti;	3	
PA_mnd_5:3.5	evamevaṁ santeke samaṇabrāhmaṇā diṭṭhigatikā.	3	
PA_mnd_5:3.6_0	Te dvāsaṭṭhiyā diṭṭhigatānaṁ aññataraññataraṁ diṭṭhigataṁ “idaṁ paramaṁ aggaṁ seṭṭhaṁ	3	
PA_mnd_5:3.6_1	visiṭṭhaṁ pāmokkhaṁ uttamaṁ pavaran”ti gahetvā uggahetvā gaṇhitvā parāmasitvā abhinivisitvā	3	
PA_mnd_5:3.6_2	sakāya sakāya diṭṭhiyā vasanti pavasanti āvasanti parivasantīti—	3	
PA_mnd_5:3.7	paramanti diṭṭhīsu paribbasāno.	3	
PA_mnd_5:4.1	Yaduttariṁ kurute jantu loketi.	4	
PA_mnd_5:4.2	Yaditi yaṁ.	4	
PA_mnd_5:4.3	Uttariṁ kuruteti uttariṁ karoti, aggaṁ seṭṭhaṁ visiṭṭhaṁ pāmokkhaṁ uttamaṁ pavaraṁ karoti	4	
PA_mnd_5:4.4	“ayaṁ satthā sabbaññū”ti uttariṁ karoti, aggaṁ seṭṭhaṁ visiṭṭhaṁ pāmokkhaṁ uttamaṁ pavaraṁ karoti.	4	
PA_mnd_5:4.5	“Ayaṁ dhammo svākkhāto …,	4	
PA_mnd_5:4.6	ayaṁ gaṇo suppaṭipanno …,	4	
PA_mnd_5:4.7	ayaṁ diṭṭhi bhaddikā …,	4	
PA_mnd_5:4.8	ayaṁ paṭipadā supaññattā …,	4	
PA_mnd_5:4.9	ayaṁ maggo niyyāniko”ti uttariṁ karoti, aggaṁ seṭṭhaṁ visiṭṭhaṁ pāmokkhaṁ uttamaṁ pavaraṁ karoti nibbatteti abhinibbatteti.	4	
PA_mnd_5:4.10	Jantūti satto naro …pe… manujo.	4	
PA_mnd_5:4.11	Loketi apāyaloke …pe… āyatanaloketi—	4	
PA_mnd_5:4.12	yaduttariṁ kurute jantu loke.	4	
PA_mnd_5:5.1	Hīnāti aññe tato sabbamāhāti attano satthāraṁ dhammakkhānaṁ gaṇaṁ diṭṭhiṁ paṭipadaṁ maggaṁ ṭhapetvā sabbe parappavāde khipati ukkhipati parikkhipati.	5	
PA_mnd_5:5.2	“So satthā na sabbaññū,	5	
PA_mnd_5:5.3	dhammo na svākkhāto,	5	
PA_mnd_5:5.4	gaṇo na suppaṭipanno,	5	
PA_mnd_5:5.5	diṭṭhi na bhaddikā,	5	
PA_mnd_5:5.6	paṭipadā na supaññattā,	5	
PA_mnd_5:5.7	maggo na niyyāniko,	5	
PA_mnd_5:5.8	natthettha suddhi vā visuddhi vā parisuddhi vā mutti vā vimutti vā parimutti vā,	5	
PA_mnd_5:5.9	natthettha sujjhanti vā visujjhanti vā parisujjhanti vā muccanti vā vimuccanti vā parimuccanti vā,	5	
PA_mnd_5:5.10	hīnā nihīnā omakā lāmakā chatukkā parittā”ti evamāha evaṁ katheti evaṁ bhaṇati evaṁ dīpayati evaṁ voharatīti—	5	
PA_mnd_5:5.11	hīnāti aññe tato sabbamāha.	5	
PA_mnd_5:6.1	Tasmā vivādāni avītivattoti.	6	
PA_mnd_5:6.2	Tasmāti taṅkāraṇā taṁhetu tappaccayā taṁnidānā.	6	
PA_mnd_5:6.3	Vivādānīti diṭṭhikalahāni diṭṭhibhaṇḍanāni diṭṭhiviggahāni diṭṭhivivādāni diṭṭhimedhagāni ca.	6	
PA_mnd_5:6.4	Avītivattoti anatikkanto asamatikkanto avītivattoti—	6	
PA_mnd_5:6.5	tasmā vivādāni avītivatto.	6	
PA_mnd_5:7.1	Tenāha bhagavā—	7	
PA_mnd_5:8.1	“Paramanti diṭṭhīsu paribbasāno,	8	
PA_mnd_5:8.2	Yaduttariṁ kurute jantu loke;	8	
PA_mnd_5:8.3	Hīnāti aññe tato sabbamāha,	8	
PA_mnd_5:8.4	Tasmā vivādāni avītivatto”ti.	8	
PA_mnd_5:9.1	Yadattanī passati ānisaṁsaṁ,	9	
PA_mnd_5:9.2	Diṭṭhe sute sīlavate mute vā;	9	
PA_mnd_5:9.3	Tadeva so tattha samuggahāya,	9	
PA_mnd_5:9.4	Nihīnato passati sabbamaññaṁ.	9	
PA_mnd_5:10.1	Yadattanī passati ānisaṁsaṁ, diṭṭhe sute sīlavate mute vāti.	10	
PA_mnd_5:10.2	Yadattanīti yaṁ attani.	10	
PA_mnd_5:10.3	Attā vuccati diṭṭhigataṁ.	10	
PA_mnd_5:10.4	Attano diṭṭhiyā dve ānisaṁse passati—	10	
PA_mnd_5:10.5	diṭṭhadhammikañca ānisaṁsaṁ, samparāyikañca ānisaṁsaṁ.	10	
PA_mnd_5:10.6	Katamo diṭṭhiyā diṭṭhadhammiko ānisaṁso?	10	
PA_mnd_5:10.7	Yaṁdiṭṭhiko satthā hoti, taṁdiṭṭhikā sāvakā honti.	10	
PA_mnd_5:10.8	Taṁdiṭṭhikaṁ satthāraṁ sāvakā sakkaronti garuṁ karonti mānenti pūjenti, labhati ca tatonidānaṁ cīvarapiṇḍapātasenāsanagilānapaccayabhesajjaparikkhāraṁ.	10	
PA_mnd_5:10.9	Ayaṁ diṭṭhiyā diṭṭhadhammiko ānisaṁso.	10	
PA_mnd_5:10.10	Katamo diṭṭhiyā samparāyiko ānisaṁso?	10	
PA_mnd_5:10.11	Ayaṁ diṭṭhi alaṁ nāgattāya vā supaṇṇattāya vā yakkhattāya vā asurattāya vā gandhabbattāya vā mahārājattāya vā indattāya vā brahmattāya vā devattāya vā;	10	
PA_mnd_5:10.12	ayaṁ diṭṭhi alaṁ suddhiyā visuddhiyā parisuddhiyā muttiyā vimuttiyā parimuttiyā;	10	
PA_mnd_5:10.13	imāya diṭṭhiyā sujjhanti visujjhanti parisujjhanti muccanti vimuccanti parimuccanti;	10	
