segmentnr	original	folio	analyzed
PA_mn_53:0.1	Majjhima Nikāya 53	0	
PA_mn_53:0.2	Sekhasutta	0	
PA_mn_53:1.1	Evaṁ me sutaṁ—	1	
PA_mn_53:1.2	ekaṁ samayaṁ bhagavā sakkesu viharati kapilavatthusmiṁ nigrodhārāme.	1	
PA_mn_53:2.1	Tena kho pana samayena kāpilavatthavānaṁ sakyānaṁ navaṁ santhāgāraṁ acirakāritaṁ hoti anajjhāvuṭṭhaṁ samaṇena vā brāhmaṇena vā kenaci vā manussabhūtena.	2	
PA_mn_53:2.2_0	Atha kho kāpilavatthavā sakyā yena bhagavā tenupasaṅkamiṁsu; upasaṅkamitvā bhagavantaṁ	2	
PA_mn_53:2.2_1	abhivādetvā ekamantaṁ nisīdiṁsu. Ekamantaṁ nisinnā kho kāpilavatthavā sakyā bhagavantaṁ etadavocuṁ:	2	
PA_mn_53:2.3	“idha, bhante, kāpilavatthavānaṁ sakyānaṁ navaṁ santhāgāraṁ acirakāritaṁ anajjhāvuṭṭhaṁ samaṇena vā brāhmaṇena vā kenaci vā manussabhūtena.	2	
PA_mn_53:2.4	Taṁ, bhante, bhagavā paṭhamaṁ paribhuñjatu. Bhagavatā paṭhamaṁ paribhuttaṁ pacchā kāpilavatthavā sakyā paribhuñjissanti.	2	
PA_mn_53:2.5	Tadassa kāpilavatthavānaṁ sakyānaṁ dīgharattaṁ hitāya sukhāyā”ti.	2	
PA_mn_53:3.1	Adhivāsesi bhagavā tuṇhībhāvena.	3	
PA_mn_53:3.2_0	Atha kho kāpilavatthavā sakyā bhagavato adhivāsanaṁ viditvā uṭṭhāyāsanā bhagavantaṁ	3	
PA_mn_53:3.2_1	abhivādetvā padakkhiṇaṁ katvā yena navaṁ santhāgāraṁ tenupasaṅkamiṁsu; upasaṅkamitvā	3	
PA_mn_53:3.2_2	sabbasanthariṁ santhāgāraṁ santharitvā āsanāni paññapetvā udakamaṇikaṁ upaṭṭhapetvā	3	
PA_mn_53:3.2_3	telappadīpaṁ āropetvā yena bhagavā tenupasaṅkamiṁsu;	3	
PA_mn_53:3.3	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ aṭṭhaṁsu.	3	
PA_mn_53:3.4	Ekamantaṁ ṭhitā kho kāpilavatthavā sakyā bhagavantaṁ etadavocuṁ:	3	
PA_mn_53:3.5	“sabbasanthariṁ santhataṁ, bhante, santhāgāraṁ, āsanāni paññattāni, udakamaṇiko upaṭṭhāpito, telappadīpo āropito.	3	
PA_mn_53:3.6	Yassadāni, bhante, bhagavā kālaṁ maññatī”ti.	3	
PA_mn_53:4.1_0	Atha kho bhagavā nivāsetvā pattacīvaramādāya saddhiṁ bhikkhusaṅghena yena santhāgāraṁ	4	
PA_mn_53:4.1_1	tenupasaṅkami; upasaṅkamitvā pāde pakkhāletvā santhāgāraṁ pavisitvā majjhimaṁ thambhaṁ	4	
PA_mn_53:4.1_2	nissāya puratthābhimukho nisīdi.	4	
