segmentnr	original	folio	analyzed
PA_mn_84:0.1	Majjhima Nikāya 84	0	
PA_mn_84:0.2	Madhurasutta	0	
PA_mn_84:1.1	Evaṁ me sutaṁ—	1	
PA_mn_84:1.2	ekaṁ samayaṁ āyasmā mahākaccāno madhurāyaṁ viharati gundāvane.	1	
PA_mn_84:2.1	Assosi kho rājā mādhuro avantiputto:	2	
PA_mn_84:2.2	“samaṇo khalu, bho, kaccāno madhurāyaṁ viharati gundāvane.	2	
PA_mn_84:2.3	Taṁ kho pana bhavantaṁ kaccānaṁ evaṁ kalyāṇo kittisaddo abbhuggato:	2	
PA_mn_84:2.4	‘paṇḍito viyatto medhāvī bahussuto cittakathī kalyāṇapaṭibhāno vuddho ceva arahā ca’.	2	
PA_mn_84:2.5	Sādhu kho pana tathārūpānaṁ arahataṁ dassanaṁ hotī”ti.	2	
PA_mn_84:3.1_0	Atha kho rājā mādhuro avantiputto bhadrāni bhadrāni yānāni yojāpetvā bhadraṁ yānaṁ	3	
PA_mn_84:3.1_1	abhiruhitvā bhadrehi bhadrehi yānehi madhurāya niyyāsi mahaccarājānubhāvena āyasmantaṁ	3	
PA_mn_84:3.1_2	mahākaccānaṁ dassanāya.	3	
PA_mn_84:3.2_0	Yāvatikā yānassa bhūmi yānena gantvā yānā paccorohitvā pattikova yenāyasmā mahākaccāno	3	
PA_mn_84:3.2_1	tenupasaṅkami; upasaṅkamitvā āyasmatā mahākaccānena saddhiṁ sammodi. Sammodanīyaṁ	3	
PA_mn_84:3.2_2	kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho rājā mādhuro	3	
PA_mn_84:3.2_3	avantiputto āyasmantaṁ mahākaccānaṁ etadavoca:	3	
PA_mn_84:4.1	“brāhmaṇā, bho kaccāna, evamāhaṁsu:	4	
PA_mn_84:4.2	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo;	4	
PA_mn_84:4.3	brāhmaṇova sukko vaṇṇo, kaṇho añño vaṇṇo;	4	
PA_mn_84:4.4	brāhmaṇāva sujjhanti, no abrāhmaṇā;	4	
PA_mn_84:4.5	brāhmaṇāva brahmuno puttā orasā mukhato jātā brahmajā brahmanimmitā brahmadāyādā’ti.	4	
PA_mn_84:4.6	Idha bhavaṁ kaccāno kimakkhāyī”ti?	4	
PA_mn_84:5.1	“Ghosoyeva kho eso, mahārāja, lokasmiṁ:	5	
PA_mn_84:5.2	‘brāhmaṇova seṭṭho vaṇṇo, hīno añño vaṇṇo;	5	
PA_mn_84:5.3	brāhmaṇova sukko vaṇṇo, kaṇho añño vaṇṇo;	5	
PA_mn_84:5.4	brāhmaṇāva sujjhanti, no abrāhmaṇā;	5	
PA_mn_84:5.5	brāhmaṇāva brahmuno puttā orasā mukhato jātā brahmajā brahmanimmitā brahmadāyādā’ti.	5	
