segmentnr	original	folio	analyzed
PA_mn_69:0.1	Majjhima Nikāya 69	0	
PA_mn_69:0.2	Goliyānisutta	0	
PA_mn_69:1.1	Evaṁ me sutaṁ—	1	
PA_mn_69:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_mn_69:2.1	Tena kho pana samayena goliyāni nāma bhikkhu āraññiko padasamācāro saṅghamajjhe osaṭo hoti kenacideva karaṇīyena.	2	
PA_mn_69:2.2	Tatra kho āyasmā sāriputto goliyāniṁ bhikkhuṁ ārabbha bhikkhū āmantesi:	2	
PA_mn_69:3.1	“Āraññikenāvuso, bhikkhunā saṅghagatena saṅghe viharantena sabrahmacārīsu sagāravena bhavitabbaṁ sappatissena.	3	
PA_mn_69:3.2	Sace, āvuso, āraññiko bhikkhu saṅghagato saṅghe viharanto sabrahmacārīsu agāravo hoti appatisso, tassa bhavanti vattāro.	3	
PA_mn_69:3.3	‘Kiṁ panimassāyasmato āraññikassa ekassāraññe serivihārena, yo ayamāyasmā sabrahmacārīsu agāravo hoti appatisso’ti—	3	
PA_mn_69:3.4	tassa bhavanti vattāro.	3	
PA_mn_69:3.5	Tasmā āraññikena bhikkhunā saṅghagatena saṅghe viharantena sabrahmacārīsu sagāravena bhavitabbaṁ sappatissena.	3	
PA_mn_69:4.1	Āraññikenāvuso, bhikkhunā saṅghagatena saṅghe viharantena āsanakusalena bhavitabbaṁ:	4	
PA_mn_69:4.2	‘iti there ca bhikkhū nānupakhajja nisīdissāmi nave ca bhikkhū na āsanena paṭibāhissāmī’ti.	4	
PA_mn_69:4.3	Sace, āvuso, āraññiko bhikkhu saṅghagato saṅghe viharanto na āsanakusalo hoti, tassa bhavanti vattāro.	4	
PA_mn_69:4.4	‘Kiṁ panimassāyasmato āraññikassa ekassāraññe serivihārena, yo ayamāyasmā āsanakusalo na hotī’ti—	4	
PA_mn_69:4.5	tassa bhavanti vattāro.	4	
PA_mn_69:4.6	Tasmā āraññikena bhikkhunā saṅghagatena saṅghe viharantena āsanakusalena bhavitabbaṁ.	4	
