segmentnr	original	analyzed
PA_pli-tv-bi-vb_pc91-93:91.0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_pli-tv-bi-vb_pc91-93:91.0.2	Bhikkhunivibhaṅga	▁bhikkhu ni vibhaṃg a
PA_pli-tv-bi-vb_pc91-93:91.0.3	Pācittiyakaṇḍa	▁pācittiy akaṇḍ a
PA_pli-tv-bi-vb_pc91-93:91.0.4	Chattupāhanavagga	▁chatt up ā han avagga
PA_pli-tv-bi-vb_pc91-93:91.0.5	91–93. Sikkhamāna-sāmaṇerī-gihiniummaddāpanasikkhāpada	▁sikkh amān as āma ṇ e rī g i hi ni um madd āpan asikkhāpad a
PA_pli-tv-bi-vb_pc91-93:91.1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	▁tena ▁samayena ▁buddho ▁bhagavā ▁sāvatthiyaṃ ▁viharati ▁jetavane ▁ anāthapiṇḍikassa ▁ārām e
PA_pli-tv-bi-vb_pc91-93:91.1.2	Tena kho pana samayena bhikkhuniyo sikkhamānāya ummaddāpentipi parimaddāpentipi …pe…	▁tena ▁kho ▁pana ▁samayena ▁bhikkhuniyo ▁sikkh amān āya ▁ um madd āpent i pi ▁pari madd āpent i pi ▁pe
PA_pli-tv-bi-vb_pc91-93:92.1.1	sāmaṇeriyā ummaddāpentipi parimaddāpentipi …pe…	▁sāmaṇer iyā ▁ um madd āpent i pi ▁pari madd āpent i pi ▁pe
PA_pli-tv-bi-vb_pc91-93:93.1.1	gihiniyā ummaddāpentipi parimaddāpentipi.	▁gihi ni yā ▁ um madd āpent i pi ▁pari madd āpent i pi
PA_pli-tv-bi-vb_pc91-93:93.1.2	Manussā vihāracārikaṁ āhiṇḍantā passitvā ujjhāyanti khiyyanti vipācenti—	▁manussā ▁vihār a cārik aṃ ▁ āhi ṇḍ antā ▁pass itvā ▁ujjhāy anti ▁khiyyanti ▁vi pā c enti
PA_pli-tv-bi-vb_pc91-93:93.1.3	“kathañhi nāma bhikkhuniyo gihiniyā ummaddāpessantipi parimaddāpessantipi, seyyathāpi gihiniyo kāmabhoginiyo”ti.	▁kathañhi ▁nāma ▁bhikkhuniyo ▁gihi ni yā ▁ um madd ā p essanti pi ▁pari madd ā p essanti pi ▁seyyathāpi ▁gihi ni yo ▁kām a bhog ini yo ti
PA_pli-tv-bi-vb_pc91-93:93.1.4	Assosuṁ kho bhikkhuniyo tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	▁ ass o su ṃ ▁kho ▁bhikkhuniyo ▁tesaṃ ▁manuss ānaṃ ▁ujjhāy antānaṃ ▁kh iy yant ānaṃ ▁vi pā c entā naṃ
