segmentnr	original	folio	analyzed
PA_ps_3.7:0.1	Paṭisambhidāmagga	0	
PA_ps_3.7:0.2	3 Paññāvagga	0	
PA_ps_3.7:0.3	3.7. Samasīsakathā	0	
PA_ps_3.7:1.1	Sabbadhammānaṁ sammāsamucchede nirodhe ca anupaṭṭhānatā paññā samasīsaṭṭhe ñāṇaṁ.	1	
PA_ps_3.7:2.1_0	Sabbadhammānanti pañcakkhandhā, dvādasāyatanāni, aṭṭhārasa dhātuyo, kusalā dhammā,	2	
PA_ps_3.7:2.1_1	akusalā dhammā, abyākatā dhammā, kāmāvacarā dhammā, rūpāvacarā dhammā, arūpāvacarā	2	
PA_ps_3.7:2.1_2	dhammā, apariyāpannā dhammā.	2	
PA_ps_3.7:2.2_0	Sammā samucchedeti nekkhammena kāmacchandaṁ sammā samucchindati, abyāpādena byāpādaṁ	2	
PA_ps_3.7:2.2_1	sammā samucchindati, ālokasaññāya thinamiddhaṁ sammā samucchindati, avikkhepena uddhaccaṁ	2	
PA_ps_3.7:2.2_2	sammā samucchindati, dhammavavatthānena vicikicchaṁ sammā samucchindati, ñāṇena avijjaṁ	2	
PA_ps_3.7:2.2_3	sammā samucchindati, pāmojjena aratiṁ sammā samucchindati, paṭhamena jhānena nīvaraṇe	2	
PA_ps_3.7:2.2_4	sammā samucchindati …pe…	2	
PA_ps_3.7:2.3	arahattamaggena sabbakilese sammā samucchindati.	2	
PA_ps_3.7:3.1_0	Nirodheti nekkhammena kāmacchandaṁ nirodheti, abyāpādena byāpādaṁ nirodheti, ālokasaññāya	3	
PA_ps_3.7:3.1_1	thinamiddhaṁ nirodheti, avikkhepena uddhaccaṁ nirodheti, dhammavavatthānena vicikicchaṁ	3	
PA_ps_3.7:3.1_2	nirodheti, ñāṇena avijjaṁ nirodheti, pāmojjena aratiṁ nirodheti, paṭhamena jhānena	3	
PA_ps_3.7:3.1_3	nīvaraṇe nirodheti …pe…	3	
PA_ps_3.7:3.2	arahattamaggena sabbakilese nirodheti.	3	
PA_ps_3.7:4.1_0	Anupaṭṭhānatāti nekkhammaṁ paṭiladdhassa kāmacchando na upaṭṭhāti, abyāpādaṁ paṭiladdhassa	4	
PA_ps_3.7:4.1_1	byāpādo na upaṭṭhāti, ālokasaññaṁ paṭiladdhassa thinamiddhaṁ na upaṭṭhāti, avikkhepaṁ	4	
PA_ps_3.7:4.1_2	paṭiladdhassa uddhaccaṁ na upaṭṭhāti, dhammavavatthānaṁ paṭiladdhassa vicikicchā	4	
PA_ps_3.7:4.1_3	na upaṭṭhāti, ñāṇaṁ paṭiladdhassa avijjā na upaṭṭhāti, pāmojjaṁ paṭiladdhassa arati	4	
PA_ps_3.7:4.1_4	na upaṭṭhāti, paṭhamaṁ jhānaṁ paṭiladdhassa nīvaraṇā na upaṭṭhanti …pe…	4	
PA_ps_3.7:4.2	arahattamaggaṁ paṭiladdhassa sabbakilesā na upaṭṭhanti.	4	
PA_ps_3.7:5.1_0	Samanti kāmacchandassa pahīnattā nekkhammaṁ samaṁ, byāpādassa pahīnattā abyāpādo	5	
PA_ps_3.7:5.1_1	samaṁ, thinamiddhassa pahīnattā ālokasaññā samaṁ, uddhaccassa pahīnattā avikkhepo	5	
PA_ps_3.7:5.1_2	samaṁ, vicikicchāya pahīnattā dhammavavatthānaṁ samaṁ, avijjāya pahīnattā ñāṇaṁ samaṁ,	5	
PA_ps_3.7:5.1_3	aratiyā pahīnattā pāmojjaṁ samaṁ, nīvaraṇānaṁ pahīnattā paṭhamaṁ jhānaṁ samaṁ …pe…	5	
PA_ps_3.7:5.2	sabbakilesānaṁ pahīnattā arahattamaggo samaṁ.	5	
PA_ps_3.7:6.1	Sīsanti terasa sīsāni—	6	
PA_ps_3.7:6.2_0	palibodhasīsañca taṇhā, vinibandhanasīsañca māno, parāmāsasīsañca diṭṭhi, vikkhepasīsañca	6	
PA_ps_3.7:6.2_1	uddhaccaṁ, saṅkilesasīsañca avijjā, adhimokkhasīsañca saddhā, paggahasīsañca vīriyaṁ,	6	
PA_ps_3.7:6.2_2	upaṭṭhānasīsañca sati, avikkhepasīsañca samādhi, dassanasīsañca paññā, pavattasīsañca	6	
PA_ps_3.7:6.2_3	jīvitindriyaṁ, gocarasīsañca vimokkho, saṅkhārasīsañca nirodhoti.	6	
PA_ps_3.7:6.3	Samasīsakathā niṭṭhitā.	6	
