segmentnr	original	folio	analyzed
PA_pv_8:0.1	Petavatthu	0	
PA_pv_8:0.2	Uragavagga	0	
PA_pv_8:0.3	8. Goṇapetavatthu	0	
PA_pv_8:1.1	“Kiṁ nu ummattarūpova,	1	
PA_pv_8:1.2	lāyitvā haritaṁ tiṇaṁ;	1	
PA_pv_8:1.3	Khāda khādāti lapasi,	1	
PA_pv_8:1.4	gatasattaṁ jaraggavaṁ.	1	
PA_pv_8:2.1	Na hi annena pānena,	2	
PA_pv_8:2.2	mato goṇo samuṭṭhahe;	2	
PA_pv_8:2.3	Tvaṁsi bālo ca dummedho,	2	
PA_pv_8:2.4	yathā taññova dummatī”ti.	2	
PA_pv_8:3.1	“Ime pādā idaṁ sīsaṁ,	3	
PA_pv_8:3.2	ayaṁ kāyo savāladhi;	3	
PA_pv_8:3.3	Nettā tatheva tiṭṭhanti,	3	
PA_pv_8:3.4	ayaṁ goṇo samuṭṭhahe.	3	
PA_pv_8:4.1	Nāyyakassa hatthapādā,	4	
PA_pv_8:4.2	kāyo sīsañca dissati;	4	
PA_pv_8:4.3	Rudaṁ mattikathūpasmiṁ,	4	
PA_pv_8:4.4	nanu tvaññeva dummatī”ti.	4	
PA_pv_8:5.1	“Ādittaṁ vata maṁ santaṁ,	5	
PA_pv_8:5.2	ghatasittaṁva pāvakaṁ;	5	
PA_pv_8:5.3	Vārinā viya osiñcaṁ,	5	
PA_pv_8:5.4	sabbaṁ nibbāpaye daraṁ.	5	
PA_pv_8:6.1	Abbahī vata me sallaṁ,	6	
PA_pv_8:6.2	sokaṁ hadayanissitaṁ;	6	
PA_pv_8:6.3	Yo me sokaparetassa,	6	
PA_pv_8:6.4	pitusokaṁ apānudi.	6	
PA_pv_8:7.1	Svāhaṁ abbūḷhasallosmi,	7	
PA_pv_8:7.2	sītibhūtosmi nibbuto;	7	
PA_pv_8:7.3	Na socāmi na rodāmi,	7	
PA_pv_8:7.4	tava sutvāna māṇava”.	7	
PA_pv_8:8.1	Evaṁ karonti sappaññā,	8	
PA_pv_8:8.2	ye honti anukampakā;	8	
PA_pv_8:8.3	Vinivattayanti sokamhā,	8	
PA_pv_8:8.4	sujāto pitaraṁ yathāti.	8	
PA_pv_8:9.1	Goṇapetavatthu aṭṭhamaṁ.	9	
