segmentnr	original	folio	analyzed
PA_mn_57:0.1	Majjhima Nikāya 57	0	
PA_mn_57:0.2	Kukkuravatikasutta	0	
PA_mn_57:1.1	Evaṁ me sutaṁ—	1	
PA_mn_57:1.2	ekaṁ samayaṁ bhagavā koliyesu viharati haliddavasanaṁ nāma koliyānaṁ nigamo.	1	
PA_mn_57:2.1_0	Atha kho puṇṇo ca koliyaputto govatiko acelo ca seniyo kukkuravatiko yena bhagavā	2	
PA_mn_57:2.1_1	tenupasaṅkamiṁsu; upasaṅkamitvā puṇṇo koliyaputto govatiko bhagavantaṁ abhivādetvā	2	
PA_mn_57:2.1_2	ekamantaṁ nisīdi. Acelo pana seniyo kukkuravatiko bhagavatā saddhiṁ sammodi. Sammodanīyaṁ	2	
PA_mn_57:2.1_3	kathaṁ sāraṇīyaṁ vītisāretvā kukkurova palikujjitvā ekamantaṁ nisīdi.	2	
PA_mn_57:2.2	Ekamantaṁ nisinno kho puṇṇo koliyaputto govatiko bhagavantaṁ etadavoca:	2	
PA_mn_57:2.3	“ayaṁ, bhante, acelo seniyo kukkuravatiko dukkarakārako chamānikkhittaṁ bhojanaṁ bhuñjati.	2	
PA_mn_57:2.4	Tassa taṁ kukkuravataṁ dīgharattaṁ samattaṁ samādinnaṁ.	2	
PA_mn_57:2.5	Tassa kā gati, ko abhisamparāyo”ti?	2	
PA_mn_57:2.6	“Alaṁ, puṇṇa, tiṭṭhatetaṁ; mā maṁ etaṁ pucchī”ti.	2	
PA_mn_57:2.7	Dutiyampi kho puṇṇo koliyaputto govatiko …pe…	2	
PA_mn_57:2.8	tatiyampi kho puṇṇo koliyaputto govatiko bhagavantaṁ etadavoca:	2	
PA_mn_57:2.9	“ayaṁ, bhante, acelo seniyo kukkuravatiko dukkarakārako chamānikkhittaṁ bhojanaṁ bhuñjati.	2	
PA_mn_57:2.10	Tassa taṁ kukkuravataṁ dīgharattaṁ samattaṁ samādinnaṁ.	2	
PA_mn_57:2.11	Tassa kā gati, ko abhisamparāyo”ti?	2	
PA_mn_57:2.12	“Addhā kho te ahaṁ, puṇṇa, na labhāmi.	2	
PA_mn_57:2.13	Alaṁ, puṇṇa, tiṭṭhatetaṁ; mā maṁ etaṁ pucchīti;	2	
PA_mn_57:2.14	api ca tyāhaṁ byākarissāmi.	2	
PA_mn_57:3.1_0	Idha, puṇṇa, ekacco kukkuravataṁ bhāveti paripuṇṇaṁ abbokiṇṇaṁ, kukkurasīlaṁ bhāveti	3	
PA_mn_57:3.1_1	paripuṇṇaṁ abbokiṇṇaṁ, kukkuracittaṁ bhāveti paripuṇṇaṁ abbokiṇṇaṁ, kukkurākappaṁ	3	
PA_mn_57:3.1_2	bhāveti paripuṇṇaṁ abbokiṇṇaṁ.	3	
PA_mn_57:3.2_0	So kukkuravataṁ bhāvetvā paripuṇṇaṁ abbokiṇṇaṁ, kukkurasīlaṁ bhāvetvā paripuṇṇaṁ	3	
PA_mn_57:3.2_1	abbokiṇṇaṁ, kukkuracittaṁ bhāvetvā paripuṇṇaṁ abbokiṇṇaṁ, kukkurākappaṁ bhāvetvā	3	
PA_mn_57:3.2_2	paripuṇṇaṁ abbokiṇṇaṁ kāyassa bhedā paraṁ maraṇā kukkurānaṁ sahabyataṁ upapajjati.	3	
PA_mn_57:3.3	Sace kho panassa evaṁdiṭṭhi hoti: ‘imināhaṁ sīlena vā vatena vā tapena vā brahmacariyena vā devo vā bhavissāmi devaññataro vā’ti, sāssa hoti micchādiṭṭhi.	3	
PA_mn_57:3.4	Micchādiṭṭhissa kho ahaṁ, puṇṇa, dvinnaṁ gatīnaṁ aññataraṁ gatiṁ vadāmi—nirayaṁ vā tiracchānayoniṁ vā.	3	
PA_mn_57:3.5	Iti kho, puṇṇa, sampajjamānaṁ kukkuravataṁ kukkurānaṁ sahabyataṁ upaneti, vipajjamānaṁ nirayan”ti.	3	
PA_mn_57:4.1	Evaṁ vutte, acelo seniyo kukkuravatiko parodi, assūni pavattesi.	4	
