segmentnr	original	folio	analyzed
PA_ud_6.8:0.1	Udāna 6.8	0	
PA_ud_6.8:0.2	Gaṇikāsutta	0	
PA_ud_6.8:1.1	Evaṁ me sutaṁ—	1	
PA_ud_6.8:1.2	ekaṁ samayaṁ bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	1	
PA_ud_6.8:1.3	Tena kho pana samayena rājagahe dve pūgā aññatarissā gaṇikāya sārattā honti paṭibaddhacittā;	1	
PA_ud_6.8:1.4	bhaṇḍanajātā kalahajātā vivādāpannā aññamaññaṁ pāṇīhipi upakkamanti, leḍḍūhipi upakkamanti, daṇḍehipi upakkamanti, satthehipi upakkamanti.	1	
PA_ud_6.8:1.5	Te tattha maraṇampi nigacchanti maraṇamattampi dukkhaṁ.	1	
PA_ud_6.8:2.1	Atha kho sambahulā bhikkhū pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya rājagahaṁ piṇḍāya pāvisiṁsu.	2	
PA_ud_6.8:2.2	Rājagahe piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkantā yena bhagavā tenupasaṅkamiṁsu; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdiṁsu.	2	
PA_ud_6.8:2.3	Ekamantaṁ nisinnā kho te bhikkhū bhagavantaṁ etadavocuṁ:	2	
PA_ud_6.8:3.1	“Idha, bhante, rājagahe dve pūgā aññatarissā gaṇikāya sārattā paṭibaddhacittā;	3	
PA_ud_6.8:3.2	bhaṇḍanajātā kalahajātā vivādāpannā aññamaññaṁ pāṇīhipi upakkamanti, leḍḍūhipi upakkamanti, daṇḍehipi upakkamanti, satthehipi upakkamanti.	3	
PA_ud_6.8:3.3	Te tattha maraṇampi nigacchanti maraṇamattampi dukkhan”ti.	3	
PA_ud_6.8:4.1	Atha kho bhagavā etamatthaṁ viditvā tāyaṁ velāyaṁ imaṁ udānaṁ udānesi:	4	
PA_ud_6.8:5.1	“Yañca pattaṁ yañca pattabbaṁ, ubhayametaṁ rajānukiṇṇaṁ, āturassānusikkhato.	5	
PA_ud_6.8:5.2	Ye ca sikkhāsārā sīlabbataṁ jīvitaṁ brahmacariyaṁ upaṭṭhānasārā, ayameko anto.	5	
PA_ud_6.8:5.3	Ye ca evaṁvādino:	5	
PA_ud_6.8:5.4	‘natthi kāmesu doso’ti, ayaṁ dutiyo anto.	5	
PA_ud_6.8:5.5	Iccete ubho antā kaṭasivaḍḍhanā, kaṭasiyo diṭṭhiṁ vaḍḍhenti.	5	
PA_ud_6.8:5.6	Etete ubho ante anabhiññāya olīyanti eke, atidhāvanti eke.	5	
PA_ud_6.8:5.7	Ye ca kho te abhiññāya tatra ca nāhesuṁ, tena ca nāmaññiṁsu, vaṭṭaṁ tesaṁ natthi paññāpanāyā”ti.	5	
PA_ud_6.8:5.8	Aṭṭhamaṁ.	5	
