segmentnr	original	analyzed
PA_dt_2.6:0.1	Dhātukathā	dhātu kathā 
PA_dt_2.6:0.2	2 Niddesa	niddesa 
PA_dt_2.6:0.3	2.6. Chaṭṭhanaya Sampayogavippayogapadaniddesa	       
PA_dt_2.6:1.0	2.6.1. Khandha	khandha 
PA_dt_2.6:1.1	Rūpakkhandho katihi khandhehi katihāyatanehi katihi dhātūhi sampayuttoti?	rūpa khandho katihi khandhehi kati ha āyatanehi katihi dhātūhi sampayutto ti 
PA_dt_2.6:1.2	Natthi.	natthi 
PA_dt_2.6:1.3	Katihi vippayutto?	katihi vippayuttaḥ 
PA_dt_2.6:1.4	Catūhi khandhehi ekenāyatanena sattahi dhātūhi vippayutto;	catūhi khandhehi ekena āyatanena sattahi dhātūhi vippayuttaḥ 
PA_dt_2.6:1.5	ekenāyatanena ekāya dhātuyā kehici vippayutto.	ekena āyatanena ekāya dhātuyā kehici vippayuttaḥ 
PA_dt_2.6:2.1	Vedanākkhandho … saññākkhandho … saṅkhārakkhandho tīhi khandhehi ekenāyatanena sattahi dhātūhi sampayutto;	vedanā kkhandhaḥ saññā kkhandhaḥ saṅkhāra kkhandhaḥ tīhi khandhehi ekena āyatanena sattahi dhātūhi sampayuttaḥ 
PA_dt_2.6:2.2	ekenāyatanena ekāya dhātuyā kehici sampayutto.	ekena āyatanena ekāya dhātuyā kehici sampayuttaḥ 
PA_dt_2.6:2.3	Katihi vippayutto?	katihi vippayuttaḥ 
PA_dt_2.6:2.4	Ekena khandhena dasahāyatanehi dasahi dhātūhi vippayutto;	ekena khandhena dasahi āyatanehi dasahi dhātūhi vippayuttaḥ 
PA_dt_2.6:2.5	ekenāyatanena ekāya dhātuyā kehici vippayutto.	ekena āyatanena ekāya dhātuyā kehici vippayuttaḥ 
PA_dt_2.6:3.1	Viññāṇakkhandho tīhi khandhehi sampayutto;	viññāṇa kkhandho tīhi khandhehi sampayuttaḥ 
PA_dt_2.6:3.2	ekenāyatanena ekāya dhātuyā kehici sampayutto.	ekena āyatanena ekāya dhātuyā kehici sampayuttaḥ 
PA_dt_2.6:3.3	Katihi vippayutto?	katihi vippayuttaḥ 
PA_dt_2.6:3.4	Ekena khandhena dasahāyatanehi dasahi dhātūhi vippayutto;	ekena khandhena dasahi āyatanehi dasahi dhātūhi vippayuttaḥ 
PA_dt_2.6:3.5	ekenāyatanena ekāya dhātuyā kehici vippayutto.	ekena āyatanena ekāya dhātuyā kehici vippayuttaḥ 
PA_dt_2.6:4.0	2.6.2. Āyatana	āyatana 
PA_dt_2.6:4.1	Cakkhāyatanaṁ …pe… phoṭṭhabbāyatanaṁ …pe… sampayuttanti?	cakkhu āyatanam pe phoṭṭhabba āyatanam pe sampayuttanti 
PA_dt_2.6:4.2	Natthi.	natthi 
