segmentnr	original	analyzed
PA_pli-tv-bu-vb_np26:0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_pli-tv-bu-vb_np26:0.2	Mahāvibhaṅga	▁mahā vibhaṃg a
PA_pli-tv-bu-vb_np26:0.3	Nissaggiyakaṇḍa	▁nissaggiy akaṇḍ a
PA_pli-tv-bu-vb_np26:0.4	Pattavagga	▁patt avagga
PA_pli-tv-bu-vb_np26:0.5	26. Suttaviññattisikkhāpada	▁sutt a viññatt i sikkhāpada
PA_pli-tv-bu-vb_np26:1.1	Tena samayena buddho bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	▁tena ▁samayena ▁buddho ▁bhagavā ▁rājagah e ▁viharati ▁veḷu vane ▁ka la nd aka ni vā pe
PA_pli-tv-bu-vb_np26:1.2	Tena kho pana samayena chabbaggiyā bhikkhū cīvarakārasamaye bahuṁ suttaṁ viññāpesuṁ.	▁tena ▁kho ▁pana ▁samayena ▁chabbaggiyā ▁bhikkhū ▁cīvar a kār asamay e ▁bahu ṃ ▁sutt aṃ ▁viññāp esu ṃ
PA_pli-tv-bu-vb_np26:1.3	Katepi cīvare bahuṁ suttaṁ avasiṭṭhaṁ hoti.	▁kat epi ▁cīvar e ▁bahu ṃ ▁sutt aṃ ▁ava si ṭṭh aṃ ▁hoti
PA_pli-tv-bu-vb_np26:1.4	Atha kho chabbaggiyānaṁ bhikkhūnaṁ etadahosi—	▁atha ▁kho ▁chabbaggiyā naṃ ▁bhikkhūnaṃ ▁etadahosi
PA_pli-tv-bu-vb_np26:1.5	“handa mayaṁ, āvuso, aññampi suttaṁ viññāpetvā tantavāyehi cīvaraṁ vāyāpemā”ti.	▁ han da ▁mayaṃ ▁āvuso ▁aññ ampi ▁sutt aṃ ▁viññāp etvā ▁t anta vā y ehi ▁cīvaraṃ ▁vā yā pe m āti
PA_pli-tv-bu-vb_np26:1.6	Atha kho chabbaggiyā bhikkhū aññampi suttaṁ viññāpetvā tantavāyehi cīvaraṁ vāyāpesuṁ.	▁atha ▁kho ▁chabbaggiyā ▁bhikkhū ▁aññ ampi ▁sutt aṃ ▁viññāp etvā ▁t anta vā y ehi ▁cīvaraṃ ▁vā yā p esu ṃ
PA_pli-tv-bu-vb_np26:1.7	Vītepi cīvare bahuṁ suttaṁ avasiṭṭhaṁ hoti.	▁ vī te pi ▁cīvar e ▁bahu ṃ ▁sutt aṃ ▁ava si ṭṭh aṃ ▁hoti
PA_pli-tv-bu-vb_np26:1.8	Dutiyampi kho chabbaggiyā bhikkhū aññampi suttaṁ viññāpetvā tantavāyehi cīvaraṁ vāyāpesuṁ.	▁dutiy ampi ▁kho ▁chabbaggiyā ▁bhikkhū ▁aññ ampi ▁sutt aṃ ▁viññāp etvā ▁t anta vā y ehi ▁cīvaraṃ ▁vā yā p esu ṃ
PA_pli-tv-bu-vb_np26:1.9	Vītepi cīvare bahuṁ suttaṁ avasiṭṭhaṁ hoti.	▁ vī te pi ▁cīvar e ▁bahu ṃ ▁sutt aṃ ▁ava si ṭṭh aṃ ▁hoti
PA_pli-tv-bu-vb_np26:1.10	Tatiyampi kho chabbaggiyā bhikkhū aññampi suttaṁ viññāpetvā tantavāyehi cīvaraṁ vāyāpesuṁ.	▁tatiy ampi ▁kho ▁chabbaggiyā ▁bhikkhū ▁aññ ampi ▁sutt aṃ ▁viññāp etvā ▁t anta vā y ehi ▁cīvaraṃ ▁vā yā p esu ṃ
PA_pli-tv-bu-vb_np26:1.11	Manussā ujjhāyanti khiyyanti vipācenti—	▁manussā ▁ujjhāy anti ▁khiyyanti ▁vi pā c enti
PA_pli-tv-bu-vb_np26:1.12	“kathañhi nāma samaṇā sakyaputtiyā sāmaṁ suttaṁ viññāpetvā tantavāyehi cīvaraṁ vāyāpessantī”ti.	▁kathañhi ▁nāma ▁samaṇ ā ▁sakyaputt iyā ▁sām aṃ ▁sutt aṃ ▁viññāp etvā ▁t anta vā y ehi ▁cīvaraṃ ▁vā yā pe s s antīti
PA_pli-tv-bu-vb_np26:1.13	Assosuṁ kho bhikkhū tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	▁ ass o su ṃ ▁kho ▁bhikkhū ▁tesaṃ ▁manuss ānaṃ ▁ujjhāy antānaṃ ▁kh iy yant ānaṃ ▁vi pā c entā naṃ
