segmentnr	original	analyzed
PA_pm_bi:0.1	Dvemātikāpāḷi	dvemātika āpāḷi 
PA_pm_bi:0.2	Bhikkhunīpātimokkhapāḷi	bhikkhunī pātimokkha pāḷi 
PA_pm_bi:0.3	Preliminaries	preliminaries 
PA_pm_bi:0.4	Pubbakaraṇaṁ	pubba karaṇa 
PA_pm_bi:1.1	Sammajjanī padīpo ca, udakaṁ āsanena ca;	sammajjanī ca udakam āsanena ca 
PA_pm_bi:1.2	Uposathassa etāni, “pubbakaraṇa”nti vuccati.	uposathassa etāni pubbakaraṇanti vuccati 
PA_pm_bi:2.0	Pubbakiccaṁ	pubba k it ca 
PA_pm_bi:2.1	Chanda, pārisuddhi, utukkhānaṁ, bhikkhunigaṇanā ca ovādo;	chanda pārisuddhi utukkhāna bhikkhunigaṇanā ca ovādo 
PA_pm_bi:2.2	Uposathassa etāni, “pubbakicca”nti vuccati.	uposathassa etāni pubba kiccanti vuccati 
PA_pm_bi:3.0	Pattakallaaṅgā	patta kallaaṅgā 
PA_pm_bi:3.1	Uposatho, yāvatikā ca bhikkhunī kammappattā;	uposathaḥ yāvatikā ca bhikkhunī kamma ppattā 
PA_pm_bi:3.2	Sabhāgāpattiyo ca na vijjanti;	sabhāga āpattiyaḥ ca na vijjanti 
PA_pm_bi:3.3	Vajjanīyā ca puggalā tasmiṁ na honti, “pattakalla”nti vuccati.	vajjanīyā ca tasmin na honti pattakallanti vuccati 
PA_pm_bi:4.1	Pubbakaraṇapubbakiccāni samāpetvā desitāpattikassa samaggassa bhikkhunisaṅghassa anumatiyā pātimokkhaṁ uddisituṁ ārādhanaṁ karoma.	pubba karaṇa pubba kiccāni samāpetvā desita āpattikassa samaggassa bhikkhuni saṅghassa anumatiyā pātimokkham uddisitum ārādhanam karoma 
PA_pm_bi:5.0	Nidānuddeso	nidāna uddesaḥ 
PA_pm_bi:5.1	Suṇātu me ayye saṅgho.	suṇātu me ayye saṅghaḥ 
PA_pm_bi:5.2	Ajjuposatho pannaraso,	ajjuposathaḥ pannaraso 
PA_pm_bi:5.3	yadi saṅghassa pattakallaṁ, saṅgho uposathaṁ kareyya, pātimokkhaṁ uddiseyya.	yadi saṅghassa patta kalla saṅghaḥ uposatham kareyya pātimokkham uddiseyya 
PA_pm_bi:6.1	Kiṁ saṅghassa pubbakiccaṁ?	kim saṅghassa pubba k itca 
PA_pm_bi:6.2	Pārisuddhiṁ ayyāyo ārocetha,	pārisuddhim ayyāyo ārocetha 
PA_pm_bi:6.3	pātimokkhaṁ uddisissāmi,	pātimokkham uddisissāmi 
PA_pm_bi:6.4	taṁ sabbāva santā sādhukaṁ suṇoma manasi karoma.	tam sabbāva santā sādhukam suṇoma manasi karoma 
PA_pm_bi:6.5	Yassā siyā āpatti, sā āvikareyya,	yassa siyā āpatti sā āvikareyya 
PA_pm_bi:6.6	asantiyā āpattiyā tuṇhī bhavitabbaṁ,	asantiyā āpattiyā tuṇhī bhavitabba 
PA_pm_bi:6.7	tuṇhībhāvena kho panāyyāyo, “parisuddhā”ti vedissāmi.	tuṇhībhāvena kho panāyyāyo parisuddhā ati vedissāmi 
PA_pm_bi:6.8	Yathā kho pana paccekapuṭṭhassā veyyākaraṇaṁ hoti, evamevaṁ evarūpāya parisāya yāvatatiyaṁ anusāvitaṁ hoti.	yathā kho pana paccekapuṭṭhassa veyyākaraṇam hoti evam evam evarūpāya parisāya yāvatatiyam anusāvitam hoti 
PA_pm_bi:6.9	Yā pana bhikkhunī yāvatatiyaṁ anusāviyamāne saramānā santiṁ āpattiṁ nāvikareyya, sampajānamusāvādassā hoti.	yā pana bhikkhunī yāvatatiyam anusāviyamāne saramānā santim āpattim na avikareyya sampajāna musāvādassā hoti 
PA_pm_bi:6.10	Sampajānamusāvādo kho panāyyāyo, antarāyiko dhammo vutto bhagavatā,	sampajāna musāvādaḥ kho pana ayyāyaḥ antarāyikaḥ dhammo vuttaḥ bhagavatā 
PA_pm_bi:6.11	tasmā saramānāya bhikkhuniyā āpannāya visuddhāpekkhāya santī āpatti āvikātabbā,	tasmā saramānāya bhikkhuniyā āpannāya visuddha apekkhāya santī āpatti āvikātabbā 
PA_pm_bi:6.12	āvikatā hissā phāsu hoti.	āvika tā hissā phāsu hoti 
PA_pm_bi:7.1	Uddiṭṭhaṁ kho, ayyāyo, nidānaṁ.	uddiṭṭham kho ayyāyaḥ nidāna 
PA_pm_bi:7.2	Tatthāyyāyo pucchāmi, kaccittha parisuddhā,	pucchāmi kaccittha parisuddhā 
PA_pm_bi:7.3	dutiyampi pucchāmi, kaccittha parisuddhā,	dutiyam pi pucchāmi kacci ttha parisuddhā 
PA_pm_bi:7.4	tatiyampi pucchāmi, kaccittha parisuddhā,	tatiyam pi pucchāmi kaccittha parisuddhā 
PA_pm_bi:7.5	parisuddhetthāyyāyo, tasmā tuṇhī, evametaṁ dhārayāmīti.	tasmai tuṇhī evam etam dhārayāmi iti 
PA_pm_bi:7.6	Nidānaṁ niṭṭhitaṁ.	nidānam niṭṭhita 
PA_pm_bi:8.0	Pārājikuddeso	pārājika uddesaḥ 
PA_pm_bi:8.1	Tatrime aṭṭha pārājikā dhammā uddesaṁ āgacchanti.	tatrime aṭṭha pārājikāḥ dhammāḥ uddesam āgacchanti 
PA_pm_bi:9.0	Pārājika 1. Methunadhammasikkhāpadaṁ	pārājika methuna dhamma sikkhāpada 
PA_pm_bi:9.1	Yā pana bhikkhunī chandaso methunaṁ dhammaṁ paṭiseveyya, antamaso tiracchānagatenapi, pārājikā hoti asaṁvāsā.	yā pana bhikkhunī chandasaḥ methunam dhammam paṭiseveyya antamasaḥ tiracchāna gatena api pārājikā hoti a sa vāsā 
PA_pm_bi:10.0	Pārājika 2. Adinnādānasikkhāpadaṁ	pārājika adinnādāna sikkhāpada 
PA_pm_bi:10.1	Yā pana bhikkhunī gāmā vā araññā vā adinnaṁ theyyasaṅkhātaṁ ādiyeyya,	yā pana bhikkhunī gāmā vā araññā vā adinnam theyya saṅkhātam ādiyeyya 
PA_pm_bi:10.2	yathārūpe adinnādāne rājāno coraṁ gahetvā haneyyuṁ vā bandheyyuṁ vā pabbājeyyuṁ vā corāsi bālāsi mūḷhāsi thenāsīti, tathārūpaṁ bhikkhunī adinnaṁ ādiyamānā	yathārūpe adinnādāne rājāno coram gahetvā haneyyum vā bandheyyum vā pabbājeyyum vā corā asi bālā asi mūḍhā asi thenā asi iti tathārūpam bhikkhunī adinnam ādiyamānā 
PA_pm_bi:10.3	ayampi pārājikā hoti asaṁvāsā.	ayam pi pārājikā hoti asavāsā 
PA_pm_bi:11.0	Pārājika 3. Manussaviggahasikkhāpadaṁ	pārājika manussa viggaha sikkhāpada 
PA_pm_bi:11.1	Yā pana bhikkhunī sañcicca manussaviggahaṁ jīvitā voropeyya, satthahārakaṁ vāssa pariyeseyya, maraṇavaṇṇaṁ vā saṁvaṇṇeyya, maraṇāya vā samādapeyya,	yā pana bhikkhunī sañcicca manussa viggaham jīvitā voropeyya sattha hārakam vā assa pariyeseyya maraṇa vaṇṇam vā maraṇāya vā samādapeyya 
PA_pm_bi:11.2	“ambho purisa, kiṁ tuyhiminā pāpakena dujjīvitena, mataṁ te jīvitā seyyo”ti,	ambho purisa kim tuyhiminā pāpakena dujjīvitena matam te jīvitā seyyā uti 
