segmentnr	original	analyzed
PA_thig_1.17:0.1	Therīgāthā 1.17	therīgāthā 
PA_thig_1.17:0.2	Ekakanipāta	eka ka nipāta 
PA_thig_1.17:0.3	Dhammātherīgāthā	dhammātherī gāthā 
PA_thig_1.17:1.1	“Piṇḍapātaṁ caritvāna,	piṇḍapātam caritvāna 
PA_thig_1.17:1.2	daṇḍamolubbha dubbalā;	dubbalā 
PA_thig_1.17:1.3	Vedhamānehi gattehi,	vedhamānehi gattehi 
PA_thig_1.17:1.4	tattheva nipatiṁ chamā;	tatthā iva nipatim śamā 
PA_thig_1.17:1.5	Disvā ādīnavaṁ kāye,	ādīnavam kāye 
PA_thig_1.17:1.6	atha cittaṁ vimucci me”ti.	atha cittam vimucci mā iti 
PA_thig_1.17:2.1	… Dhammā therī ….	dhammā therī 
