segmentnr	original	folio	analyzed
PA_mn_48:0.1	Majjhima Nikāya 48	0	
PA_mn_48:0.2	Kosambiyasutta	0	
PA_mn_48:1.1	Evaṁ me sutaṁ—	1	
PA_mn_48:1.2	ekaṁ samayaṁ bhagavā kosambiyaṁ viharati ghositārāme.	1	
PA_mn_48:2.1	Tena kho pana samayena kosambiyaṁ bhikkhū bhaṇḍanajātā kalahajātā vivādāpannā aññamaññaṁ mukhasattīhi vitudantā viharanti.	2	
PA_mn_48:2.2	Te na ceva aññamaññaṁ saññāpenti na ca saññattiṁ upenti, na ca aññamaññaṁ nijjhāpenti, na ca nijjhattiṁ upenti.	2	
PA_mn_48:3.1	Atha kho aññataro bhikkhu yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho so bhikkhu bhagavantaṁ etadavoca:	3	
PA_mn_48:3.2_0	“idha, bhante, kosambiyaṁ bhikkhū bhaṇḍanajātā kalahajātā vivādāpannā aññamaññaṁ	3	
PA_mn_48:3.2_1	mukhasattīhi vitudantā viharanti, te na ceva aññamaññaṁ saññāpenti, na ca saññattiṁ	3	
PA_mn_48:3.2_2	upenti, na ca aññamaññaṁ nijjhāpenti, na ca nijjhattiṁ upentī”ti.	3	
PA_mn_48:4.1	Atha kho bhagavā aññataraṁ bhikkhuṁ āmantesi:	4	
PA_mn_48:4.2	“ehi tvaṁ, bhikkhu, mama vacanena te bhikkhū āmantehi:	4	
PA_mn_48:4.3	‘satthā vo āyasmante āmantetī’”ti.	4	
PA_mn_48:4.4	“Evaṁ, bhante”ti kho so bhikkhu bhagavato paṭissutvā yena te bhikkhū tenupasaṅkami; upasaṅkamitvā te bhikkhū etadavoca:	4	
PA_mn_48:4.5	“satthā āyasmante āmantetī”ti.	4	
PA_mn_48:4.6_0	“Evamāvuso”ti kho te bhikkhū tassa bhikkhuno paṭissutvā yena bhagavā tenupasaṅkamiṁsu;	4	
PA_mn_48:4.6_1	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdiṁsu. Ekamantaṁ nisinne kho	4	
