segmentnr	original	folio	analyzed
PA_thi-ap_20:0.1	Therīapadāna	0	
PA_thi-ap_20:0.2	Ekūposathikavagga	0	
PA_thi-ap_20:0.3	10. Paṭācārātherīapadāna	0	
PA_thi-ap_20:1.1	“Padumuttaro nāma jino,	1	
PA_thi-ap_20:1.2	sabbadhammāna pāragū;	1	
PA_thi-ap_20:1.3	Ito satasahassamhi,	1	
PA_thi-ap_20:1.4	kappe uppajji nāyako.	1	
PA_thi-ap_20:2.1	Tadāhaṁ haṁsavatiyaṁ,	2	
PA_thi-ap_20:2.2	jātā seṭṭhikule ahuṁ;	2	
PA_thi-ap_20:2.3	Nānāratanapajjote,	2	
PA_thi-ap_20:2.4	mahāsukhasamappitā.	2	
PA_thi-ap_20:3.1	Upetvā taṁ mahāvīraṁ,	3	
PA_thi-ap_20:3.2	assosiṁ dhammadesanaṁ;	3	
PA_thi-ap_20:3.3	Tato jātapasādāhaṁ,	3	
PA_thi-ap_20:3.4	upesiṁ saraṇaṁ jinaṁ.	3	
PA_thi-ap_20:4.1	Tato vinayadhārīnaṁ,	4	
PA_thi-ap_20:4.2	aggaṁ vaṇṇesi nāyako;	4	
PA_thi-ap_20:4.3	Bhikkhuniṁ lajjiniṁ tādiṁ,	4	
PA_thi-ap_20:4.4	kappākappavisāradaṁ.	4	
PA_thi-ap_20:5.1	Tadā muditacittāhaṁ,	5	
PA_thi-ap_20:5.2	taṁ ṭhānamabhikaṅkhinī;	5	
PA_thi-ap_20:5.3	Nimantetvā dasabalaṁ,	5	
PA_thi-ap_20:5.4	sasaṅghaṁ lokanāyakaṁ.	5	
PA_thi-ap_20:6.1	Bhojayitvāna sattāhaṁ,	6	
PA_thi-ap_20:6.2	daditvāva ticīvaraṁ;	6	
PA_thi-ap_20:6.3	Nipacca sirasā pāde,	6	
PA_thi-ap_20:6.4	idaṁ vacanamabraviṁ.	6	
PA_thi-ap_20:7.1	‘Yā tayā vaṇṇitā vīra,	7	
PA_thi-ap_20:7.2	ito aṭṭhamake muni;	7	
PA_thi-ap_20:7.3	Tādisāhaṁ bhavissāmi,	7	
PA_thi-ap_20:7.4	yadi sijjhati nāyaka’.	7	
PA_thi-ap_20:8.1	Tadā avoca maṁ satthā,	8	
PA_thi-ap_20:8.2	‘bhadde mā bhāyi assasa;	8	
PA_thi-ap_20:8.3	Anāgatamhi addhāne,	8	
PA_thi-ap_20:8.4	lacchase taṁ manorathaṁ.	8	
PA_thi-ap_20:9.1	Satasahassito kappe,	9	
PA_thi-ap_20:9.2	okkākakulasambhavo;	9	
PA_thi-ap_20:9.3	Gotamo nāma gottena,	9	
PA_thi-ap_20:9.4	satthā loke bhavissati.	9	
