segmentnr	original	analyzed
PA_pli-tv-bi-vb_pc41:0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_pli-tv-bi-vb_pc41:0.2	Bhikkhunivibhaṅga	▁bhikkhu ni vibhaṃg a
PA_pli-tv-bi-vb_pc41:0.3	Pācittiyakaṇḍa	▁pācittiy akaṇḍ a
PA_pli-tv-bi-vb_pc41:0.4	Cittāgāravagga	▁citt ā gār avagga
PA_pli-tv-bi-vb_pc41:0.5	41. Rājāgārasikkhāpada	▁rājā gār asikkhāpad a
PA_pli-tv-bi-vb_pc41:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	▁tena ▁samayena ▁buddho ▁bhagavā ▁sāvatthiyaṃ ▁viharati ▁jetavane ▁ anāthapiṇḍikassa ▁ārām e
PA_pli-tv-bi-vb_pc41:1.2	Tena kho pana samayena rañño pasenadissa kosalassa uyyāne cittāgāre paṭibhānacittaṁ kataṁ hoti.	▁tena ▁kho ▁pana ▁samayena ▁rañño ▁pa s ena di ssa ▁kosal assa ▁uyyān e ▁citt ā gār e ▁ paṭibhān acitt aṃ ▁kataṃ ▁hoti
PA_pli-tv-bi-vb_pc41:1.3	Bahū manussā cittāgāraṁ dassanāya gacchanti.	▁bahū ▁manussā ▁citt ā gār aṃ ▁dassan āya ▁gacchanti
PA_pli-tv-bi-vb_pc41:1.4	Chabbaggiyāpi bhikkhuniyo cittāgāraṁ dassanāya agamaṁsu.	▁chabbaggiyā pi ▁bhikkhuniyo ▁citt ā gār aṃ ▁dassan āya ▁a gam aṃ su
PA_pli-tv-bi-vb_pc41:1.5	Manussā ujjhāyanti khiyyanti vipācenti—	▁manussā ▁ujjhāy anti ▁khiyyanti ▁vi pā c enti
PA_pli-tv-bi-vb_pc41:1.6	“kathañhi nāma bhikkhuniyo cittāgāraṁ dassanāya gacchissanti, seyyathāpi gihiniyo kāmabhoginiyo”ti.	▁kathañhi ▁nāma ▁bhikkhuniyo ▁citt ā gār aṃ ▁dassan āya ▁gacch issanti ▁seyyathāpi ▁gihi ni yo ▁kām a bhog ini yo ti
PA_pli-tv-bi-vb_pc41:1.7	Assosuṁ kho bhikkhuniyo tesaṁ manussānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	▁ ass o su ṃ ▁kho ▁bhikkhuniyo ▁tesaṃ ▁manuss ānaṃ ▁ujjhāy antānaṃ ▁kh iy yant ānaṃ ▁vi pā c entā naṃ
PA_pli-tv-bi-vb_pc41:1.8	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	▁yā ▁tā ▁bhikkhuniyo ▁appicch ā ▁pe ▁tā ▁ujjhāy anti ▁khiyyanti ▁vi pā c enti
PA_pli-tv-bi-vb_pc41:1.9	“kathañhi nāma chabbaggiyā bhikkhuniyo cittāgāraṁ dassanāya gacchissantī”ti …pe…	▁kathañhi ▁nāma ▁chabbaggiyā ▁bhikkhuniyo ▁citt ā gār aṃ ▁dassan āya ▁gacch issantīti ▁pe
PA_pli-tv-bi-vb_pc41:1.10	“saccaṁ kira, bhikkhave, chabbaggiyā bhikkhuniyo cittāgāraṁ dassanāya gacchantī”ti?	▁saccaṃ ▁kira ▁bhikkhave ▁chabbaggiyā ▁bhikkhuniyo ▁citt ā gār aṃ ▁dassan āya ▁gacchant īti
PA_pli-tv-bi-vb_pc41:1.11	“Saccaṁ, bhagavā”ti.	▁saccaṃ ▁bhagavā ti
PA_pli-tv-bi-vb_pc41:1.12	Vigarahi buddho bhagavā …pe…	▁vi ga ra hi ▁buddho ▁bhagavā ▁pe
PA_pli-tv-bi-vb_pc41:1.13	kathañhi nāma, bhikkhave, chabbaggiyā bhikkhuniyo cittāgāraṁ dassanāya gacchissanti.	▁kathañhi ▁nāma ▁bhikkhave ▁chabbaggiyā ▁bhikkhuniyo ▁citt ā gār aṃ ▁dassan āya ▁gacch issanti
PA_pli-tv-bi-vb_pc41:1.14	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	▁netaṃ ▁bhikkhave ▁appa sann ānaṃ ▁vā ▁pasād āya ▁pe
PA_pli-tv-bi-vb_pc41:1.15	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—	▁evañca ▁pana ▁bhikkhave ▁bhikkhuniyo ▁imaṃ ▁sikkhāpadaṃ ▁uddis an tu
PA_pli-tv-bi-vb_pc41:1.16.1	“Yā pana bhikkhunī rājāgāraṁ vā cittāgāraṁ vā ārāmaṁ vā uyyānaṁ vā pokkharaṇiṁ vā dassanāya gaccheyya, pācittiyan”ti.	▁yā ▁pana ▁bhikkhunī ▁rājā gār aṃ ▁vā ▁citt ā gār aṃ ▁vā ▁ārām aṃ ▁vā ▁uyyān aṃ ▁vā ▁ pokkharaṇi ṃ ▁vā ▁dassan āya ▁gacch eyya ▁pācittiy anti
PA_pli-tv-bi-vb_pc41:2.1.1	Yā panāti	▁yā ▁panā ti
PA_pli-tv-bi-vb_pc41:2.1.2	yā yādisā …pe…	▁yā ▁yā dis ā ▁pe
PA_pli-tv-bi-vb_pc41:2.1.3	bhikkhunīti	▁bhikkhunī ti
PA_pli-tv-bi-vb_pc41:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.	▁pe ▁ayaṃ ▁imasmiṃ ▁atthe ▁adhippetā ▁bhikkhunī ti
PA_pli-tv-bi-vb_pc41:2.1.5	Rājāgāraṁ nāma	▁rājā gār aṃ ▁nāma
PA_pli-tv-bi-vb_pc41:2.1.6	yattha katthaci rañño kīḷituṁ ramituṁ kataṁ hoti.	▁yattha ▁katthaci ▁rañño ▁kīḷ ituṃ ▁ ram ituṃ ▁kataṃ ▁hoti
PA_pli-tv-bi-vb_pc41:2.1.7	Cittāgāraṁ nāma	▁citt ā gār aṃ ▁nāma
PA_pli-tv-bi-vb_pc41:2.1.8	yattha katthaci manussānaṁ kīḷituṁ ramituṁ kataṁ hoti.	▁yattha ▁katthaci ▁manuss ānaṃ ▁kīḷ ituṃ ▁ ram ituṃ ▁kataṃ ▁hoti
PA_pli-tv-bi-vb_pc41:2.1.9	Ārāmo nāma	▁ārām o ▁nāma
PA_pli-tv-bi-vb_pc41:2.1.10	yattha katthaci manussānaṁ kīḷituṁ ramituṁ kato hoti.	▁yattha ▁katthaci ▁manuss ānaṃ ▁kīḷ ituṃ ▁ ram ituṃ ▁kat o ▁hoti
PA_pli-tv-bi-vb_pc41:2.1.11	Uyyānaṁ nāma	▁uyyān aṃ ▁nāma
PA_pli-tv-bi-vb_pc41:2.1.12	yattha katthaci manussānaṁ kīḷituṁ ramituṁ kataṁ hoti.	▁yattha ▁katthaci ▁manuss ānaṃ ▁kīḷ ituṃ ▁ ram ituṃ ▁kataṃ ▁hoti
PA_pli-tv-bi-vb_pc41:2.1.13	Pokkharaṇī nāma	▁p o kk haraṇ ī ▁nāma
PA_pli-tv-bi-vb_pc41:2.1.14	yattha katthaci manussānaṁ kīḷituṁ ramituṁ katā hoti.	▁yattha ▁katthaci ▁manuss ānaṃ ▁kīḷ ituṃ ▁ ram ituṃ ▁kat ā ▁hoti
PA_pli-tv-bi-vb_pc41:2.1.15	Dassanāya gacchati, āpatti dukkaṭassa.	▁dassan āya ▁gacchati ▁āpatti ▁dukkaṭassa
PA_pli-tv-bi-vb_pc41:2.1.16	Yattha ṭhitā passati, āpatti pācittiyassa.	▁yattha ▁ṭhit ā ▁passati ▁āpatti ▁pācittiy assa
PA_pli-tv-bi-vb_pc41:2.1.17	Dassanūpacāraṁ vijahitvā punappunaṁ passati, āpatti pācittiyassa.	▁dassan ūpa cār aṃ ▁vijah itvā ▁punappunaṃ ▁passati ▁āpatti ▁pācittiy assa
PA_pli-tv-bi-vb_pc41:2.1.18	Ekamekaṁ dassanāya gacchati, āpatti dukkaṭassa.	▁ek amek aṃ ▁dassan āya ▁gacchati ▁āpatti ▁dukkaṭassa
PA_pli-tv-bi-vb_pc41:2.1.19	Yattha ṭhitā passati, āpatti pācittiyassa.	▁yattha ▁ṭhit ā ▁passati ▁āpatti ▁pācittiy assa
PA_pli-tv-bi-vb_pc41:2.1.20	Dassanūpacāraṁ vijahitvā punappunaṁ passati, āpatti pācittiyassa.	▁dassan ūpa cār aṃ ▁vijah itvā ▁punappunaṃ ▁passati ▁āpatti ▁pācittiy assa
PA_pli-tv-bi-vb_pc41:2.2.1	Anāpatti—	▁anāpatti
PA_pli-tv-bi-vb_pc41:2.2.2	ārāme ṭhitā passati,	▁ārām e ▁ṭhit ā ▁passati
PA_pli-tv-bi-vb_pc41:2.2.3	gacchantī vā āgacchantī vā passati,	▁gacchant ī ▁vā ▁āgacchant ī ▁vā ▁passati
PA_pli-tv-bi-vb_pc41:2.2.4	sati karaṇīye gantvā passati,	▁sati ▁ karaṇīy e ▁gantvā ▁passati
PA_pli-tv-bi-vb_pc41:2.2.5	āpadāsu,	▁ ā pad āsu
PA_pli-tv-bi-vb_pc41:2.2.6	ummattikāya,	▁umm att ikāya
PA_pli-tv-bi-vb_pc41:2.2.7	ādikammikāyāti.	▁ādi kamm ikā yāti
PA_pli-tv-bi-vb_pc41:2.2.8	Paṭhamasikkhāpadaṁ niṭṭhitaṁ.	▁paṭham asikkhāpad aṃ ▁niṭṭhitaṃ
