segmentnr	original	folio	analyzed
PA_mn_100:0.1	Majjhima Nikāya 100	0	
PA_mn_100:0.2	Saṅgāravasutta	0	
PA_mn_100:1.1	Evaṁ me sutaṁ—	1	
PA_mn_100:1.2	ekaṁ samayaṁ bhagavā kosalesu cārikaṁ carati mahatā bhikkhusaṅghena saddhiṁ.	1	
PA_mn_100:2.1	Tena kho pana samayena dhanañjānī nāma brāhmaṇī cañcalikappe paṭivasati abhippasannā buddhe ca dhamme ca saṅghe ca.	2	
PA_mn_100:2.2	Atha kho dhanañjānī brāhmaṇī upakkhalitvā tikkhattuṁ udānaṁ udānesi:	2	
PA_mn_100:2.3	“Namo tassa bhagavato arahato sammāsambuddhassa.	2	
PA_mn_100:2.4	Namo tassa bhagavato arahato sammāsambuddhassa.	2	
PA_mn_100:2.5	Namo tassa bhagavato arahato sammāsambuddhassā”ti.	2	
PA_mn_100:3.1_0	Tena kho pana samayena saṅgāravo nāma māṇavo cañcalikappe paṭivasati tiṇṇaṁ vedānaṁ	3	
PA_mn_100:3.1_1	pāragū sanighaṇḍukeṭubhānaṁ sākkharappabhedānaṁ itihāsapañcamānaṁ, padako, veyyākaraṇo,	3	
PA_mn_100:3.1_2	lokāyatamahāpurisalakkhaṇesu anavayo.	3	
PA_mn_100:3.2	Assosi kho saṅgāravo māṇavo dhanañjāniyā brāhmaṇiyā evaṁ vācaṁ bhāsamānāya.	3	
PA_mn_100:3.3	Sutvā dhanañjāniṁ brāhmaṇiṁ etadavoca:	3	
PA_mn_100:3.4	“avabhūtāva ayaṁ dhanañjānī brāhmaṇī, parabhūtāva ayaṁ dhanañjānī brāhmaṇī, vijjamānānaṁ tevijjānaṁ brāhmaṇānaṁ, atha ca pana tassa muṇḍakassa samaṇakassa vaṇṇaṁ bhāsissatī”ti.	3	
PA_mn_100:3.5	“Na hi pana tvaṁ, tāta bhadramukha, tassa bhagavato sīlapaññāṇaṁ jānāsi.	3	
PA_mn_100:3.6	Sace tvaṁ, tāta bhadramukha, tassa bhagavato sīlapaññāṇaṁ jāneyyāsi, na tvaṁ, tāta bhadramukha, taṁ bhagavantaṁ akkositabbaṁ paribhāsitabbaṁ maññeyyāsī”ti.	3	
PA_mn_100:3.7	“Tena hi, bhoti, yadā samaṇo gotamo cañcalikappaṁ anuppatto hoti atha me āroceyyāsī”ti.	3	
PA_mn_100:3.8	“Evaṁ, bhadramukhā”ti kho dhanañjānī brāhmaṇī saṅgāravassa māṇavassa paccassosi.	3	
PA_mn_100:4.1	Atha kho bhagavā kosalesu anupubbena cārikaṁ caramāno yena cañcalikappaṁ tadavasari.	4	
PA_mn_100:4.2	Tatra sudaṁ bhagavā cañcalikappe viharati todeyyānaṁ brāhmaṇānaṁ ambavane.	4	
