segmentnr	original	folio	analyzed
PA_bi-vb_np2:0.1	Theravāda Vinaya	0	
PA_bi-vb_np2:0.2	Bhikkhunivibhaṅga	0	
PA_bi-vb_np2:0.3	Nissaggiyakaṇḍa	0	
PA_bi-vb_np2:0.4	Pattavagga	0	
PA_bi-vb_np2:0.5	2. Akālacīvarabhājanasikkhāpada	0	
PA_bi-vb_np2:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bi-vb_np2:1.2	Tena kho pana samayena sambahulā bhikkhuniyo gāmakāvāse vassaṁvuṭṭhā sāvatthiṁ agamaṁsu vattasampannā iriyāpathasampannā duccoḷā lūkhacīvarā.	1	
PA_bi-vb_np2:1.3	Upāsakā tā bhikkhuniyo passitvā—	1	
PA_bi-vb_np2:1.4	“imā bhikkhuniyo vattasampannā iriyāpathasampannā duccoḷā lūkhacīvarā, imā bhikkhuniyo acchinnā bhavissantī”ti bhikkhunisaṅghassa akālacīvaraṁ adaṁsu.	1	
PA_bi-vb_np2:1.5	Thullanandā bhikkhunī—	1	
PA_bi-vb_np2:1.6	“amhākaṁ kathinaṁ atthataṁ kālacīvaran”ti adhiṭṭhahitvā bhājāpesi.	1	
PA_bi-vb_np2:1.7	Upāsakā tā bhikkhuniyo passitvā etadavocuṁ—	1	
PA_bi-vb_np2:1.8	“apayyāhi cīvaraṁ laddhan”ti?	1	
PA_bi-vb_np2:1.9	“Na mayaṁ, āvuso, cīvaraṁ labhāma.	1	
PA_bi-vb_np2:1.10	Ayyā thullanandā—	1	
PA_bi-vb_np2:1.11	‘amhākaṁ kathinaṁ atthataṁ kālacīvaran’ti adhiṭṭhahitvā bhājāpesī”ti.	1	
PA_bi-vb_np2:1.12	Upāsakā ujjhāyanti khiyyanti vipācenti—	1	
PA_bi-vb_np2:1.13	“kathañhi nāma ayyā thullanandā akālacīvaraṁ ‘kālacīvaran’ti adhiṭṭhahitvā bhājāpessatī”ti.	1	
PA_bi-vb_np2:1.14	Assosuṁ kho bhikkhuniyo tesaṁ upāsakānaṁ ujjhāyantānaṁ khiyyantānaṁ vipācentānaṁ.	1	
PA_bi-vb_np2:1.15	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	1	
PA_bi-vb_np2:1.16	“kathañhi nāma ayyā thullanandā akālacīvaraṁ ‘kālacīvaran’ti adhiṭṭhahitvā bhājāpessatī”ti.	1	
PA_bi-vb_np2:1.17	Atha kho tā bhikkhuniyo bhikkhūnaṁ etamatthaṁ ārocesuṁ.	1	
PA_bi-vb_np2:1.18	Bhikkhū bhagavato etamatthaṁ ārocesuṁ …pe…	1	
PA_bi-vb_np2:1.19	“saccaṁ kira, bhikkhave, thullanandā bhikkhunī akālacīvaraṁ ‘kālacīvaran’ti adhiṭṭhahitvā bhājāpetī”ti?	1	
PA_bi-vb_np2:1.20	“Saccaṁ, bhagavā”ti.	1	
PA_bi-vb_np2:1.21	Vigarahi buddho bhagavā …pe…	1	
PA_bi-vb_np2:1.22	kathañhi nāma, bhikkhave, thullanandā bhikkhunī akālacīvaraṁ “kālacīvaran”ti adhiṭṭhahitvā bhājāpessati.	1	
