segmentnr	original	folio	analyzed
PA_mn_106:0.1	Majjhima Nikāya 106	0	
PA_mn_106:0.2	Āneñjasappāyasutta	0	
PA_mn_106:1.1	Evaṁ me sutaṁ—	1	
PA_mn_106:1.2	ekaṁ samayaṁ bhagavā kurūsu viharati kammāsadhammaṁ nāma kurūnaṁ nigamo.	1	
PA_mn_106:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_106:1.4	“bhikkhavo”ti.	1	
PA_mn_106:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_106:1.6	Bhagavā etadavoca:	1	
PA_mn_106:2.1	“Aniccā, bhikkhave, kāmā tucchā musā mosadhammā.	2	
PA_mn_106:2.2	Māyākatametaṁ, bhikkhave, bālalāpanaṁ.	2	
PA_mn_106:2.3	Ye ca diṭṭhadhammikā kāmā, ye ca samparāyikā kāmā;	2	
PA_mn_106:2.4	yā ca diṭṭhadhammikā kāmasaññā, yā ca samparāyikā kāmasaññā—	2	
PA_mn_106:2.5	ubhayametaṁ māradheyyaṁ, mārassesa visayo, mārassesa nivāpo, mārassesa gocaro.	2	
PA_mn_106:2.6	Etthete pāpakā akusalā mānasā abhijjhāpi byāpādāpi sārambhāpi saṁvattanti.	2	
PA_mn_106:2.7	Teva ariyasāvakassa idhamanusikkhato antarāyāya sambhavanti.	2	
PA_mn_106:3.1	Tatra, bhikkhave, ariyasāvako iti paṭisañcikkhati:	3	
PA_mn_106:3.2	‘ye ca diṭṭhadhammikā kāmā, ye ca samparāyikā kāmā;	3	
PA_mn_106:3.3	yā ca diṭṭhadhammikā kāmasaññā, yā ca samparāyikā kāmasaññā—	3	
PA_mn_106:3.4	ubhayametaṁ māradheyyaṁ, mārassesa visayo, mārassesa nivāpo, mārassesa gocaro.	3	
PA_mn_106:3.5	Etthete pāpakā akusalā mānasā abhijjhāpi byāpādāpi sārambhāpi saṁvattanti,	3	
PA_mn_106:3.6	teva ariyasāvakassa idhamanusikkhato antarāyāya sambhavanti.	3	
PA_mn_106:3.7	Yannūnāhaṁ vipulena mahaggatena cetasā vihareyyaṁ abhibhuyya lokaṁ adhiṭṭhāya manasā.	3	
PA_mn_106:3.8	Vipulena hi me mahaggatena cetasā viharato abhibhuyya lokaṁ adhiṭṭhāya manasā ye pāpakā akusalā mānasā abhijjhāpi byāpādāpi sārambhāpi te na bhavissanti.	3	
PA_mn_106:3.9	Tesaṁ pahānā aparittañca me cittaṁ bhavissati appamāṇaṁ subhāvitan’ti.	3	
PA_mn_106:3.10	Tassa evaṁpaṭipannassa tabbahulavihārino āyatane cittaṁ pasīdati.	3	
PA_mn_106:3.11	Sampasāde sati etarahi vā āneñjaṁ samāpajjati paññāya vā adhimuccati kāyassa bhedā paraṁ maraṇā.	3	
PA_mn_106:3.12	Ṭhānametaṁ vijjati yaṁ taṁsaṁvattanikaṁ viññāṇaṁ assa āneñjūpagaṁ.	3	
PA_mn_106:3.13	Ayaṁ, bhikkhave, paṭhamā āneñjasappāyā paṭipadā akkhāyati.	3	
PA_mn_106:4.1	Puna caparaṁ, bhikkhave, ariyasāvako iti paṭisañcikkhati:	4	
PA_mn_106:4.2	‘ye ca diṭṭhadhammikā kāmā, ye ca samparāyikā kāmā;	4	
PA_mn_106:4.3	yā ca diṭṭhadhammikā kāmasaññā, yā ca samparāyikā kāmasaññā;	4	
PA_mn_106:4.4	yaṁ kiñci rūpaṁ sabbaṁ rūpaṁ cattāri ca mahābhūtāni, catunnañca mahābhūtānaṁ upādāyarūpan’ti.	4	
PA_mn_106:4.5	Tassa evaṁpaṭipannassa tabbahulavihārino āyatane cittaṁ pasīdati.	4	
PA_mn_106:4.6	Sampasāde sati etarahi vā āneñjaṁ samāpajjati paññāya vā adhimuccati kāyassa bhedā paraṁ maraṇā.	4	
PA_mn_106:4.7	Ṭhānametaṁ vijjati yaṁ taṁsaṁvattanikaṁ viññāṇaṁ assa āneñjūpagaṁ.	4	
PA_mn_106:4.8	Ayaṁ, bhikkhave, dutiyā āneñjasappāyā paṭipadā akkhāyati.	4	
