segmentnr	original	folio	analyzed
PA_mn_145:0.1	Majjhima Nikāya 145	0	
PA_mn_145:0.2	Puṇṇovādasutta	0	
PA_mn_145:1.1	Evaṁ me sutaṁ—	1	
PA_mn_145:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_145:1.3_0	Atha kho āyasmā puṇṇo sāyanhasamayaṁ paṭisallānā vuṭṭhito yena bhagavā tenupasaṅkami;	1	
PA_mn_145:1.3_1	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā	1	
PA_mn_145:1.3_2	puṇṇo bhagavantaṁ etadavoca:	1	
PA_mn_145:2.1	“sādhu maṁ, bhante, bhagavā saṅkhittena ovādena ovadatu, yamahaṁ bhagavato dhammaṁ sutvā eko vūpakaṭṭho appamatto ātāpī pahitatto vihareyyan”ti.	2	
PA_mn_145:2.2	“Tena hi, puṇṇa, suṇāhi, sādhukaṁ manasi karohi; bhāsissāmī”ti.	2	
PA_mn_145:2.3	“Evaṁ, bhante”ti kho āyasmā puṇṇo bhagavato paccassosi.	2	
PA_mn_145:2.4	Bhagavā etadavoca:	2	
PA_mn_145:3.1	“Santi kho, puṇṇa, cakkhuviññeyyā rūpā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā.	3	
PA_mn_145:3.2	Tañce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati.	3	
PA_mn_145:3.3	Tassa taṁ abhinandato abhivadato ajjhosāya tiṭṭhato uppajjati nandī.	3	
PA_mn_145:3.4	‘Nandīsamudayā dukkhasamudayo, puṇṇā’ti vadāmi.	3	
PA_mn_145:3.5	Santi kho, puṇṇa, sotaviññeyyā saddā …	3	
PA_mn_145:3.6	ghānaviññeyyā gandhā …	3	
PA_mn_145:3.7	jivhāviññeyyā rasā …	3	
PA_mn_145:3.8	kāyaviññeyyā phoṭṭhabbā …	3	
PA_mn_145:3.9	manoviññeyyā dhammā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā.	3	
PA_mn_145:3.10	Tañce bhikkhu abhinandati abhivadati ajjhosāya tiṭṭhati.	3	
PA_mn_145:3.11	Tassa taṁ abhinandato abhivadato ajjhosāya tiṭṭhato uppajjati nandī.	3	
PA_mn_145:3.12	‘Nandīsamudayā dukkhasamudayo, puṇṇā’ti vadāmi.	3	
PA_mn_145:4.1	Santi ca kho, puṇṇa, cakkhuviññeyyā rūpā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā.	4	
PA_mn_145:4.2	Tañce bhikkhu nābhinandati nābhivadati nājjhosāya tiṭṭhati.	4	
PA_mn_145:4.3	Tassa taṁ anabhinandato anabhivadato anajjhosāya tiṭṭhato nandī nirujjhati.	4	
PA_mn_145:4.4	‘Nandīnirodhā dukkhanirodho, puṇṇā’ti vadāmi.	4	
PA_mn_145:4.5	Santi ca kho, puṇṇa, sotaviññeyyā saddā …	4	
PA_mn_145:4.6	ghānaviññeyyā gandhā …	4	
PA_mn_145:4.7	jivhāviññeyyā rasā …	4	
PA_mn_145:4.8	kāyaviññeyyā phoṭṭhabbā …	4	
PA_mn_145:4.9	manoviññeyyā dhammā iṭṭhā kantā manāpā piyarūpā kāmūpasaṁhitā rajanīyā.	4	
PA_mn_145:4.10	Tañce bhikkhu nābhinandati nābhivadati nājjhosāya tiṭṭhati.	4	
PA_mn_145:4.11	Tassa taṁ anabhinandato anabhivadato anajjhosāya tiṭṭhato nandī nirujjhati.	4	
PA_mn_145:4.12	‘Nandīnirodhā dukkhanirodho, puṇṇā’ti vadāmi.	4	
PA_mn_145:5.1	Iminā ca tvaṁ, puṇṇa, mayā saṅkhittena ovādena ovadito katarasmiṁ janapade viharissasī”ti?	5	
PA_mn_145:5.2	“Imināhaṁ, bhante, bhagavatā saṅkhittena ovādena ovadito, atthi sunāparanto nāma janapado, tatthāhaṁ viharissāmī”ti.	5	
PA_mn_145:5.3	“Caṇḍā kho, puṇṇa, sunāparantakā manussā;	5	
PA_mn_145:5.4	pharusā kho, puṇṇa, sunāparantakā manussā.	5	
PA_mn_145:5.5	Sace taṁ, puṇṇa, sunāparantakā manussā akkosissanti paribhāsissanti, tattha te, puṇṇa, kinti bhavissatī”ti?	5	
PA_mn_145:5.6	“Sace maṁ, bhante, sunāparantakā manussā akkosissanti paribhāsissanti, tattha me evaṁ bhavissati:	5	
PA_mn_145:5.7	‘bhaddakā vatime sunāparantakā manussā, subhaddakā vatime sunāparantakā manussā, yaṁ me nayime pāṇinā pahāraṁ dentī’ti.	5	
PA_mn_145:5.8	Evamettha, bhagavā, bhavissati;	5	
