segmentnr	original	folio	analyzed
PA_pp_1.1:0.1	Puggalapaññatti	0	
PA_pp_1.1:0.2	Mātikā	0	
PA_pp_1.1:0.3	1. Ekakauddesa	0	
PA_pp_1.1:1.1	Namo tassa Bhagavato Arahato Sammāsambuddhassa.	1	
PA_pp_1.1:2.1	Cha paññattiyo—	2	
PA_pp_1.1:2.2	khandhapaññatti, āyatanapaññatti, dhātupaññatti, saccapaññatti, indriyapaññatti, puggalapaññattīti.	2	
PA_pp_1.1:3.1	Kittāvatā khandhānaṁ khandhapaññatti?	3	
PA_pp_1.1:3.2	Yāvatā pañcakkhandhā—	3	
PA_pp_1.1:3.3	rūpakkhandho, vedanākkhandho, saññākkhandho, saṅkhārakkhandho, viññāṇakkhandho;	3	
PA_pp_1.1:3.4	ettāvatā khandhānaṁ khandhapaññatti.	3	
PA_pp_1.1:4.1	Kittāvatā āyatanānaṁ āyatanapaññatti?	4	
PA_pp_1.1:4.2	Yāvatā dvādasāyatanāni—	4	
PA_pp_1.1:4.3	cakkhāyatanaṁ, rūpāyatanaṁ, sotāyatanaṁ, saddāyatanaṁ, ghānāyatanaṁ, gandhāyatanaṁ, jivhāyatanaṁ, rasāyatanaṁ, kāyāyatanaṁ, phoṭṭhabbāyatanaṁ, manāyatanaṁ, dhammāyatanaṁ;	4	
PA_pp_1.1:4.4	ettāvatā āyatanānaṁ āyatanapaññatti.	4	
PA_pp_1.1:5.1	Kittāvatā dhātūnaṁ dhātupaññatti?	5	
PA_pp_1.1:5.2	Yāvatā aṭṭhārasa dhātuyo—	5	
PA_pp_1.1:5.3_0	cakkhudhātu, rūpadhātu, cakkhuviññāṇadhātu, sotadhātu, saddadhātu, sotaviññāṇadhātu,	5	
PA_pp_1.1:5.3_1	ghānadhātu, gandhadhātu, ghānaviññāṇadhātu, jivhādhātu, rasadhātu, jivhāviññāṇadhātu,	5	
PA_pp_1.1:5.3_2	kāyadhātu, phoṭṭhabbadhātu, kāyaviññāṇadhātu, manodhātu, dhammadhātu, manoviññāṇadhātu;	5	
PA_pp_1.1:5.4	ettāvatā dhātūnaṁ dhātupaññatti.	5	
PA_pp_1.1:6.1	Kittāvatā saccānaṁ saccapaññatti?	6	
PA_pp_1.1:6.2	Yāvatā cattāri saccāni—	6	
PA_pp_1.1:6.3	dukkhasaccaṁ, samudayasaccaṁ, nirodhasaccaṁ, maggasaccaṁ;	6	
PA_pp_1.1:6.4	ettāvatā saccānaṁ saccapaññatti.	6	
PA_pp_1.1:7.1	Kittāvatā indriyānaṁ indriyapaññatti?	7	
PA_pp_1.1:7.2	Yāvatā bāvīsatindriyāni—	7	
