segmentnr	original	folio	analyzed
PA_mn_35:0.1	Majjhima Nikāya 35	0	
PA_mn_35:0.2	Cūḷasaccakasutta	0	
PA_mn_35:1.1	Evaṁ me sutaṁ—	1	
PA_mn_35:1.2	ekaṁ samayaṁ bhagavā vesāliyaṁ viharati mahāvane kūṭāgārasālāyaṁ.	1	
PA_mn_35:2.1	Tena kho pana samayena saccako nigaṇṭhaputto vesāliyaṁ paṭivasati bhassappavādako paṇḍitavādo sādhusammato bahujanassa.	2	
PA_mn_35:2.2	So vesāliyaṁ parisati evaṁ vācaṁ bhāsati:	2	
PA_mn_35:2.3_0	“nāhaṁ taṁ passāmi samaṇaṁ vā brāhmaṇaṁ vā, saṅghiṁ gaṇiṁ gaṇācariyaṁ, api arahantaṁ	2	
PA_mn_35:2.3_1	sammāsambuddhaṁ paṭijānamānaṁ, yo mayā vādena vādaṁ samāraddho na saṅkampeyya na	2	
PA_mn_35:2.3_2	sampakampeyya na sampavedheyya, yassa na kacchehi sedā mucceyyuṁ.	2	
PA_mn_35:2.4	Thūṇaṁ cepāhaṁ acetanaṁ vādena vādaṁ samārabheyyaṁ, sāpi mayā vādena vādaṁ samāraddhā saṅkampeyya sampakampeyya sampavedheyya.	2	
PA_mn_35:2.5	Ko pana vādo manussabhūtassā”ti?	2	
PA_mn_35:3.1	Atha kho āyasmā assaji pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya vesāliṁ piṇḍāya pāvisi.	3	
PA_mn_35:3.2	Addasā kho saccako nigaṇṭhaputto vesāliyaṁ jaṅghāvihāraṁ anucaṅkamamāno anuvicaramāno āyasmantaṁ assajiṁ dūratova āgacchantaṁ.	3	
PA_mn_35:3.3	Disvāna yenāyasmā assaji tenupasaṅkami; upasaṅkamitvā āyasmatā assajinā saddhiṁ sammodi.	3	
PA_mn_35:3.4	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ aṭṭhāsi. Ekamantaṁ ṭhito kho saccako nigaṇṭhaputto āyasmantaṁ assajiṁ etadavoca:	3	
PA_mn_35:4.1	“kathaṁ pana, bho assaji, samaṇo gotamo sāvake vineti, kathaṁbhāgā ca pana samaṇassa gotamassa sāvakesu anusāsanī bahulā pavattatī”ti?	4	
PA_mn_35:4.2	“Evaṁ kho, aggivessana, bhagavā sāvake vineti, evaṁbhāgā ca pana bhagavato sāvakesu anusāsanī bahulā pavattati:	4	
PA_mn_35:4.3	‘rūpaṁ, bhikkhave, aniccaṁ, vedanā aniccā, saññā aniccā, saṅkhārā aniccā, viññāṇaṁ aniccaṁ.	4	
PA_mn_35:4.4	Rūpaṁ, bhikkhave, anattā, vedanā anattā, saññā anattā, saṅkhārā anattā, viññāṇaṁ anattā.	4	
PA_mn_35:4.5	Sabbe saṅkhārā aniccā, sabbe dhammā anattā’ti.	4	
