segmentnr	original	analyzed
PA_patthana_8.26:0.1	Paṭṭhānapakaraṇa	paṭṭhāna pakaraṇa 
PA_patthana_8.26:0.2	Dhammapaccanīya (2), Dukapaṭṭhānapāḷi (2)	dhamma paccanīya duka paṭṭhāna pāḷi 
PA_patthana_8.26:0.3	8.26. Ganthaduka	ganthaduka 
PA_patthana_8.26:1.1_0	Noganthaṁ dhammaṁ paṭicca nogantho dhammo uppajjati hetupaccayā. Noganthaṁ dhammaṁ	nogantham dhammam paṭicca noganthaḥ dhammaḥ uppajjati hetu paccayā nogantham dhamma 
PA_patthana_8.26:1.1_1	paṭicca nanogantho dhammo uppajjati hetupaccayā. Noganthaṁ dhammaṁ paṭicca nogantho	paṭicca na noganthaḥ dhammaḥ uppajjati hetu paccayā nogantham dhammam paṭicca noganthaḥ 
PA_patthana_8.26:1.1_2	ca nanogantho ca dhammā uppajjanti hetupaccayā.	ca na nogantho ca dhammā uppajjanti hetu paccayā 
PA_patthana_8.26:2.1_0	Nanoganthaṁ dhammaṁ paṭicca nanogantho dhammo uppajjati hetupaccayā. Nanoganthaṁ	nanogantham dhammam paṭicca nanoganthaḥ dhammo uppajjati hetu paccayā 
PA_patthana_8.26:2.1_1	dhammaṁ paṭicca nogantho dhammo uppajjati hetupaccayā. Nanoganthaṁ dhammaṁ paṭicca	dhammam paṭicca noganthaḥ dhammaḥ uppajjati hetu paccayā na nogantham dhammam paṭicca 
PA_patthana_8.26:2.1_2	nogantho ca nanogantho ca dhammā uppajjanti hetupaccayā.	noganthaḥ ca na noganthaḥ ca dhammā uppajjanti hetu paccayā 
PA_patthana_8.26:3.1_0	Noganthañca nanoganthañca dhammaṁ paṭicca nogantho dhammo uppajjati hetupaccayā.	nogantham ca na nogantham ca dhammam paṭicca noganthaḥ dhammaḥ uppajjati hetu paccayā 
PA_patthana_8.26:3.1_1	Noganthañca nanoganthañca dhammaṁ paṭicca nanogantho dhammo uppajjati hetupaccayā.	nogantham ca na nogantham ca dhammam paṭicca na noganthaḥ dhammaḥ uppajjati hetu paccayā 
PA_patthana_8.26:3.1_2	Noganthañca nanoganthañca dhammaṁ paṭicca nogantho ca nanogantho ca dhammā uppajjanti	nogantham ca na nogantham ca dhammam paṭicca noganthaḥ ca na noganthaḥ ca dhammāḥ uppajjanti 
PA_patthana_8.26:3.1_3	hetupaccayā. (Saṅkhittaṁ.)	hetu paccayā 
PA_patthana_8.26:4.1	Hetuyā nava …pe… vipāke ekaṁ …pe… avigate nava. (Sabbattha nava.)	hetuyā nava pe vipāke ekam pe avigate nava sabbattha nava 
