segmentnr	original	analyzed
PA_ja_198:0.1	Jātaka	jātaka 
PA_ja_198:0.2	Dukanipāta	duka nipāta 
PA_ja_198:0.3	Ruhakavagga	ruhaka vagga 
PA_ja_198:0.4	8. Rādhajātaka	rādha jātaka 
PA_ja_198:1.1	“Pavāsā āgato tāta,	pavāsāḥ āgataḥ tāta 
PA_ja_198:1.2	idāni nacirāgato;	idāni nacira āgataḥ 
PA_ja_198:1.3	Kaccinnu tāta te mātā,	kaccit nu tāta te mātā 
PA_ja_198:1.4	na aññamupasevati”.	na aññam upasevati 
PA_ja_198:2.1	“Na kho panetaṁ subhaṇaṁ,	na khalu pana itam subhaṇa 
PA_ja_198:2.2	Giraṁ saccupasaṁhitaṁ;	giram 
PA_ja_198:2.3	Sayetha poṭṭhapādova,	sayetha poṭṭhapādaḥ uva 
PA_ja_198:2.4	Mummure upakūthito”ti.	mummure upakūthitā uti 
PA_ja_198:3.1	Rādhajātakaṁ aṭṭhamaṁ.	rādha jātakam aṭṭhama 
