segmentnr	original	analyzed
PA_bi-vb_ss13:0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_bi-vb_ss13:0.2	Bhikkhunivibhaṅga	▁bhikkhu ni vibhaṃg a
PA_bi-vb_ss13:0.3	Saṅghādisesakaṇḍa	▁saṃghādises akaṇḍ a
PA_bi-vb_ss13:0.4	13. Dutiyapāpasamācārasikkhāpada	▁dutiy ap āpa samācār asikkhāpad a
PA_bi-vb_ss13:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	▁tena ▁samayena ▁buddho ▁bhagavā ▁sāvatthiyaṃ ▁viharati ▁jetavane ▁ anāthapiṇḍikassa ▁ārām e
PA_bi-vb_ss13:1.2	Tena kho pana samayena thullanandā bhikkhunī saṅghena samanubhaṭṭhā bhikkhuniyo evaṁ vadeti—	▁tena ▁kho ▁pana ▁samayena ▁ thu ll ana nd ā ▁bhikkhunī ▁saṃgh ena ▁samanu bha ṭṭh ā ▁bhikkhuniyo ▁evaṃ ▁vad eti
PA_bi-vb_ss13:1.3	“saṁsaṭṭhāva, ayye, tumhe viharatha. Mā tumhe nānā viharittha.	▁ saṃsaṭṭh āva ▁a yy e ▁tumhe ▁viharat ha ▁mā ▁tumhe ▁nānā ▁vi har ittha
PA_bi-vb_ss13:1.4	Santi saṅghe aññāpi bhikkhuniyo evācārā evaṁsaddā evaṁsilokā, bhikkhunisaṅghassa vihesikā, aññamaññissā vajjappaṭicchādikā. Tā saṅgho na kiñci āha.	▁santi ▁saṃgh e ▁aññ āpi ▁bhikkhuniyo ▁ e vā cār ā ▁evaṃ sadd ā ▁evaṃ si lok ā ▁bhikkhu ni saṃgh assa ▁vi h esi kā ▁aññamaññ issā ▁vajj a ppaṭi cch ādi kā ▁tā ▁saṃgho ▁na ▁kiñci ▁āha
PA_bi-vb_ss13:1.5_0	Tumhaññeva saṅgho uññāya paribhavena akkhantiyā vebhassiyā dubbalyā evamāha— ‘bhaginiyo	▁ tum h aññeva ▁saṃgho ▁u ññ āya ▁pari bhav ena ▁akkh anti yā ▁ve bh ass iyā ▁ dubbal yā ▁evamāha ▁bhagini yo
PA_bi-vb_ss13:1.5_1	kho saṁsaṭṭhā viharanti pāpācārā pāpasaddā pāpasilokā, bhikkhunisaṅghassa vihesikā,	▁kho ▁ saṃsaṭṭh ā ▁viharanti ▁pāp ācār ā ▁pāp asadd ā ▁pāp asi lok ā ▁bhikkhu ni saṃgh assa ▁vi h esi kā
PA_bi-vb_ss13:1.5_2	aññamaññissā vajjappaṭicchādikā. Viviccathāyye. Vivekaññeva bhaginīnaṁ saṅgho vaṇṇetī’”ti.	▁aññamaññ issā ▁vajj a ppaṭi cch ādi kā ▁vi vi cca thā yy e ▁vivek aññeva ▁bha g inī naṃ ▁saṃgho ▁vaṇṇ etīti
PA_bi-vb_ss13:1.6	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	▁yā ▁tā ▁bhikkhuniyo ▁appicch ā ▁pe ▁tā ▁ujjhāy anti ▁khiyyanti ▁vi pā c enti
PA_bi-vb_ss13:1.7	“kathañhi nāma ayyā thullanandā saṅghena samanubhaṭṭhā bhikkhuniyo evaṁ vakkhati—	▁kathañhi ▁nāma ▁ayyā ▁ thu ll ana nd ā ▁saṃgh ena ▁samanu bha ṭṭh ā ▁bhikkhuniyo ▁evaṃ ▁vakkh ati
PA_bi-vb_ss13:1.8	saṁsaṭṭhāva, ayye, tumhe viharatha. Mā tumhe nānā viharittha.	▁ saṃsaṭṭh āva ▁a yy e ▁tumhe ▁viharat ha ▁mā ▁tumhe ▁nānā ▁vi har ittha
PA_bi-vb_ss13:1.9	Santi saṅghe aññāpi bhikkhuniyo …pe…	▁santi ▁saṃgh e ▁aññ āpi ▁bhikkhuniyo ▁pe
PA_bi-vb_ss13:1.10	viviccathāyye. Vivekaññeva bhaginīnaṁ saṅgho vaṇṇetīti” …pe…	▁vi vi cca thā yy e ▁vivek aññeva ▁bha g inī naṃ ▁saṃgho ▁vaṇṇ etīti ▁pe
PA_bi-vb_ss13:1.11	“saccaṁ kira, bhikkhave, thullanandā bhikkhunī saṅghena samanubhaṭṭhā bhikkhuniyo evaṁ vadeti—	▁saccaṃ ▁kira ▁bhikkhave ▁ thu ll ana nd ā ▁bhikkhunī ▁saṃgh ena ▁samanu bha ṭṭh ā ▁bhikkhuniyo ▁evaṃ ▁vad eti
PA_bi-vb_ss13:1.12	saṁsaṭṭhāva, ayye, tumhe viharatha. Mā tumhe nānā viharittha.	▁ saṃsaṭṭh āva ▁a yy e ▁tumhe ▁viharat ha ▁mā ▁tumhe ▁nānā ▁vi har ittha
PA_bi-vb_ss13:1.13	Santi saṅghe aññāpi bhikkhuniyo evācārā evaṁsaddā evaṁsilokā, bhikkhunisaṅghassa vihesikā, aññamaññissā vajjappaṭicchādikā. Tā saṅgho na kiñci āha.	▁santi ▁saṃgh e ▁aññ āpi ▁bhikkhuniyo ▁ e vā cār ā ▁evaṃ sadd ā ▁evaṃ si lok ā ▁bhikkhu ni saṃgh assa ▁vi h esi kā ▁aññamaññ issā ▁vajj a ppaṭi cch ādi kā ▁tā ▁saṃgho ▁na ▁kiñci ▁āha
PA_bi-vb_ss13:1.14_0	Tumhaññeva saṅgho uññāya paribhavena akkhantiyā vebhassiyā dubbalyā evamāha— bhaginiyo	▁ tum h aññeva ▁saṃgho ▁u ññ āya ▁pari bhav ena ▁akkh anti yā ▁ve bh ass iyā ▁ dubbal yā ▁evamāha ▁bhagini yo
PA_bi-vb_ss13:1.14_1	kho saṁsaṭṭhā viharanti pāpācārā pāpasaddā pāpasilokā, bhikkhunisaṅghassa vihesikā,	▁kho ▁ saṃsaṭṭh ā ▁viharanti ▁pāp ācār ā ▁pāp asadd ā ▁pāp asi lok ā ▁bhikkhu ni saṃgh assa ▁vi h esi kā
PA_bi-vb_ss13:1.14_2	aññamaññissā vajjappaṭicchādikā. Viviccathāyye. Vivekaññeva bhaginīnaṁ saṅgho vaṇṇetī”ti?	▁aññamaññ issā ▁vajj a ppaṭi cch ādi kā ▁vi vi cca thā yy e ▁vivek aññeva ▁bha g inī naṃ ▁saṃgho ▁vaṇṇ etīti
PA_bi-vb_ss13:1.15	“Saccaṁ, bhagavā”ti.	▁saccaṃ ▁bhagavā ti
PA_bi-vb_ss13:1.16	Vigarahi buddho bhagavā …pe…	▁vi ga ra hi ▁buddho ▁bhagavā ▁pe
PA_bi-vb_ss13:1.17	kathañhi nāma, bhikkhave, thullanandā bhikkhunī saṅghena samanubhaṭṭhā bhikkhuniyo evaṁ vakkhati—	▁kathañhi ▁nāma ▁bhikkhave ▁ thu ll ana nd ā ▁bhikkhunī ▁saṃgh ena ▁samanu bha ṭṭh ā ▁bhikkhuniyo ▁evaṃ ▁vakkh ati
PA_bi-vb_ss13:1.18	saṁsaṭṭhāva, ayye, tumhe viharatha. Mā tumhe nānā viharittha.	▁ saṃsaṭṭh āva ▁a yy e ▁tumhe ▁viharat ha ▁mā ▁tumhe ▁nānā ▁vi har ittha
PA_bi-vb_ss13:1.19	Santi saṅghe aññāpi bhikkhuniyo …pe…	▁santi ▁saṃgh e ▁aññ āpi ▁bhikkhuniyo ▁pe
