segmentnr	original	analyzed
PA_ud_7.1:0.1	Udāna 7.1	udāna 
PA_ud_7.1:0.2	Paṭhamalakuṇḍakabhaddiyasutta	      
PA_ud_7.1:1.1	Evaṁ me sutaṁ—	evam me suta 
PA_ud_7.1:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	ekam samayam bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 
PA_ud_7.1:1.3	Tena kho pana samayena āyasmā sāriputto āyasmantaṁ lakuṇḍakabhaddiyaṁ anekapariyāyena dhammiyā kathāya sandasseti samādapeti samuttejeti sampahaṁseti.	tena kho pana samayena āyasmā sāriputtaḥ āyasmantam lakuṇḍakabhaddiyam aneka pariyāyena dhammiyā kathāya sandasseti samādapeti samuttejeti sampahaseti 
PA_ud_7.1:2.1_0	Atha kho āyasmato lakuṇḍakabhaddiyassa āyasmatā sāriputtena anekapariyāyena dhammiyā	atha kho āyasmataḥ lakuṇḍakabhaddiyassa āyasmatā sāriputtena aneka pariyāyena dhammiyā 
PA_ud_7.1:2.1_1	kathāya sandassiyamānassa samādapiyamānassa samuttejiyamānassa sampahaṁsiyamānassa	kathāya sandassiyamānassa samādapiyamānassa samuttejiyamānassa sampahasiyamānassa 
PA_ud_7.1:2.1_2	anupādāya āsavehi cittaṁ vimucci.	an upādāya āsavehi cittam 
PA_ud_7.1:3.1_0	Addasā kho bhagavā āyasmantaṁ lakuṇḍakabhaddiyaṁ āyasmatā sāriputtena anekapariyāyena	addasā khalu bhagavā āyasmantam lakuṇḍakabhaddiyam āyasmatā sāriputtena aneka pariyāyena 
PA_ud_7.1:3.1_1	dhammiyā kathāya sandassiyamānaṁ samādapiyamānaṁ samuttejiyamānaṁ sampahaṁsiyamānaṁ	dhammiyā kathāya sandassiyamānam samādapiyamānam samuttejiyamānam sampahasiyamāna 
PA_ud_7.1:3.1_2	anupādāya āsavehi cittaṁ vimuttaṁ.	an upādāya āsavehi cittam vimutta 
PA_ud_7.1:4.1	Atha kho bhagavā etamatthaṁ viditvā tāyaṁ velāyaṁ imaṁ udānaṁ udānesi:	atha kho bhagavā etam attham viditvā tāyam velāyam imam udānam udānesi 
PA_ud_7.1:5.1	“Uddhaṁ adho sabbadhi vippamutto,	uddham adhas sabbadhi vippamuttaḥ 
PA_ud_7.1:5.2	Ayaṁhamasmīti anānupassī;	ayam aham asmi iti an ānupassī 
PA_ud_7.1:5.3	Evaṁ vimutto udatāri oghaṁ,	evam vimuttaḥ udatāri ogha 
PA_ud_7.1:5.4	Atiṇṇapubbaṁ apunabbhavāyā”ti.	a tiṇṇa pubbam apunabbhavāya ati 
PA_ud_7.1:5.5	Paṭhamaṁ.	paṭhama 
