segmentnr	original	folio	analyzed
PA_bi-vb_pc45:0.1	Theravāda Vinaya	0	
PA_bi-vb_pc45:0.2	Bhikkhunivibhaṅga	0	
PA_bi-vb_pc45:0.3	Pācittiyakaṇḍa	0	
PA_bi-vb_pc45:0.4	Cittāgāravagga	0	
PA_bi-vb_pc45:0.5	45. Adhikaraṇasikkhāpada	0	
PA_bi-vb_pc45:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bi-vb_pc45:1.2	Tena kho pana samayena aññatarā bhikkhunī thullanandaṁ bhikkhuniṁ upasaṅkamitvā etadavoca—	1	
PA_bi-vb_pc45:1.3	“ehāyye, imaṁ adhikaraṇaṁ vūpasamehī”ti.	1	
PA_bi-vb_pc45:1.4	Thullanandā bhikkhunī—	1	
PA_bi-vb_pc45:1.5	“sādhū”ti paṭissuṇitvā, neva vūpasameti na vūpasamāya ussukkaṁ karoti.	1	
PA_bi-vb_pc45:1.6	Atha kho sā bhikkhunī bhikkhunīnaṁ etamatthaṁ ārocesi.	1	
PA_bi-vb_pc45:1.7	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	1	
PA_bi-vb_pc45:1.8	“kathañhi nāma ayyā thullanandā bhikkhuniyā—	1	
PA_bi-vb_pc45:1.9	‘ehāyye, imaṁ adhikaraṇaṁ vūpasamehī’ti vuccamānā—	1	
PA_bi-vb_pc45:1.10	‘sādhū’ti paṭissuṇitvā, neva vūpasamessati na vūpasamāya ussukkaṁ karissatī”ti …pe…	1	
PA_bi-vb_pc45:1.11	“saccaṁ kira, bhikkhave, thullanandā bhikkhunī bhikkhuniyā—	1	
PA_bi-vb_pc45:1.12	‘ehāyye, imaṁ adhikaraṇaṁ vūpasamehī’ti vuccamānā—	1	
PA_bi-vb_pc45:1.13	‘sādhū’ti paṭissuṇitvā, neva vūpasameti na vūpasamāya ussukkaṁ karotī”ti?	1	
PA_bi-vb_pc45:1.14	“Saccaṁ, bhagavā”ti.	1	
PA_bi-vb_pc45:1.15	Vigarahi buddho bhagavā …pe…	1	
PA_bi-vb_pc45:1.16	kathañhi nāma, bhikkhave, thullanandā bhikkhunī bhikkhuniyā—	1	
PA_bi-vb_pc45:1.17	‘ehāyye, imaṁ adhikaraṇaṁ vūpasamehī’ti vuccamānā—	1	
PA_bi-vb_pc45:1.18	‘sādhū’ti paṭissuṇitvā, neva vūpasamessati na vūpasamāya ussukkaṁ karissati.	1	
PA_bi-vb_pc45:1.19	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	1	
PA_bi-vb_pc45:1.20	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—	1	
PA_bi-vb_pc45:1.21.1_0	“Yā pana bhikkhunī bhikkhuniyā—‘ehāyye, imaṁ adhikaraṇaṁ vūpasamehī’ti vuccamānā—‘sādhū’ti	1	
PA_bi-vb_pc45:1.21.1_1	paṭissuṇitvā sā pacchā anantarāyikinī neva vūpasameyya na vūpasamāya ussukkaṁ kareyya, pācittiyan”ti.	1	
PA_bi-vb_pc45:2.1.1	Yā panāti	2	
PA_bi-vb_pc45:2.1.2	yā yādisā …pe…	2	
PA_bi-vb_pc45:2.1.3	bhikkhunīti	2	
