segmentnr	original	folio	analyzed
PA_mn_121:0.1	Majjhima Nikāya 121	0	
PA_mn_121:0.2	Cūḷasuññatasutta	0	
PA_mn_121:1.1	Evaṁ me sutaṁ—	1	
PA_mn_121:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati pubbārāme migāramātupāsāde.	1	
PA_mn_121:2.1_0	Atha kho āyasmā ānando sāyanhasamayaṁ paṭisallānā vuṭṭhito yena bhagavā tenupasaṅkami;	2	
PA_mn_121:2.1_1	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā	2	
PA_mn_121:2.1_2	ānando bhagavantaṁ etadavoca:	2	
PA_mn_121:3.1	“Ekamidaṁ, bhante, samayaṁ bhagavā sakkesu viharati nagarakaṁ nāma sakyānaṁ nigamo.	3	
PA_mn_121:3.2	Tattha me, bhante, bhagavato sammukhā sutaṁ, sammukhā paṭiggahitaṁ:	3	
PA_mn_121:3.3	‘suññatāvihārenāhaṁ, ānanda, etarahi bahulaṁ viharāmī’ti.	3	
PA_mn_121:3.4	Kacci metaṁ, bhante, sussutaṁ suggahitaṁ sumanasikataṁ sūpadhāritan”ti?	3	
PA_mn_121:3.5	“Taggha te etaṁ, ānanda, sussutaṁ suggahitaṁ sumanasikataṁ sūpadhāritaṁ.	3	
PA_mn_121:3.6	Pubbepāhaṁ, ānanda, etarahipi suññatāvihārena bahulaṁ viharāmi.	3	
PA_mn_121:4.1	Seyyathāpi, ānanda, ayaṁ migāramātupāsādo suñño hatthigavassavaḷavena, suñño jātarūparajatena, suñño itthipurisasannipātena atthi cevidaṁ asuññataṁ yadidaṁ—	4	
PA_mn_121:4.2	bhikkhusaṅghaṁ paṭicca ekattaṁ;	4	
PA_mn_121:4.3	evameva kho, ānanda, bhikkhu amanasikaritvā gāmasaññaṁ, amanasikaritvā manussasaññaṁ, araññasaññaṁ paṭicca manasi karoti ekattaṁ.	4	
PA_mn_121:4.4	Tassa araññasaññāya cittaṁ pakkhandati pasīdati santiṭṭhati adhimuccati.	4	
PA_mn_121:4.5	So evaṁ pajānāti:	4	
PA_mn_121:4.6	‘ye assu darathā gāmasaññaṁ paṭicca tedha na santi, ye assu darathā manussasaññaṁ paṭicca tedha na santi, atthi cevāyaṁ darathamattā yadidaṁ—	4	
PA_mn_121:4.7	araññasaññaṁ paṭicca ekattan’ti.	4	
PA_mn_121:4.8	So ‘suññamidaṁ saññāgataṁ gāmasaññāyā’ti pajānāti, ‘suññamidaṁ saññāgataṁ manussasaññāyā’ti pajānāti, ‘atthi cevidaṁ asuññataṁ yadidaṁ—	4	
PA_mn_121:4.9	araññasaññaṁ paṭicca ekattan’ti.	4	
PA_mn_121:4.10	Iti yañhi kho tattha na hoti tena taṁ suññaṁ samanupassati, yaṁ pana tattha avasiṭṭhaṁ hoti taṁ ‘santamidaṁ atthī’ti pajānāti.	4	
PA_mn_121:4.11	Evampissa esā, ānanda, yathābhuccā avipallatthā parisuddhā suññatāvakkanti bhavati.	4	
PA_mn_121:5.1	Puna caparaṁ, ānanda, bhikkhu amanasikaritvā manussasaññaṁ, amanasikaritvā araññasaññaṁ, pathavīsaññaṁ paṭicca manasi karoti ekattaṁ.	5	
PA_mn_121:5.2	Tassa pathavīsaññāya cittaṁ pakkhandati pasīdati santiṭṭhati adhimuccati.	5	
PA_mn_121:5.3	Seyyathāpi, ānanda, āsabhacammaṁ saṅkusatena suvihataṁ vigatavalikaṁ;	5	
PA_mn_121:5.4_0	evameva kho, ānanda, bhikkhu yaṁ imissā pathaviyā ukkūlavikkūlaṁ nadīviduggaṁ khāṇukaṇṭakaṭṭhānaṁ	5	
PA_mn_121:5.4_1	pabbatavisamaṁ taṁ sabbaṁ amanasikaritvā pathavīsaññaṁ paṭicca manasi karoti ekattaṁ.	5	
PA_mn_121:5.5	Tassa pathavīsaññāya cittaṁ pakkhandati pasīdati santiṭṭhati adhimuccati.	5	
PA_mn_121:5.6	So evaṁ pajānāti:	5	
PA_mn_121:5.7	‘ye assu darathā manussasaññaṁ paṭicca tedha na santi, ye assu darathā araññasaññaṁ paṭicca tedha na santi, atthi cevāyaṁ darathamattā yadidaṁ—	5	
PA_mn_121:5.8	pathavīsaññaṁ paṭicca ekattan’ti.	5	
PA_mn_121:5.9	So ‘suññamidaṁ saññāgataṁ manussasaññāyā’ti pajānāti, ‘suññamidaṁ saññāgataṁ araññasaññāyā’ti pajānāti, ‘atthi cevidaṁ asuññataṁ yadidaṁ—	5	
PA_mn_121:5.10	pathavīsaññaṁ paṭicca ekattan’ti.	5	
PA_mn_121:5.11	Iti yañhi kho tattha na hoti tena taṁ suññaṁ samanupassati, yaṁ pana tattha avasiṭṭhaṁ hoti taṁ ‘santamidaṁ atthī’ti pajānāti.	5	
PA_mn_121:5.12	Evampissa esā, ānanda, yathābhuccā avipallatthā parisuddhā suññatāvakkanti bhavati.	5	
PA_mn_121:6.1	Puna caparaṁ, ānanda, bhikkhu amanasikaritvā araññasaññaṁ, amanasikaritvā pathavīsaññaṁ, ākāsānañcāyatanasaññaṁ paṭicca manasi karoti ekattaṁ.	6	
PA_mn_121:6.2	Tassa ākāsānañcāyatanasaññāya cittaṁ pakkhandati pasīdati santiṭṭhati adhimuccati.	6	
PA_mn_121:6.3	So evaṁ pajānāti:	6	
PA_mn_121:6.4	‘ye assu darathā araññasaññaṁ paṭicca tedha na santi, ye assu darathā pathavīsaññaṁ paṭicca tedha na santi, atthi cevāyaṁ darathamattā yadidaṁ—	6	
PA_mn_121:6.5	ākāsānañcāyatanasaññaṁ paṭicca ekattan’ti.	6	
PA_mn_121:6.6	So ‘suññamidaṁ saññāgataṁ araññasaññāyā’ti pajānāti, ‘suññamidaṁ saññāgataṁ pathavīsaññāyā’ti pajānāti, ‘atthi cevidaṁ asuññataṁ yadidaṁ—	6	
PA_mn_121:6.7	ākāsānañcāyatanasaññaṁ paṭicca ekattan’ti.	6	
PA_mn_121:6.8	Iti yañhi kho tattha na hoti tena taṁ suññaṁ samanupassati, yaṁ pana tattha avasiṭṭhaṁ hoti taṁ ‘santamidaṁ atthī’ti pajānāti.	6	
