segmentnr	original	folio	analyzed
PA_patthana_16.11:0.1	Paṭṭhānapakaraṇa	0	
PA_patthana_16.11:0.2	Dhammānulomapaccanīya (3), Tikadukapaṭṭhānapāḷi (4)	0	
PA_patthana_16.11:0.3	16.11. Kusalattika, Lokiyaduka	0	
PA_patthana_16.11:1.1_0	Abyākataṁ lokiyaṁ dhammaṁ paccayā naabyākato nalokiyo dhammo uppajjati hetupaccayā.	1	
PA_patthana_16.11:1.1_1	Abyākataṁ lokiyaṁ dhammaṁ paccayā nakusalo nalokiyo dhammo uppajjati hetupaccayā.	1	
PA_patthana_16.11:1.1_2	Abyākataṁ lokiyaṁ dhammaṁ paccayā naakusalo nalokiyo dhammo uppajjati hetupaccayā.	1	
PA_patthana_16.11:1.1_3	Abyākataṁ lokiyaṁ dhammaṁ paccayā naakusalo nalokiyo ca naabyākato nalokiyo ca dhammā	1	
PA_patthana_16.11:1.1_4	uppajjanti hetupaccayā. Abyākataṁ lokiyaṁ dhammaṁ paccayā nakusalo nalokiyo ca naakusalo	1	
PA_patthana_16.11:1.1_5	nalokiyo ca dhammā uppajjanti hetupaccayā. Hetuyā pañca …pe… vipāke tīṇi …pe… avigate pañca.	1	
PA_patthana_16.11:2.1_0	Kusalaṁ lokuttaraṁ dhammaṁ paṭicca nakusalo nalokuttaro dhammo uppajjati hetupaccayā.	2	
PA_patthana_16.11:2.1_1	Kusalaṁ lokuttaraṁ dhammaṁ paṭicca naakusalo nalokuttaro dhammo uppajjati hetupaccayā.	2	
PA_patthana_16.11:2.1_2	Kusalaṁ lokuttaraṁ dhammaṁ paṭicca nakusalo nalokuttaro ca naakusalo nalokuttaro	2	
PA_patthana_16.11:2.1_3	ca dhammā uppajjanti hetupaccayā … tīṇi.	2	
PA_patthana_16.11:3.1_0	Abyākataṁ lokuttaraṁ dhammaṁ paṭicca nakusalo nalokuttaro dhammo uppajjati hetupaccayā.	3	
PA_patthana_16.11:3.1_1	Abyākataṁ lokuttaraṁ dhammaṁ paṭicca naakusalo nalokuttaro dhammo uppajjati hetupaccayā.	3	
PA_patthana_16.11:3.1_2	Abyākataṁ lokuttaraṁ dhammaṁ paṭicca nakusalo nalokuttaro ca naakusalo nalokuttaro	3	
PA_patthana_16.11:3.1_3	ca dhammā uppajjanti hetupaccayā … tīṇi. (Saṅkhittaṁ.)	3	
PA_patthana_16.11:4.1	Hetuyā cha …pe… vipāke tīṇi …pe… avigate cha.	4	
