segmentnr	original	folio	analyzed
PA_an_5:1.0.1	Aṅguttara Nikāya 5.1	1	
PA_an_5:1.0.2	1. Sekhabalavagga	1	
PA_an_5:1.0.3	Saṅkhittasutta	1	
PA_an_5:1.1.1	Evaṁ me sutaṁ—	1	
PA_an_5:1.1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_an_5:1.1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_an_5:1.1.4	“bhikkhavo”ti.	1	
PA_an_5:1.1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_an_5:1.1.6	Bhagavā etadavoca:	1	
PA_an_5:1.2.1	“Pañcimāni, bhikkhave, sekhabalāni.	1	
PA_an_5:1.2.2	Katamāni pañca?	1	
PA_an_5:1.2.3	Saddhābalaṁ, hirībalaṁ, ottappabalaṁ, vīriyabalaṁ, paññābalaṁ—	1	
PA_an_5:1.2.4	imāni kho, bhikkhave, pañca sekhabalāni.	1	
PA_an_5:1.3.1	Tasmātiha, bhikkhave, evaṁ sikkhitabbaṁ:	1	
PA_an_5:1.3.2_0	‘saddhābalena samannāgatā bhavissāma sekhabalena, hirībalena samannāgatā bhavissāma	1	
PA_an_5:1.3.2_1	sekhabalena, ottappabalena samannāgatā bhavissāma sekhabalena, vīriyabalena samannāgatā	1	
PA_an_5:1.3.2_2	bhavissāma sekhabalena, paññābalena samannāgatā bhavissāma sekhabalenā’ti.	1	
PA_an_5:1.3.3	Evañhi vo, bhikkhave, sikkhitabban”ti.	1	
PA_an_5:1.3.4	Idamavoca bhagavā.	1	
PA_an_5:1.3.5	Attamanā te bhikkhū bhagavato bhāsitaṁ abhinandunti.	1	
PA_an_5:1.3.6	Paṭhamaṁ.	1	
PA_an_5:2.0.1	Aṅguttara Nikāya 5.2	2	
PA_an_5:2.0.2	1. Sekhabalavagga	2	
PA_an_5:2.0.3	Vitthatasutta	2	
PA_an_5:2.1.1	“Pañcimāni, bhikkhave, sekhabalāni.	2	
PA_an_5:2.1.2	Katamāni pañca?	2	
PA_an_5:2.1.3	Saddhābalaṁ, hirībalaṁ, ottappabalaṁ, vīriyabalaṁ, paññābalaṁ.	2	
PA_an_5:2.2.1	Katamañca, bhikkhave, saddhābalaṁ?	2	
PA_an_5:2.2.2	Idha, bhikkhave, ariyasāvako saddho hoti, saddahati tathāgatassa bodhiṁ:	2	
PA_an_5:2.2.3	‘itipi so bhagavā arahaṁ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṁ buddho bhagavā’ti.	2	
PA_an_5:2.2.4	Idaṁ vuccati, bhikkhave, saddhābalaṁ.	2	
PA_an_5:2.3.1	Katamañca, bhikkhave, hirībalaṁ?	2	
PA_an_5:2.3.2	Idha, bhikkhave, ariyasāvako hirīmā hoti, hirīyati kāyaduccaritena vacīduccaritena manoduccaritena, hirīyati pāpakānaṁ akusalānaṁ dhammānaṁ samāpattiyā.	2	
PA_an_5:2.3.3	Idaṁ vuccati, bhikkhave, hirībalaṁ.	2	
