segmentnr	original	folio	analyzed
PA_atk-vin02_a4:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_atk-vin02_a4:1	Vinayapiṭake	0	
PA_atk-vin02_a4:2	Parivāra-aṭṭhakathā	0	
PA_atk-vin02_a4:3	Soḷasamahāvāro	0	
PA_atk-vin02_a4:4	Paññattivāravaṇṇanā	0	
PA_atk-vin02_a4:5	Visuddhaparivārassa, parivāroti sāsane;	0	
PA_atk-vin02_a4:6	Dhammakkhandhasarīrassa, khandhakānaṃ anantarā.	0	
PA_atk-vin02_a4:7	Saṅgahaṃ yo samāruḷho, tassa pubbāgataṃ nayaṃ;	0	
PA_atk-vin02_a4:8	Hitvā dāni karissāmi, anuttānatthavaṇṇanaṃ.	0	
PA_atk-vin02_a4:9_0	1. Tattha yaṃ tena bhagavatā…pe… paññattanti ādinayappavattāya tāva pucchāya ayaṃ	9	
PA_atk-vin02_a4:9_1	saṅkhepattho – yo so bhagavā sāsanassa ciraṭṭhitikatthaṃ dhammasenāpatinā saddhammagāravabahumānavegasamussitaṃ	9	
PA_atk-vin02_a4:9_2	añjaliṃ sirasmiṃ patiṭṭhāpetvā yācito dasa atthavase paṭicca vinayapaññattiṃ paññapesi,	9	
PA_atk-vin02_a4:9_3	tena bhagavatā tassa tassa sikkhāpadassa paññattikālaṃ jānatā, tassā tassā sikkhāpadapaññattiyā	9	
PA_atk-vin02_a4:9_4	dasa atthavase passatā; apica pubbenivāsādīhi jānatā, dibbena cakkhunā passatā, tīhi	9	
PA_atk-vin02_a4:9_5	vijjāhi chahi vā pana abhiññāhi jānatā, sabbattha appaṭihatena samantacakkhunā passatā,	9	
PA_atk-vin02_a4:9_6	sabbadhammajānanasamatthāya paññāya jānatā, sabbasattānaṃ cakkhuvisayātītāni tirokuṭṭādigatāni	9	
PA_atk-vin02_a4:9_7	cāpi rūpāni ativisuddhena maṃsacakkhunā ca passatā, attahitasādhikāya samādhipadaṭṭhānāya	9	
PA_atk-vin02_a4:9_8	paṭivedhapaññāya jānatā, parahitasādhikāya karuṇāpadaṭṭhānāya desanāpaññāya passatā,	9	
PA_atk-vin02_a4:9_9	arahatā sammāsambuddhena “yaṃ paṭhamaṃ pārājikaṃ paññattaṃ, taṃ kattha paññattaṃ,	9	
PA_atk-vin02_a4:9_10	kaṃ ārabbha paññattaṃ, kismiṃ vatthusmiṃ paññattaṃ, atthi tattha paññatti…pe… kenābhata”nti.	91	
PA_atk-vin02_a4:10_0	2. Pucchāvissajjane pana “yaṃ tena bhagavatā jānatā passatā arahatā sammāsambuddhena	10	
PA_atk-vin02_a4:10_1	paṭhamaṃ pārājika”nti idaṃ kevalaṃ pucchāya āgatassa ādipadassa paccuddharaṇamattameva,	10	
PA_atk-vin02_a4:10_2	“kattha paññattanti vesāliyā paññattaṃ; kaṃ ārabbhāti sudinnaṃ kalandaputtaṃ ārabbhā”ti	10	
PA_atk-vin02_a4:10_3	evamādinā pana nayena punapi ettha ekekaṃ padaṃ pucchitvāva vissajjitaṃ. Ekā paññattīti	10	
PA_atk-vin02_a4:10_4	“yo pana bhikkhu methunaṃ dhammaṃ paṭiseveyya pārājiko hoti asaṃvāso”ti ayaṃ ekā	10	
PA_atk-vin02_a4:10_5	paññatti. Dve anupaññattiyoti “antamaso tiracchānagatāyapī”ti ca, “sikkhaṃ apaccakkhāyā”ti	10	
PA_atk-vin02_a4:10_6	ca makkaṭivajjiputtakavatthūnaṃ vasena vuttā – imā dve anupaññattiyo. Ettāvatā “atthi	10	
PA_atk-vin02_a4:10_7	tattha paññatti anupaññatti anuppannapaññattī”ti imissā pucchāya dve koṭṭhāsā vissajjitā	10	
PA_atk-vin02_a4:10_8	honti. Tatiyaṃ vissajjetuṃ pana “anuppannapaññatti tasmiṃ natthī”ti vuttaṃ. Ayañhi	10	
PA_atk-vin02_a4:10_9	anuppannapaññatti nāma anuppanne dose paññattā; sā aṭṭhagarudhammavasena bhikkhunīnaṃyeva	10	
PA_atk-vin02_a4:10_10	āgatā, aññatra natthi. Tasmā vuttaṃ “anuppannapaññatti tasmiṃ natthī”ti. Sabbatthapaññattīti	101	
PA_atk-vin02_a4:10_11	majjhimadese ceva paccantimajanapadesu ca sabbatthapaññatti. Vinayadharapañcamena	101	
PA_atk-vin02_a4:10_12	gaṇena “upasampadā, guṇaṅguṇūpāhanā, dhuvanahānaṃ, cammattharaṇa”nti imāni hi cattāri	101	
PA_atk-vin02_a4:10_13	sikkhāpadāni majjhimadeseyeva paññatti. Ettheva etehi āpatti hoti, na paccantimajanapadesu.	101	
PA_atk-vin02_a4:10_14	Sesāni sabbāneva sabbatthapaññatti nāma.	101	
PA_atk-vin02_a4:11_0	Sādhāraṇapaññattīti bhikkhūnañceva bhikkhunīnañca sādhāraṇapaññatti; suddhabhikkhūnameva	11	
PA_atk-vin02_a4:11_1	hi suddhabhikkhunīnaṃ vā paññattaṃ sikkhāpadaṃ asādhāraṇapaññatti nāma hoti. Idaṃ	11	
PA_atk-vin02_a4:11_2	pana bhikkhuṃ ārabbha uppanne vatthusmiṃ “yā pana bhikkhunī chandaso methunaṃ dhammaṃ	11	
PA_atk-vin02_a4:11_3	paṭiseveyya, antamaso tiracchānagatenapi pārājikā hoti asaṃvāsā”ti bhikkhunīnampi	11	
PA_atk-vin02_a4:11_4	paññattaṃ, vinītakathāmattameva hi tāsaṃ natthi, sikkhāpadaṃ pana atthi, tena vuttaṃ	11	
PA_atk-vin02_a4:11_5	“sādhāraṇapaññattī”ti. Ubhatopaññattiyampi eseva nayo. Byañjanamattameva hi ettha	11	
PA_atk-vin02_a4:11_6	nānaṃ, bhikkhūnaṃ bhikkhunīnampi sādhāraṇattā sādhāraṇapaññatti, ubhinnampi paññattattā	11	
PA_atk-vin02_a4:11_7	ubhatopaññattīti. Atthe pana bhedo natthi.	11	
PA_atk-vin02_a4:12_0	Nidānogadhanti “yassa siyā āpatti so āvikareyyā”ti ettha sabbāpattīnaṃ anupaviṭṭhattā	12	
PA_atk-vin02_a4:12_1	nidānogadhaṃ; nidāne anupaviṭṭhanti attho. Dutiyena uddesenāti nidānogadhaṃ nidānapariyāpannampi	12	
PA_atk-vin02_a4:12_2	samānaṃ “tatrime cattāro pārājikā dhammā”tiādinā dutiyeneva uddesena uddesaṃ āgacchati.	12	
PA_atk-vin02_a4:12_3	Catunnaṃ vipattīnanti sīlavipattiādīnaṃ. Paṭhamā hi dve āpattikkhandhā sīlavipatti	12	
PA_atk-vin02_a4:12_4	nāma, avasesā pañca ācāravipatti nāma. Micchādiṭṭhi ca antaggāhikadiṭṭhi ca diṭṭhivipatti	12	
PA_atk-vin02_a4:12_5	nāma, ājīvahetu paññattāni cha sikkhāpadāni ājīvavipatti nāma. Iti imāsaṃ catunnaṃ	12	
PA_atk-vin02_a4:12_6	vipattīnaṃ idaṃ pārājikaṃ sīlavipatti nāma hoti.	12	
PA_atk-vin02_a4:13_0	Ekena samuṭṭhānenāti dvaṅgikena ekena samuṭṭhānena. Ettha hi cittaṃ aṅgaṃ hoti, kāyena	13	
PA_atk-vin02_a4:13_1	pana āpattiṃ āpajjati. Tena vuttaṃ “kāyato ca cittato ca samuṭṭhātī”ti. Dvīhi samathehi	13	
PA_atk-vin02_a4:13_2	sammatīti “āpannosī”ti sammukhā pucchiyamāno “āma āpannomhī”ti paṭijānāti, tāvadeva	13	
PA_atk-vin02_a4:13_3	bhaṇḍanakalahaviggahā vūpasantā honti, sakkā ca hoti taṃ puggalaṃ apanetvā uposatho	13	
PA_atk-vin02_a4:13_4	vā pavāraṇā vā kātuṃ. Iti sammukhāvinayena ca paṭiññātakaraṇena cāti dvīhi samathehi	13	
PA_atk-vin02_a4:13_5	sammati, na ca tappaccayā koci upaddavo hoti. Yaṃ pana upari paññattivagge “na katamena	13	
PA_atk-vin02_a4:13_6	samathena sammatī”ti vuttaṃ, taṃ samathaṃ otāretvā anāpatti kātuṃ na sakkāti imamatthaṃ sandhāya vuttaṃ.	13	
PA_atk-vin02_a4:14_0	Paññatti vinayoti “yo pana bhikkhū”tiādinā nayena vuttamātikā paññatti vinayoti attho.	14	
PA_atk-vin02_a4:14_1	Vibhattīti padabhājanaṃ vuccati; vibhattīti hi vibhaṅgassevetaṃ nāmaṃ. Asaṃvaroti	14	
PA_atk-vin02_a4:14_2	vītikkamo. Saṃvaroti avītikkamo. Yesaṃ vattatīti yesaṃ vinayapiṭakañca aṭṭhakathā	14	
PA_atk-vin02_a4:14_3	ca sabbā paguṇāti attho. Te dhārentīti te etaṃ paṭhamapārājikaṃ pāḷito ca atthato	14	
PA_atk-vin02_a4:14_4	ca dhārenti; na hi sakkā sabbaṃ vinayapiṭakaṃ ajānantena etassa attho jānitunti.	14	
PA_atk-vin02_a4:14_5	Kenābhatanti idaṃ paṭhamapārājikaṃ pāḷivasena ca atthavasena ca yāva ajjatanakālaṃ	14	
PA_atk-vin02_a4:14_6	kena ānītanti. Paramparābhatanti paramparāya ānītaṃ.	14	
PA_atk-vin02_a4:15_0	3. Idāni yāya paramparāya ānītaṃ, taṃ dassetuṃ “upāli dāsako cevā”tiādinā nayena	15	
PA_atk-vin02_a4:15_1	porāṇakehi mahātherehi gāthāyo ṭhapitā. Tattha yaṃ vattabbaṃ, taṃ nidānavaṇṇanāyameva	15	
PA_atk-vin02_a4:15_2	vuttaṃ. Iminā nayena dutiyapārājikādipucchāvissajjanesupi vinicchayo veditabboti.	15	
