segmentnr	original	folio	analyzed
PA_mil_4.5:0.1	Milindapañha	0	
PA_mil_4.5:0.2	Meṇḍakapañhārambhakathā	0	
PA_mil_4.5:0.3	Upāsakaguṇavagga	0	
PA_mil_4.5:0.4	5. Ācariyaguṇa	0	
PA_mil_4.5:1.1_0	“Bhante nāgasena, ayaṁ bhūmibhāgo aṭṭha mantadosavivajjito, ahañca loke paramo mantisahāyo,	1	
PA_mil_4.5:1.1_1	guyhamanurakkhī cāhaṁ yāvāhaṁ jīvissāmi tāva guyhamanurakkhissāmi, aṭṭhahi ca me	1	
PA_mil_4.5:1.1_2	kāraṇehi buddhi pariṇāmaṁ gatā, dullabho etarahi mādiso antevāsī, sammā paṭipanne	1	
PA_mil_4.5:1.1_3	antevāsike ye ācariyānaṁ pañcavīsati ācariyaguṇā, tehi guṇehi ācariyena sammā paṭipajjitabbaṁ.	1	
PA_mil_4.5:1.2	Katame pañcavīsati guṇā?	1	
PA_mil_4.5:2.1_0	Idha, bhante nāgasena, ācariyena antevāsimhi satataṁ samitaṁ ārakkhā upaṭṭhapetabbā,	2	
PA_mil_4.5:2.1_1	asevanasevanā jānitabbā, pamattāppamattā jānitabbā, seyyāvakāso jānitabbo, gelaññaṁ	2	
PA_mil_4.5:2.1_2	jānitabbaṁ, bhojanassa laddhāladdhaṁ jānitabbaṁ, viseso jānitabbo, pattagataṁ saṁvibhajitabbaṁ,	2	
PA_mil_4.5:2.1_3	assāsitabbo ‘mā bhāyi, attho te abhikkamatī’ti, ‘iminā puggalena paṭicaratī’ti paṭicāro	2	
PA_mil_4.5:2.1_4	jānitabbo, gāme paṭicāro jānitabbo, vihāre paṭicāro jānitabbo, na tena hāso davo	2	
PA_mil_4.5:2.1_5	kātabbo, tena saha ālāpo kātabbo, chiddaṁ disvā adhivāsetabbaṁ, sakkaccakārinā bhavitabbaṁ,	2	
PA_mil_4.5:2.1_6	akhaṇḍakārinā bhavitabbaṁ, arahassakārinā bhavitabbaṁ, niravasesakārinā bhavitabbaṁ,	2	
PA_mil_4.5:2.1_7	‘janemimaṁ sippesū’ti janakacittaṁ upaṭṭhapetabbaṁ, ‘kathaṁ ayaṁ na parihāyeyyā’ti	2	
PA_mil_4.5:2.1_8	vaḍḍhicittaṁ upaṭṭhapetabbaṁ, ‘balavaṁ imaṁ karomi sikkhābalenā’ti cittaṁ upaṭṭhapetabbaṁ,	2	
PA_mil_4.5:2.1_9	mettacittaṁ upaṭṭhapetabbaṁ, āpadāsu na vijahitabbaṁ, karaṇīye nappamajjitabbaṁ,	2	
PA_mil_4.5:2.1_10	khalite dhammena paggahetabboti.	2	
PA_mil_4.5:2.2_0	Ime kho, bhante, pañcavīsati ācariyassa ācariyaguṇā, tehi guṇehi mayi sammā paṭipajjassu,	2	
PA_mil_4.5:2.2_1	saṁsayo me, bhante, uppanno, atthi meṇḍakapañhā jinabhāsitā, anāgate addhāne tattha	2	
PA_mil_4.5:2.2_2	viggaho uppajjissati, anāgate ca addhāne dullabhā bhavissanti tumhādisā buddhimanto,	2	
PA_mil_4.5:2.2_3	tesu me pañhesu cakkhuṁ dehi paravādānaṁ niggahāyā”ti.	2	
