segmentnr	original	folio	analyzed
PA_vv_17:0.1	Vimānavatthu	0	
PA_vv_17:0.2	Itthivimāna	0	
PA_vv_17:0.3	Pīṭhavagga	0	
PA_vv_17:0.4	17. Kesakārīvimānavatthu	0	
PA_vv_17:1.1	“Idaṁ vimānaṁ ruciraṁ pabhassaraṁ,	1	
PA_vv_17:1.2	Veḷuriyathambhaṁ satataṁ sunimmitaṁ;	1	
PA_vv_17:1.3	Suvaṇṇarukkhehi samantamotthataṁ,	1	
PA_vv_17:1.4	Ṭhānaṁ mamaṁ kammavipākasambhavaṁ.	1	
PA_vv_17:2.1	Tatrūpapannā purimaccharā imā,	2	
PA_vv_17:2.2	Sataṁ sahassāni sakena kammunā;	2	
PA_vv_17:2.3	Tuvaṁsi ajjhupagatā yasassinī,	2	
PA_vv_17:2.4	Obhāsayaṁ tiṭṭhasi pubbadevatā.	2	
PA_vv_17:3.1	Sasī adhiggayha yathā virocati,	3	
PA_vv_17:3.2	Nakkhattarājāriva tārakāgaṇaṁ;	3	
PA_vv_17:3.3	Tatheva tvaṁ accharāsaṅgaṇaṁ imaṁ,	3	
PA_vv_17:3.4	Daddallamānā yasasā virocasi.	3	
PA_vv_17:4.1	Kuto nu āgamma anomadassane,	4	
PA_vv_17:4.2	Upapannā tvaṁ bhavanaṁ mamaṁ idaṁ;	4	
PA_vv_17:4.3	Brahmaṁva devā tidasā sahindakā,	4	
PA_vv_17:4.4	Sabbe na tappāmase dassanena tan”ti.	4	
PA_vv_17:5.1	“Yametaṁ sakka anupucchase mamaṁ,	5	
PA_vv_17:5.2	‘Kuto cutā tvaṁ idha āgatā’ti;	5	
PA_vv_17:5.3	Bārāṇasī nāma puratthi kāsinaṁ,	5	
PA_vv_17:5.4	Tattha ahosiṁ pure kesakārikā.	5	
PA_vv_17:6.1	Buddhe ca dhamme ca pasannamānasā,	6	
PA_vv_17:6.2	Saṅghe ca ekantagatā asaṁsayā;	6	
PA_vv_17:6.3	Akhaṇḍasikkhāpadā āgatapphalā,	6	
PA_vv_17:6.4	Sambodhidhamme niyatā anāmayā”ti.	6	
PA_vv_17:7.1	“Tantyābhinandāmase svāgatañca te,	7	
PA_vv_17:7.2	Dhammena ca tvaṁ yasasā virocasi;	7	
PA_vv_17:7.3	Buddhe ca dhamme ca pasannamānase,	7	
PA_vv_17:7.4	Saṅghe ca ekantagate asaṁsaye;	7	
PA_vv_17:7.5	Akhaṇḍasikkhāpade āgatapphale,	7	
PA_vv_17:7.6	Sambodhidhamme niyate anāmaye”ti.	7	
PA_vv_17:8.1	Kesakārīvimānaṁ sattarasamaṁ.	8	
PA_vv_17:9.1	Tassuddānaṁ	9	
PA_vv_17:10.1	Pañca pīṭhā tayo nāvā,	10	
PA_vv_17:10.2	dīpatiladakkhiṇā dve;	10	
PA_vv_17:10.3	Pati dve suṇisā uttarā,	10	
PA_vv_17:10.4	sirimā kesakārikā;	10	
PA_vv_17:10.5	Vaggo tena pavuccatīti.	10	
PA_vv_17:11.1	Itthivimāne paṭhamo vaggo.	11	
