segmentnr	original	analyzed
PA_tha-ap_514:0.1	Therāpadāna	theḥ apadāna 
PA_tha-ap_514:0.2	Phaladāyakavagga	phala dāyaka vagga 
PA_tha-ap_514:0.3	2 Kapitthaphaladāyakattheraapadāna	kapittha phala dāyakatthera apadāna 
PA_tha-ap_514:1.1	“Suvaṇṇavaṇṇaṁ sambuddhaṁ,	suvaṇṇa vaṇṇam sambuddha 
PA_tha-ap_514:1.2	Āhutīnaṁ paṭiggahaṁ;	āhutīnam paṭiggaha 
PA_tha-ap_514:1.3	Rathiyaṁ paṭipajjantaṁ,	rathiyam paṭipajjanta 
PA_tha-ap_514:1.4	Kapitthaṁ adadiṁ phalaṁ.	kapittham adadim phala 
PA_tha-ap_514:2.1	Ekanavutito kappe,	ekanavutitaḥ kappe 
PA_tha-ap_514:2.2	yaṁ phalaṁ adadiṁ tadā;	yam phalam adadim tadā 
PA_tha-ap_514:2.3	Duggatiṁ nābhijānāmi,	duggatim na abhijānāmi 
PA_tha-ap_514:2.4	phaladānassidaṁ phalaṁ.	phala dānaḥ sidam 
PA_tha-ap_514:3.1	Kilesā jhāpitā mayhaṁ,	kilesāḥ jhāpitāḥ mayha 
PA_tha-ap_514:3.2	…pe…	pe 
PA_tha-ap_514:3.3	viharāmi anāsavo.	viharāmi anāsavaḥ 
PA_tha-ap_514:4.1	Svāgataṁ vata me āsi,	svāgatam vata me āsi 
PA_tha-ap_514:4.2	…pe…	pe 
PA_tha-ap_514:4.3	kataṁ buddhassa sāsanaṁ.	katam buddhassa sāsana 
PA_tha-ap_514:5.1	Paṭisambhidā catasso,	paṭisambhidā catasso 
PA_tha-ap_514:5.2	…pe…	pe 
PA_tha-ap_514:5.3	kataṁ buddhassa sāsanaṁ”.	katam buddhassa sāsana 
PA_tha-ap_514:6.1	Itthaṁ sudaṁ āyasmā kapitthaphaladāyako thero imā gāthāyo abhāsitthāti.	ittham sudam āyasmā kapitthaphaladāyakaḥ theraḥ imāḥ gāthāyaḥ abhāsittha ati 
PA_tha-ap_514:7.1	Kapitthaphaladāyakattherassāpadānaṁ dutiyaṁ.	kapitthaphaladāyaka therassa apadānam dutiya 
