segmentnr	original	folio	analyzed
PA_atk-s05_14a2:0	Namo tassa bhagavato arahato sammāsambuddhassa	0	
PA_atk-s05_14a2:1	Khuddakanikāye	0	
PA_atk-s05_14a2:2	Jātaka-aṭṭhakathā	0	
PA_atk-s05_14a2:3	(Chaṭṭho bhāgo)	0	
PA_atk-s05_14a2:4	22. Mahānipāto	0	
PA_atk-s05_14a2:6	[538] 1. Mūgapakkhajātakavaṇṇanā	0	
PA_atk-s05_14a2:7_0	Mā paṇḍiccayaṃ vibhāvayāti idaṃ satthā jetavane viharanto mahābhinikkhamanaṃ ārabbha	7	
PA_atk-s05_14a2:7_1	kathesi. Ekadivasañhi bhikkhū dhammasabhāyaṃ sannisinnā bhagavato nekkhammapāramiṃ	7	
PA_atk-s05_14a2:7_2	vaṇṇayantā nisīdiṃsu. Satthā āgantvā “kāya nuttha, bhikkhave, etarahi kathāya sannisinnā”ti	7	
PA_atk-s05_14a2:7_3	pucchitvā “imāya nāmā”ti vutte “bhikkhave, idāni mama pūritapāramissa rajjaṃ chaḍḍetvā	7	
PA_atk-s05_14a2:7_4	mahābhinikkhamanaṃ nāma anacchariyaṃ. Ahañhi pubbe aparipakke ñāṇe pāramiyo pūrentopi	7	
PA_atk-s05_14a2:7_5	rajjaṃ chaḍḍetvā nikkhantoyevā”ti vatvā tehi yācito atītaṃ āhari.	7	
PA_atk-s05_14a2:8_0	Atīte kāsiraṭṭhe bārāṇasiyaṃ kāsirājā nāma dhammena rajjaṃ kāresi. Tassa soḷasasahassā	8	
PA_atk-s05_14a2:8_1	itthiyo ahesuṃ. Tāsu ekāpi puttaṃ vā dhītaraṃ vā na labhi. Nāgarā “amhākaṃ rañño	8	
PA_atk-s05_14a2:8_2	vaṃsānurakkhako ekopi putto natthī”ti rājaṅgaṇe sannipatitvā kusajātake āgatanayeneva	8	
PA_atk-s05_14a2:8_3	rājānaṃ evamāhaṃsu “deva, puttaṃ patthethā”ti. Rājā tesaṃ vacanaṃ sutvā soḷasasahassā	8	
PA_atk-s05_14a2:8_4	itthiyo “tumhe puttaṃ patthethā”ti āṇāpesi. Tā candādīnaṃ devatānaṃ āyācanaupaṭṭhānādīni	8	
PA_atk-s05_14a2:8_5	katvā patthentiyopi puttaṃ vā dhītaraṃ vā na labhiṃsu. Aggamahesī panassa maddarājadhītā	8	
PA_atk-s05_14a2:8_6	candādevī nāma sīlasampannā ahosi. Rājā “bhadde, tvampi puttaṃ patthehī”ti āha. Sā	8	
PA_atk-s05_14a2:8_7	puṇṇamadivase uposathaṃ samādiyitvā cūḷasayane nipannāva attano sīlaṃ āvajjetvā “sacāhaṃ	8	
PA_atk-s05_14a2:8_8	akhaṇḍasīlā iminā me saccena putto uppajjatū”ti saccakiriyaṃ akāsi.	8	
PA_atk-s05_14a2:9_0	Tassā sīlatejena sakkassa bhavanaṃ uṇhākāraṃ dassesi. Sakko āvajjento taṃ kāraṇaṃ	9	
PA_atk-s05_14a2:9_1	ñatvā “candādevī puttaṃ pattheti, handāhaṃ puttaṃ dassāmī”ti tassānucchavikaṃ puttaṃ	9	
PA_atk-s05_14a2:9_2	upadhārento bodhisattaṃ passi. Bodhisattopi tadāvīsativassāni bārāṇasiyaṃ rajjaṃ	9	
PA_atk-s05_14a2:9_3	kāretvā tato cuto ussadaniraye nibbattitvā asītivassasahassāni tattha paccitvā tato	9	
PA_atk-s05_14a2:9_4	cavitvā tāvatiṃsabhavane nibbatti. Tatthāpi yāvatāyukaṃ ṭhatvā tato cavitvā uparidevalokaṃ	9	
PA_atk-s05_14a2:9_5	gantukāmo ahosi. Sakko tassa santikaṃ gantvā “mārisa, tayi manussaloke uppanne pāramiyo	9	
PA_atk-s05_14a2:9_6	ca te pūrissanti, mahājanassa vuḍḍhi ca bhavissati, ayaṃ kāsirañño candādevī nāma	9	
PA_atk-s05_14a2:9_7	aggamahesī puttaṃ pattheti, tassā kucchiyaṃ uppajjāhī”ti vatvā aññesañca cavanadhammānaṃ	9	
PA_atk-s05_14a2:9_8	pañcasatānaṃ devaputtānaṃ paṭiññaṃ gahetvā sakaṭṭhānameva agamāsi. So “sādhū”ti sampaṭicchitvā	9	
PA_atk-s05_14a2:9_9	pañcahi devaputtasatehi saddhiṃ devalokato cavitvā sayaṃ candādeviyā kucchimhi paṭisandhiṃ	9	
PA_atk-s05_14a2:9_10	gaṇhi. Itare pana devaputtā amaccabhariyānaṃ kucchīsu paṭisandhiṃ gaṇhiṃsu.	91	
PA_atk-s05_14a2:10_0	Tadā candādeviyā kucchi vajirapuṇṇā viya ahosi. Sā gabbhassa patiṭṭhitabhāvaṃ ñatvā	10	
PA_atk-s05_14a2:10_1	rañño ārocesi. Taṃ sutvā rājā gabbhassa parihāraṃ dāpesi. Sā paripuṇṇagabbhā dasamāsaccayena	10	
PA_atk-s05_14a2:10_2	dhaññapuññalakkhaṇasampannaṃ puttaṃ vijāyi. Taṃ divasameva amaccagehesu pañca kumārasatāni	10	
PA_atk-s05_14a2:10_3	jāyiṃsu. Tasmiṃ khaṇe rājā amaccagaṇaparivuto mahātale nisinno ahosi. Athassa “putto,	10	
PA_atk-s05_14a2:10_4	te deva, jāto”ti ārocayiṃsu. Tesaṃ vacanaṃ sutvā rañño puttapemaṃ uppajjitvā chaviyādīni	10	
