segmentnr	original	folio	analyzed
PA_mn_46:0.1	Majjhima Nikāya 46	0	
PA_mn_46:0.2	Mahādhammasamādānasutta	0	
PA_mn_46:1.1	Evaṁ me sutaṁ—	1	
PA_mn_46:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_46:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_46:1.4	“bhikkhavo”ti.	1	
PA_mn_46:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_46:1.6	Bhagavā etadavoca:	1	
PA_mn_46:2.1	“yebhuyyena, bhikkhave, sattā evaṅkāmā evaṁchandā evaṁadhippāyā:	2	
PA_mn_46:2.2	‘aho vata aniṭṭhā akantā amanāpā dhammā parihāyeyyuṁ, iṭṭhā kantā manāpā dhammā abhivaḍḍheyyun’ti.	2	
PA_mn_46:2.3	Tesaṁ, bhikkhave, sattānaṁ evaṅkāmānaṁ evaṁchandānaṁ evaṁadhippāyānaṁ aniṭṭhā akantā amanāpā dhammā abhivaḍḍhanti, iṭṭhā kantā manāpā dhammā parihāyanti.	2	
PA_mn_46:2.4	Tatra tumhe, bhikkhave, kaṁ hetuṁ paccethā”ti?	2	
PA_mn_46:2.5_0	“Bhagavaṁmūlakā no, bhante, dhammā, bhagavaṁnettikā, bhagavaṁpaṭisaraṇā. Sādhu vata,	2	
PA_mn_46:2.5_1	bhante, bhagavantaññeva paṭibhātu etassa bhāsitassa attho; bhagavato sutvā bhikkhū dhāressantī”ti.	2	
PA_mn_46:2.6	“Tena hi, bhikkhave, suṇātha, sādhukaṁ manasi karotha, bhāsissāmī”ti.	2	
PA_mn_46:2.7	“Evaṁ, bhante”ti kho te bhikkhū bhagavato paccassosuṁ.	2	
PA_mn_46:2.8	Bhagavā etadavoca:	2	
PA_mn_46:3.1	“Idha, bhikkhave, assutavā puthujjano, ariyānaṁ adassāvī ariyadhammassa akovido ariyadhamme avinīto, sappurisānaṁ adassāvī sappurisadhammassa akovido sappurisadhamme avinīto,	3	
PA_mn_46:3.2	sevitabbe dhamme na jānāti asevitabbe dhamme na jānāti, bhajitabbe dhamme na jānāti abhajitabbe dhamme na jānāti.	3	
PA_mn_46:3.3_0	So sevitabbe dhamme ajānanto asevitabbe dhamme ajānanto, bhajitabbe dhamme ajānanto	3	
PA_mn_46:3.3_1	abhajitabbe dhamme ajānanto, asevitabbe dhamme sevati sevitabbe dhamme na sevati,	3	
PA_mn_46:3.3_2	abhajitabbe dhamme bhajati bhajitabbe dhamme na bhajati.	3	
PA_mn_46:3.4_0	Tassa asevitabbe dhamme sevato sevitabbe dhamme asevato, abhajitabbe dhamme bhajato	3	
PA_mn_46:3.4_1	bhajitabbe dhamme abhajato aniṭṭhā akantā amanāpā dhammā abhivaḍḍhanti, iṭṭhā kantā	3	
PA_mn_46:3.4_2	manāpā dhammā parihāyanti.	3	
PA_mn_46:3.5	Taṁ kissa hetu?	3	
PA_mn_46:3.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ aviddasuno.	3	
PA_mn_46:4.1	Sutavā ca kho, bhikkhave, ariyasāvako, ariyānaṁ dassāvī ariyadhammassa kovido ariyadhamme suvinīto, sappurisānaṁ dassāvī sappurisadhammassa kovido sappurisadhamme suvinīto,	4	
PA_mn_46:4.2	sevitabbe dhamme jānāti asevitabbe dhamme jānāti, bhajitabbe dhamme jānāti abhajitabbe dhamme jānāti.	4	
PA_mn_46:4.3_0	So sevitabbe dhamme jānanto asevitabbe dhamme jānanto, bhajitabbe dhamme jānanto	4	
PA_mn_46:4.3_1	abhajitabbe dhamme jānanto, asevitabbe dhamme na sevati sevitabbe dhamme sevati,	4	
PA_mn_46:4.3_2	abhajitabbe dhamme na bhajati bhajitabbe dhamme bhajati.	4	
PA_mn_46:4.4_0	Tassa asevitabbe dhamme asevato sevitabbe dhamme sevato, abhajitabbe dhamme abhajato	4	
PA_mn_46:4.4_1	bhajitabbe dhamme bhajato, aniṭṭhā akantā amanāpā dhammā parihāyanti, iṭṭhā kantā	4	
PA_mn_46:4.4_2	manāpā dhammā abhivaḍḍhanti.	4	
PA_mn_46:4.5	Taṁ kissa hetu?	4	
PA_mn_46:4.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ viddasuno.	4	
PA_mn_46:5.1	Cattārimāni, bhikkhave, dhammasamādānāni.	5	
PA_mn_46:5.2	Katamāni cattāri?	5	
PA_mn_46:5.3	Atthi, bhikkhave, dhammasamādānaṁ paccuppannadukkhañceva āyatiñca dukkhavipākaṁ;	5	
PA_mn_46:5.4	atthi, bhikkhave, dhammasamādānaṁ paccuppannasukhaṁ āyatiṁ dukkhavipākaṁ;	5	
PA_mn_46:5.5	atthi, bhikkhave, dhammasamādānaṁ paccuppannadukkhaṁ āyatiṁ sukhavipākaṁ;	5	
PA_mn_46:5.6	atthi, bhikkhave, dhammasamādānaṁ paccuppannasukhañceva āyatiñca sukhavipākaṁ.	5	
PA_mn_46:6.1	Tatra, bhikkhave, yamidaṁ dhammasamādānaṁ paccuppannadukkhañceva āyatiñca dukkhavipākaṁ, taṁ avidvā avijjāgato yathābhūtaṁ nappajānāti:	6	
PA_mn_46:6.2	‘idaṁ kho dhammasamādānaṁ paccuppannadukkhañceva āyatiñca dukkhavipākan’ti.	6	
PA_mn_46:6.3	Taṁ avidvā avijjāgato yathābhūtaṁ appajānanto taṁ sevati, taṁ na parivajjeti.	6	
PA_mn_46:6.4	Tassa taṁ sevato, taṁ aparivajjayato, aniṭṭhā akantā amanāpā dhammā abhivaḍḍhanti, iṭṭhā kantā manāpā dhammā parihāyanti.	6	
PA_mn_46:6.5	Taṁ kissa hetu?	6	
PA_mn_46:6.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ aviddasuno.	6	
PA_mn_46:7.1	Tatra, bhikkhave, yamidaṁ dhammasamādānaṁ paccuppannasukhaṁ āyatiṁ dukkhavipākaṁ taṁ avidvā avijjāgato yathābhūtaṁ nappajānāti:	7	
PA_mn_46:7.2	‘idaṁ kho dhammasamādānaṁ paccuppannasukhaṁ āyatiṁ dukkhavipākan’ti.	7	
PA_mn_46:7.3	Taṁ avidvā avijjāgato yathābhūtaṁ appajānanto taṁ sevati, taṁ na parivajjeti.	7	
PA_mn_46:7.4	Tassa taṁ sevato, taṁ aparivajjayato, aniṭṭhā akantā amanāpā dhammā abhivaḍḍhanti, iṭṭhā kantā manāpā dhammā parihāyanti.	7	
PA_mn_46:7.5	Taṁ kissa hetu?	7	
PA_mn_46:7.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ aviddasuno.	7	
PA_mn_46:8.1	Tatra, bhikkhave, yamidaṁ dhammasamādānaṁ paccuppannadukkhaṁ āyatiṁ sukhavipākaṁ, taṁ avidvā avijjāgato yathābhūtaṁ nappajānāti:	8	
PA_mn_46:8.2	‘idaṁ kho dhammasamādānaṁ paccuppannadukkhaṁ āyatiṁ sukhavipākan’ti.	8	
PA_mn_46:8.3	Taṁ avidvā avijjāgato yathābhūtaṁ appajānanto taṁ na sevati, taṁ parivajjeti.	8	
PA_mn_46:8.4	Tassa taṁ asevato, taṁ parivajjayato, aniṭṭhā akantā amanāpā dhammā abhivaḍḍhanti, iṭṭhā kantā manāpā dhammā parihāyanti.	8	
PA_mn_46:8.5	Taṁ kissa hetu?	8	
PA_mn_46:8.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ aviddasuno.	8	
PA_mn_46:9.1	Tatra, bhikkhave, yamidaṁ dhammasamādānaṁ paccuppannasukhañceva āyatiñca sukhavipākaṁ, taṁ avidvā avijjāgato yathābhūtaṁ nappajānāti:	9	
PA_mn_46:9.2	‘idaṁ kho dhammasamādānaṁ paccuppannasukhañceva āyatiñca sukhavipākan’ti.	9	
PA_mn_46:9.3	Taṁ avidvā avijjāgato yathābhūtaṁ appajānanto taṁ na sevati, taṁ parivajjeti.	9	
PA_mn_46:9.4	Tassa taṁ asevato, taṁ parivajjayato, aniṭṭhā akantā amanāpā dhammā abhivaḍḍhanti, iṭṭhā kantā manāpā dhammā parihāyanti.	9	
PA_mn_46:9.5	Taṁ kissa hetu?	9	
PA_mn_46:9.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ aviddasuno.	9	
PA_mn_46:10.1	Tatra, bhikkhave, yamidaṁ dhammasamādānaṁ paccuppannadukkhañceva āyatiñca dukkhavipākaṁ taṁ vidvā vijjāgato yathābhūtaṁ pajānāti:	10	
PA_mn_46:10.2	‘idaṁ kho dhammasamādānaṁ paccuppannadukkhañceva āyatiñca dukkhavipākan’ti.	10	
PA_mn_46:10.3	Taṁ vidvā vijjāgato yathābhūtaṁ pajānanto taṁ na sevati, taṁ parivajjeti.	10	
PA_mn_46:10.4	Tassa taṁ asevato, taṁ parivajjayato, aniṭṭhā akantā amanāpā dhammā parihāyanti, iṭṭhā kantā manāpā dhammā abhivaḍḍhanti.	10	
PA_mn_46:10.5	Taṁ kissa hetu?	10	
PA_mn_46:10.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ viddasuno.	10	
PA_mn_46:11.1	Tatra, bhikkhave, yamidaṁ dhammasamādānaṁ paccuppannasukhaṁ āyatiṁ dukkhavipākaṁ taṁ vidvā vijjāgato yathābhūtaṁ pajānāti:	11	
PA_mn_46:11.2	‘idaṁ kho dhammasamādānaṁ paccuppannasukhaṁ āyatiṁ dukkhavipākan’ti.	11	
PA_mn_46:11.3	Taṁ vidvā vijjāgato yathābhūtaṁ pajānanto taṁ na sevati, taṁ parivajjeti.	11	
PA_mn_46:11.4	Tassa taṁ asevato, taṁ parivajjayato, aniṭṭhā akantā amanāpā dhammā parihāyanti, iṭṭhā kantā manāpā dhammā abhivaḍḍhanti.	11	
PA_mn_46:11.5	Taṁ kissa hetu?	11	
PA_mn_46:11.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ viddasuno.	11	
PA_mn_46:12.1	Tatra, bhikkhave, yamidaṁ dhammasamādānaṁ paccuppannadukkhaṁ āyatiṁ sukhavipākaṁ taṁ vidvā vijjāgato yathābhūtaṁ pajānāti:	12	
PA_mn_46:12.2	‘idaṁ kho dhammasamādānaṁ paccuppannadukkhaṁ āyatiṁ sukhavipākan’ti.	12	
PA_mn_46:12.3	Taṁ vidvā vijjāgato yathābhūtaṁ pajānanto taṁ sevati, taṁ na parivajjeti.	12	
PA_mn_46:12.4	Tassa taṁ sevato, taṁ aparivajjayato, aniṭṭhā akantā amanāpā dhammā parihāyanti, iṭṭhā kantā manāpā dhammā abhivaḍḍhanti.	12	
PA_mn_46:12.5	Taṁ kissa hetu?	12	
PA_mn_46:12.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ viddasuno.	12	
PA_mn_46:13.1	Tatra, bhikkhave, yamidaṁ dhammasamādānaṁ paccuppannasukhañceva āyatiñca sukhavipākaṁ taṁ vidvā vijjāgato yathābhūtaṁ pajānāti:	13	
PA_mn_46:13.2	‘idaṁ kho dhammasamādānaṁ paccuppannasukhañceva āyatiñca sukhavipākan’ti.	13	
PA_mn_46:13.3	Taṁ vidvā vijjāgato yathābhūtaṁ pajānanto taṁ sevati, taṁ na parivajjeti.	13	
PA_mn_46:13.4	Tassa taṁ sevato, taṁ aparivajjayato, aniṭṭhā akantā amanāpā dhammā parihāyanti, iṭṭhā kantā manāpā dhammā abhivaḍḍhanti.	13	
PA_mn_46:13.5	Taṁ kissa hetu?	13	
PA_mn_46:13.6	Evañhetaṁ, bhikkhave, hoti yathā taṁ viddasuno.	13	
PA_mn_46:14.1	Katamañca, bhikkhave, dhammasamādānaṁ paccuppannadukkhañceva āyatiñca dukkhavipākaṁ?	14	
PA_mn_46:14.2	Idha, bhikkhave, ekacco sahāpi dukkhena sahāpi domanassena pāṇātipātī hoti, pāṇātipātapaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti;	14	
PA_mn_46:14.3	sahāpi dukkhena sahāpi domanassena adinnādāyī hoti, adinnādānapaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti;	14	
PA_mn_46:14.4	sahāpi dukkhena sahāpi domanassena kāmesu micchācārī hoti, kāmesu micchācārapaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti;	14	
PA_mn_46:14.5	sahāpi dukkhena sahāpi domanassena musāvādī hoti, musāvādapaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti;	14	
PA_mn_46:14.6	sahāpi dukkhena sahāpi domanassena pisuṇavāco hoti, pisuṇavācāpaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti;	14	
PA_mn_46:14.7	sahāpi dukkhena sahāpi domanassena pharusavāco hoti, pharusavācāpaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti;	14	
PA_mn_46:14.8	sahāpi dukkhena sahāpi domanassena samphappalāpī hoti, samphappalāpapaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti;	14	
PA_mn_46:14.9	sahāpi dukkhena sahāpi domanassena abhijjhālu hoti, abhijjhāpaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti;	14	
PA_mn_46:14.10	sahāpi dukkhena sahāpi domanassena byāpannacitto hoti, byāpādapaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti;	14	
PA_mn_46:14.11	sahāpi dukkhena sahāpi domanassena micchādiṭṭhi hoti, micchādiṭṭhipaccayā ca dukkhaṁ domanassaṁ paṭisaṁvedeti.	14	
