segmentnr	original	folio	analyzed
PA_pp_2.4:0.1	Puggalapaññatti	0	
PA_pp_2.4:0.2	Niddesa	0	
PA_pp_2.4:0.3	4. Catukkapuggalapaññatti	0	
PA_pp_2.4:1.1	Katamo ca puggalo asappuriso?	1	
PA_pp_2.4:1.2	Idhekacco puggalo pāṇātipātī hoti, adinnādāyī hoti, kāmesumicchācārī hoti, musāvādī hoti, surāmerayamajjapamādaṭṭhāyī hoti—	1	
PA_pp_2.4:1.3	ayaṁ vuccati puggalo “asappuriso”.	1	
PA_pp_2.4:2.1	Katamo ca puggalo asappurisena asappurisataro?	2	
PA_pp_2.4:2.2_0	Idhekacco puggalo attanā ca pāṇātipātī hoti parañca pāṇātipāte samādapeti, attanā	2	
PA_pp_2.4:2.2_1	ca adinnādāyī hoti parañca adinnādāne samādapeti, attanā ca kāmesumicchācārī hoti	2	
PA_pp_2.4:2.2_2	parañca kāmesumicchācāre samādapeti, attanā ca musāvādī hoti parañca musāvāde samādapeti,	2	
PA_pp_2.4:2.2_3	attanā ca surāmerayamajjapamādaṭṭhāyī hoti parañca surāmerayamajjapamādaṭṭhāne samādapeti—	2	
PA_pp_2.4:2.3	ayaṁ vuccati puggalo “asappurisena asappurisataro”.	2	
PA_pp_2.4:3.1	Katamo ca puggalo sappuriso?	3	
PA_pp_2.4:3.2	Idhekacco puggalo pāṇātipātā paṭivirato hoti, adinnādānā paṭivirato hoti, kāmesumicchācārā paṭivirato hoti, musāvādā paṭivirato hoti, surāmerayamajjapamādaṭṭhānā paṭivirato hoti—	3	
PA_pp_2.4:3.3	ayaṁ vuccati puggalo “sappuriso”.	3	
PA_pp_2.4:4.1	Katamo ca puggalo sappurisena sappurisataro?	4	
PA_pp_2.4:4.2_0	Idhekacco puggalo attanā ca pāṇātipātā paṭivirato hoti parañca pāṇātipātā veramaṇiyā	4	
PA_pp_2.4:4.2_1	samādapeti, attanā ca adinnādānā paṭivirato hoti parañca adinnādānā veramaṇiyā samādapeti,	4	
PA_pp_2.4:4.2_2	attanā ca kāmesumicchācārā paṭivirato hoti parañca kāmesumicchācārā veramaṇiyā samādapeti,	4	
PA_pp_2.4:4.2_3	attanā ca musāvādā paṭivirato hoti parañca musāvādā veramaṇiyā samādapeti, attanā	4	
PA_pp_2.4:4.2_4	ca surāmerayamajjapamādaṭṭhānā paṭivirato hoti parañca surāmerayamajjapamādaṭṭhānā	4	
PA_pp_2.4:4.2_5	veramaṇiyā samādapeti—	4	
PA_pp_2.4:4.3	ayaṁ vuccati puggalo “sappurisena sappurisataro”.	4	
PA_pp_2.4:5.1	Katamo ca puggalo pāpo?	5	
PA_pp_2.4:5.2_0	Idhekacco puggalo pāṇātipātī hoti, adinnādāyī hoti, kāmesumicchācārī hoti, musāvādī	5	
PA_pp_2.4:5.2_1	hoti, pisuṇavāco hoti, pharusavāco hoti, samphappalāpī hoti, abhijjhālu hoti, byāpannacitto	5	
PA_pp_2.4:5.2_2	hoti, micchādiṭṭhi hoti—	5	
PA_pp_2.4:5.3	ayaṁ vuccati puggalo “pāpo”.	5	
PA_pp_2.4:6.1	Katamo ca puggalo pāpena pāpataro?	6	
PA_pp_2.4:6.2_0	Idhekacco puggalo attanā ca pāṇātipātī hoti parañca pāṇātipāte samādapeti, attanā	6	
PA_pp_2.4:6.2_1	ca adinnādāyī hoti parañca adinnādāne samādapeti, attanā ca kāmesumicchācārī hoti	6	
PA_pp_2.4:6.2_2	parañca kāmesumicchācāre samādapeti, attanā ca musāvādī hoti parañca musāvāde samādapeti,	6	
PA_pp_2.4:6.2_3	attanā ca pisuṇavāco hoti parañca pisuṇāya vācāya samādapeti, attanā ca pharusavāco	6	
PA_pp_2.4:6.2_4	hoti parañca pharusāya vācāya samādapeti, attanā ca samphappalāpī hoti parañca samphappalāpe	6	
PA_pp_2.4:6.2_5	samādapeti, attanā ca abhijjhālu hoti parañca abhijjhāya samādapeti, attanā ca byāpannacitto	6	
PA_pp_2.4:6.2_6	hoti parañca byāpāde samādapeti, attanā ca micchādiṭṭhi hoti parañca micchādiṭṭhiyā samādapeti—	6	
PA_pp_2.4:6.3	ayaṁ vuccati puggalo “pāpena pāpataro”.	6	
PA_pp_2.4:7.1	Katamo ca puggalo kalyāṇo?	7	
PA_pp_2.4:7.2_0	Idhekacco puggalo pāṇātipātā paṭivirato hoti, adinnādānā paṭivirato hoti, kāmesumicchācārā	7	
PA_pp_2.4:7.2_1	paṭivirato hoti, musāvādā paṭivirato hoti, pisuṇāya vācāya paṭivirato hoti, pharusāya	7	
PA_pp_2.4:7.2_2	vācāya paṭivirato hoti, samphappalāpā paṭivirato hoti, anabhijjhālu hoti, abyāpannacitto	7	
PA_pp_2.4:7.2_3	hoti, sammādiṭṭhi hoti—	7	
PA_pp_2.4:7.3	ayaṁ vuccati puggalo “kalyāṇo”.	7	
PA_pp_2.4:8.1	Katamo ca puggalo kalyāṇena kalyāṇataro?	8	
PA_pp_2.4:8.2_0	Idhekacco puggalo attanā ca pāṇātipātā paṭivirato hoti parañca pāṇātipātā veramaṇiyā	8	
PA_pp_2.4:8.2_1	samādapeti, attanā ca adinnādānā paṭivirato hoti parañca adinnādānā veramaṇiyā samādapeti,	8	
PA_pp_2.4:8.2_2	attanā ca kāmesumicchācārā paṭivirato hoti parañca kāmesumicchācārā veramaṇiyā samādapeti,	8	
PA_pp_2.4:8.2_3	attanā ca musāvādā paṭivirato hoti parañca musāvādā veramaṇiyā samādapeti, attanā	8	
PA_pp_2.4:8.2_4	ca pisuṇāya vācāya paṭivirato hoti parañca pisuṇāya vācāya veramaṇiyā samādapeti,	8	
PA_pp_2.4:8.2_5	attanā ca pharusāya vācāya paṭivirato hoti parañca pharusāya vācāya veramaṇiyā samādapeti,	8	
PA_pp_2.4:8.2_6	attanā ca samphappalāpā paṭivirato hoti parañca samphappalāpā veramaṇiyā samādapeti,	8	
PA_pp_2.4:8.2_7	attanā ca anabhijjhālu hoti parañca anabhijjhāya samādapeti, attanā ca abyāpannacitto	8	
PA_pp_2.4:8.2_8	hoti parañca abyāpāde samādapeti, attanā ca sammādiṭṭhi hoti parañca sammādiṭṭhiyā samādapeti—	8	
PA_pp_2.4:8.3	ayaṁ vuccati puggalo “kalyāṇena kalyāṇataro”.	8	
PA_pp_2.4:9.1	Katamo ca puggalo pāpadhammo?	9	
PA_pp_2.4:9.2	Idhekacco puggalo pāṇātipātī hoti, adinnādāyī hoti …pe…	9	
PA_pp_2.4:9.3	micchādiṭṭhi hoti—	9	
PA_pp_2.4:9.4	ayaṁ vuccati puggalo “pāpadhammo”.	9	
PA_pp_2.4:10.1	Katamo ca puggalo pāpadhammena pāpadhammataro?	10	
PA_pp_2.4:10.2	Idhekacco puggalo attanā ca pāṇātipātī hoti parañca pāṇātipāte samādapeti, attanā ca adinnādāyī hoti parañca adinnādāne samādapeti …pe…	10	
PA_pp_2.4:10.3	attanā ca micchādiṭṭhi hoti parañca micchādiṭṭhiyā samādapeti—	10	
PA_pp_2.4:10.4	ayaṁ vuccati puggalo “pāpadhammena pāpadhammataro”.	10	
PA_pp_2.4:11.1	Katamo ca puggalo kalyāṇadhammo?	11	
PA_pp_2.4:11.2	Idhekacco puggalo pāṇātipātā paṭivirato hoti, adinnādānā paṭivirato hoti …pe…	11	
PA_pp_2.4:11.3	sammādiṭṭhi hoti—	11	
PA_pp_2.4:11.4	ayaṁ vuccati puggalo “kalyāṇadhammo”.	11	
PA_pp_2.4:12.1	Katamo ca puggalo kalyāṇadhammena kalyāṇadhammataro?	12	
PA_pp_2.4:12.2	Idhekacco puggalo attanā ca pāṇātipātā paṭivirato hoti parañca pāṇātipātā veramaṇiyā samādapeti …pe…	12	
PA_pp_2.4:12.3	attanā ca sammādiṭṭhi hoti parañca sammādiṭṭhiyā samādapeti—	12	
PA_pp_2.4:12.4	ayaṁ vuccati puggalo “kalyāṇadhammena kalyāṇadhammataro”.	12	
PA_pp_2.4:13.1	Katamo ca puggalo sāvajjo?	13	
PA_pp_2.4:13.2	Idhekacco puggalo sāvajjena kāyakammena samannāgato hoti, sāvajjena vacīkammena samannāgato hoti, sāvajjena manokammena samannāgato hoti—	13	
