segmentnr	original	folio	analyzed
PA_mn_108:0.1	Majjhima Nikāya 108	0	
PA_mn_108:0.2	Gopakamoggallānasutta	0	
PA_mn_108:1.1	Evaṁ me sutaṁ—	1	
PA_mn_108:1.2	ekaṁ samayaṁ āyasmā ānando rājagahe viharati veḷuvane kalandakanivāpe aciraparinibbute bhagavati.	1	
PA_mn_108:2.1	Tena kho pana samayena rājā māgadho ajātasattu vedehiputto rājagahaṁ paṭisaṅkhārāpeti rañño pajjotassa āsaṅkamāno.	2	
PA_mn_108:3.1	Atha kho āyasmā ānando pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya rājagahaṁ piṇḍāya pāvisi.	3	
PA_mn_108:3.2	Atha kho āyasmato ānandassa etadahosi:	3	
PA_mn_108:3.3	“atippago kho tāva rājagahe piṇḍāya carituṁ.	3	
PA_mn_108:3.4	Yannūnāhaṁ yena gopakamoggallānassa brāhmaṇassa kammanto, yena gopakamoggallāno brāhmaṇo tenupasaṅkameyyan”ti.	3	
PA_mn_108:4.1	Atha kho āyasmā ānando yena gopakamoggallānassa brāhmaṇassa kammanto, yena gopakamoggallāno brāhmaṇo tenupasaṅkami.	4	
PA_mn_108:4.2	Addasā kho gopakamoggallāno brāhmaṇo āyasmantaṁ ānandaṁ dūratova āgacchantaṁ.	4	
PA_mn_108:4.3	Disvāna āyasmantaṁ ānandaṁ etadavoca:	4	
PA_mn_108:4.4	“etu kho bhavaṁ ānando.	4	
PA_mn_108:4.5	Svāgataṁ bhoto ānandassa.	4	
PA_mn_108:4.6	Cirassaṁ kho bhavaṁ ānando imaṁ pariyāyamakāsi yadidaṁ idhāgamanāya.	4	
PA_mn_108:4.7	Nisīdatu bhavaṁ ānando, idamāsanaṁ paññattan”ti.	4	
PA_mn_108:4.8	Nisīdi kho āyasmā ānando paññatte āsane.	4	
PA_mn_108:4.9	Gopakamoggallānopi kho brāhmaṇo aññataraṁ nīcaṁ āsanaṁ gahetvā ekamantaṁ nisīdi.	4	
PA_mn_108:4.10	Ekamantaṁ nisinno kho gopakamoggallāno brāhmaṇo āyasmantaṁ ānandaṁ etadavoca:	4	
PA_mn_108:5.1	“atthi nu kho, bho ānanda, ekabhikkhupi tehi dhammehi sabbenasabbaṁ sabbathāsabbaṁ samannāgato yehi dhammehi samannāgato so bhavaṁ gotamo ahosi arahaṁ sammāsambuddho”ti?	5	
PA_mn_108:5.2	“Natthi kho, brāhmaṇa, ekabhikkhupi tehi dhammehi sabbenasabbaṁ sabbathāsabbaṁ samannāgato yehi dhammehi samannāgato so bhagavā ahosi arahaṁ sammāsambuddho.	5	
PA_mn_108:5.3	So hi, brāhmaṇa, bhagavā anuppannassa maggassa uppādetā, asañjātassa maggassa sañjanetā, anakkhātassa maggassa akkhātā, maggaññū, maggavidū, maggakovido;	5	
PA_mn_108:5.4	maggānugā ca pana etarahi sāvakā viharanti pacchā samannāgatā”ti.	5	
PA_mn_108:6.1	Ayañca hidaṁ āyasmato ānandassa gopakamoggallānena brāhmaṇena saddhiṁ antarākathā vippakatā ahosi.	6	
PA_mn_108:6.2_0	Atha kho vassakāro brāhmaṇo magadhamahāmatto rājagahe kammante anusaññāyamāno yena	6	
PA_mn_108:6.2_1	gopakamoggallānassa brāhmaṇassa kammanto, yenāyasmā ānando tenupasaṅkami; upasaṅkamitvā	6	
PA_mn_108:6.2_2	āyasmatā ānandena saddhiṁ sammodi.	6	
PA_mn_108:6.3	Sammodanīyaṁ kathaṁ sāraṇīyaṁ vītisāretvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho vassakāro brāhmaṇo magadhamahāmatto āyasmantaṁ ānandaṁ etadavoca:	6	
PA_mn_108:6.4	“kāya nuttha, bho ānanda, etarahi kathāya sannisinnā, kā ca pana vo antarākathā vippakatā”ti?	6	
PA_mn_108:6.5	“Idha maṁ, brāhmaṇa, gopakamoggallāno brāhmaṇo evamāha:	6	
PA_mn_108:6.6	‘atthi nu kho, bho ānanda, ekabhikkhupi tehi dhammehi sabbenasabbaṁ sabbathāsabbaṁ samannāgato yehi dhammehi samannāgato so bhavaṁ gotamo ahosi arahaṁ sammāsambuddho’ti.	6	
PA_mn_108:6.7	Evaṁ vutte, ahaṁ, brāhmaṇa, gopakamoggallānaṁ brāhmaṇaṁ etadavocaṁ:	6	
PA_mn_108:6.8	‘natthi kho, brāhmaṇa, ekabhikkhupi tehi dhammehi sabbenasabbaṁ sabbathāsabbaṁ samannāgato yehi dhammehi samannāgato so bhagavā ahosi arahaṁ sammāsambuddho.	6	
PA_mn_108:6.9	So hi, brāhmaṇa, bhagavā anuppannassa maggassa uppādetā, asañjātassa maggassa sañjanetā, anakkhātassa maggassa akkhātā, maggaññū, maggavidū, maggakovido;	6	
PA_mn_108:6.10	maggānugā ca pana etarahi sāvakā viharanti pacchā samannāgatā’ti.	6	
PA_mn_108:6.11	Ayaṁ kho no, brāhmaṇa, gopakamoggallānena brāhmaṇena saddhiṁ antarākathā vippakatā.	6	
PA_mn_108:6.12	Atha tvaṁ anuppatto”ti.	6	
PA_mn_108:7.1	“Atthi nu kho, bho ānanda, ekabhikkhupi tena bhotā gotamena ṭhapito:	7	
PA_mn_108:7.2	‘ayaṁ vo mamaccayena paṭisaraṇaṁ bhavissatī’ti, yaṁ tumhe etarahi paṭipādeyyāthā”ti?	7	
PA_mn_108:7.3	“Natthi kho, brāhmaṇa, ekabhikkhupi tena bhagavatā jānatā passatā arahatā sammāsambuddhena ṭhapito:	7	
PA_mn_108:7.4	‘ayaṁ vo mamaccayena paṭisaraṇaṁ bhavissatī’ti, yaṁ mayaṁ etarahi paṭipādeyyāmā”ti.	7	
PA_mn_108:8.1	“Atthi pana, bho ānanda, ekabhikkhupi saṅghena sammato, sambahulehi therehi bhikkhūhi ṭhapito:	8	
PA_mn_108:8.2	‘ayaṁ no bhagavato accayena paṭisaraṇaṁ bhavissatī’ti, yaṁ tumhe etarahi paṭipādeyyāthā”ti?	8	
PA_mn_108:8.3	“Natthi kho, brāhmaṇa, ekabhikkhupi saṅghena sammato, sambahulehi therehi bhikkhūhi ṭhapito:	8	
PA_mn_108:8.4	‘ayaṁ no bhagavato accayena paṭisaraṇaṁ bhavissatī’ti, yaṁ mayaṁ etarahi paṭipādeyyāmā”ti.	8	
PA_mn_108:9.1	“Evaṁ appaṭisaraṇe ca pana, bho ānanda, ko hetu sāmaggiyā”ti?	9	
PA_mn_108:9.2	“Na kho mayaṁ, brāhmaṇa, appaṭisaraṇā;	9	
PA_mn_108:9.3	sappaṭisaraṇā mayaṁ, brāhmaṇa;	9	
PA_mn_108:9.4	dhammappaṭisaraṇā”ti.	9	
PA_mn_108:10.1	“‘Atthi nu kho, bho ānanda, ekabhikkhupi tena bhotā gotamena ṭhapito—	10	
PA_mn_108:10.2	ayaṁ vo mamaccayena paṭisaraṇaṁ bhavissatīti, yaṁ tumhe etarahi paṭipādeyyāthā’ti—	10	
PA_mn_108:10.3	iti puṭṭho samāno ‘natthi kho, brāhmaṇa, ekabhikkhupi tena bhagavatā jānatā passatā arahatā sammāsambuddhena ṭhapito—	10	
PA_mn_108:10.4	ayaṁ vo mamaccayena paṭisaraṇaṁ bhavissatīti, yaṁ mayaṁ etarahi paṭipādeyyāmā’ti vadesi;	10	
PA_mn_108:10.5	‘atthi pana, bho ānanda, ekabhikkhupi saṅghena sammato, sambahulehi therehi bhikkhūhi ṭhapito—	10	
PA_mn_108:10.6	ayaṁ no bhagavato accayena paṭisaraṇaṁ bhavissatīti, yaṁ tumhe etarahi paṭipādeyyāthā’ti—	10	
PA_mn_108:10.7	iti puṭṭho samāno ‘natthi kho, brāhmaṇa, ekabhikkhupi saṅghena sammato, sambahulehi therehi bhikkhūhi ṭhapito—	10	
PA_mn_108:10.8	ayaṁ no bhagavato accayena paṭisaraṇaṁ bhavissatīti, yaṁ mayaṁ etarahi paṭipādeyyāmā’ti—	10	
PA_mn_108:10.9	vadesi;	10	
PA_mn_108:10.10	‘evaṁ appaṭisaraṇe ca pana, bho ānanda, ko hetu sāmaggiyā’ti iti puṭṭho samāno ‘na kho mayaṁ, brāhmaṇa, appaṭisaraṇā;	10	
PA_mn_108:10.11	sappaṭisaraṇā mayaṁ, brāhmaṇa;	10	
PA_mn_108:10.12	dhammappaṭisaraṇā’ti vadesi.	10	
PA_mn_108:10.13	Imassa pana, bho ānanda, bhāsitassa kathaṁ attho daṭṭhabbo”ti?	10	
PA_mn_108:10.14	“Atthi kho, brāhmaṇa, tena bhagavatā jānatā passatā arahatā sammāsambuddhena bhikkhūnaṁ sikkhāpadaṁ paññattaṁ, pātimokkhaṁ uddiṭṭhaṁ.	10	
PA_mn_108:10.15	Te mayaṁ tadahuposathe yāvatikā ekaṁ gāmakhettaṁ upanissāya viharāma te sabbe ekajjhaṁ sannipatāma;	10	
PA_mn_108:10.16	sannipatitvā yassa taṁ pavattati taṁ ajjhesāma.	10	
PA_mn_108:10.17	Tasmiñce bhaññamāne hoti bhikkhussa āpatti hoti vītikkamo taṁ mayaṁ yathādhammaṁ yathānusiṭṭhaṁ kāremāti.	10	
PA_mn_108:10.18	Na kira no bhavanto kārenti;	10	
PA_mn_108:10.19	dhammo no kāreti”.	10	
PA_mn_108:11.1	“Atthi nu kho, bho ānanda, ekabhikkhupi yaṁ tumhe etarahi sakkarotha garuṁ karotha mānetha pūjetha; sakkatvā garuṁ katvā upanissāya viharathā”ti?	11	
PA_mn_108:11.2	“Natthi kho, brāhmaṇa, ekabhikkhupi yaṁ mayaṁ etarahi sakkaroma garuṁ karoma mānema pūjema; sakkatvā garuṁ katvā upanissāya viharāmā”ti.	11	
PA_mn_108:11.3	“‘Atthi nu kho, bho ānanda, ekabhikkhupi tena bhotā gotamena ṭhapito—	11	
PA_mn_108:11.4	ayaṁ vo mamaccayena paṭisaraṇaṁ bhavissatīti yaṁ tumhe etarahi paṭipādeyyāthā’ti—	11	
PA_mn_108:11.5	iti puṭṭho samāno ‘natthi kho, brāhmaṇa, ekabhikkhupi tena bhagavatā jānatā passatā arahatā sammāsambuddhena ṭhapito—	11	
PA_mn_108:12.1	ayaṁ vo mamaccayena paṭisaraṇaṁ bhavissatīti yaṁ mayaṁ etarahi paṭipādeyyāmā’ti vadesi;	12	
PA_mn_108:12.2	‘atthi pana, bho ānanda, ekabhikkhupi saṅghena sammato, sambahulehi therehi bhikkhūhi ṭhapito—	12	
PA_mn_108:12.3	ayaṁ no bhagavato accayena paṭisaraṇaṁ bhavissatīti yaṁ tumhe etarahi paṭipādeyyāthā’ti—	12	
PA_mn_108:12.4	iti puṭṭho samāno ‘natthi kho, brāhmaṇa, ekabhikkhupi saṅghena sammato, sambahulehi therehi bhikkhūhi ṭhapito—	12	
PA_mn_108:12.5	ayaṁ no bhagavato accayena paṭisaraṇaṁ bhavissatīti yaṁ mayaṁ etarahi paṭipādeyyāmā’ti vadesi;	12	
PA_mn_108:12.6	‘atthi nu kho, bho ānanda, ekabhikkhupi yaṁ tumhe etarahi sakkarotha garuṁ karotha mānetha pūjetha; sakkatvā garuṁ katvā upanissāya viharathā’ti—	12	
