segmentnr	original	folio	analyzed
PA_bi-vb_ss4:0.1	Theravāda Vinaya	0	
PA_bi-vb_ss4:0.2	Bhikkhunivibhaṅga	0	
PA_bi-vb_ss4:0.3	Saṅghādisesakaṇḍa	0	
PA_bi-vb_ss4:0.4	4. Ukkhittakaosāraṇasikkhāpada	0	
PA_bi-vb_ss4:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bi-vb_ss4:1.2	Tena kho pana samayena caṇḍakāḷī bhikkhunī bhaṇḍanakārikā hoti kalahakārikā vivādakārikā bhassakārikā saṅghe adhikaraṇakārikā.	1	
PA_bi-vb_ss4:1.3	Thullanandā bhikkhunī tassā kamme karīyamāne paṭikkosati.	1	
PA_bi-vb_ss4:1.4	Tena kho pana samayena thullanandā bhikkhunī gāmakaṁ agamāsi kenacideva karaṇīyena.	1	
PA_bi-vb_ss4:1.5	Atha kho bhikkhunisaṅgho—	1	
PA_bi-vb_ss4:1.6	“thullanandā bhikkhunī pakkantā”ti, caṇḍakāḷiṁ bhikkhuniṁ āpattiyā adassane ukkhipi.	1	
PA_bi-vb_ss4:1.7	Thullanandā bhikkhunī gāmake taṁ karaṇīyaṁ tīretvā punadeva sāvatthiṁ paccāgacchi.	1	
PA_bi-vb_ss4:1.8_0	Caṇḍakāḷī bhikkhunī thullanandāya bhikkhuniyā āgacchantiyā neva āsanaṁ paññapesi	1	
PA_bi-vb_ss4:1.8_1	na pādodakaṁ pādapīṭhaṁ pādakaṭhalikaṁ upanikkhipi na paccuggantvā pattacīvaraṁ paṭiggahesi	1	
PA_bi-vb_ss4:1.8_2	na pānīyena āpucchi.	1	
PA_bi-vb_ss4:1.9	Thullanandā bhikkhunī caṇḍakāḷiṁ bhikkhuniṁ etadavoca—	1	
PA_bi-vb_ss4:1.10	“kissa tvaṁ, ayye, mayi āgacchantiyā neva āsanaṁ paññapesi na pādodakaṁ pādapīṭhaṁ pādakaṭhalikaṁ upanikkhipi na paccuggantvā pattacīvaraṁ paṭiggahesi na pānīyena āpucchī”ti?	1	
