segmentnr	original	folio	analyzed
PA_mn_118:0.1	Majjhima Nikāya 118	0	
PA_mn_118:0.2	Ānāpānassatisutta	0	
PA_mn_118:1.1	Evaṁ me sutaṁ—	1	
PA_mn_118:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati pubbārāme migāramātupāsāde sambahulehi abhiññātehi abhiññātehi therehi sāvakehi saddhiṁ—	1	
PA_mn_118:1.3_0	āyasmatā ca sāriputtena āyasmatā ca mahāmoggallānena āyasmatā ca mahākassapena āyasmatā	1	
PA_mn_118:1.3_1	ca mahākaccāyanena āyasmatā ca mahākoṭṭhikena āyasmatā ca mahākappinena āyasmatā	1	
PA_mn_118:1.3_2	ca mahācundena āyasmatā ca anuruddhena āyasmatā ca revatena āyasmatā ca ānandena,	1	
PA_mn_118:1.3_3	aññehi ca abhiññātehi abhiññātehi therehi sāvakehi saddhiṁ.	1	
PA_mn_118:2.1	Tena kho pana samayena therā bhikkhū nave bhikkhū ovadanti anusāsanti.	2	
PA_mn_118:2.2_0	Appekacce therā bhikkhū dasapi bhikkhū ovadanti anusāsanti, appekacce therā bhikkhū	2	
PA_mn_118:2.2_1	vīsampi bhikkhū ovadanti anusāsanti, appekacce therā bhikkhū tiṁsampi bhikkhū ovadanti	2	
PA_mn_118:2.2_2	anusāsanti, appekacce therā bhikkhū cattārīsampi bhikkhū ovadanti anusāsanti.	2	
PA_mn_118:2.3	Te ca navā bhikkhū therehi bhikkhūhi ovadiyamānā anusāsiyamānā uḷāraṁ pubbenāparaṁ visesaṁ jānanti.	2	
PA_mn_118:3.1	Tena kho pana samayena bhagavā tadahuposathe pannarase pavāraṇāya puṇṇāya puṇṇamāya rattiyā bhikkhusaṅghaparivuto abbhokāse nisinno hoti.	3	
PA_mn_118:3.2	Atha kho bhagavā tuṇhībhūtaṁ tuṇhībhūtaṁ bhikkhusaṅghaṁ anuviloketvā bhikkhū āmantesi:	3	
PA_mn_118:4.1	“āraddhosmi, bhikkhave, imāya paṭipadāya;	4	
PA_mn_118:4.2	āraddhacittosmi, bhikkhave, imāya paṭipadāya.	4	
PA_mn_118:4.3	Tasmātiha, bhikkhave, bhiyyoso mattāya vīriyaṁ ārabhatha appattassa pattiyā, anadhigatassa adhigamāya, asacchikatassa sacchikiriyāya.	4	
PA_mn_118:4.4	Idhevāhaṁ sāvatthiyaṁ komudiṁ cātumāsiniṁ āgamessāmī”ti.	4	
PA_mn_118:5.1	Assosuṁ kho jānapadā bhikkhū:	5	
PA_mn_118:5.2	“bhagavā kira tattheva sāvatthiyaṁ komudiṁ cātumāsiniṁ āgamessatī”ti.	5	
PA_mn_118:5.3	Te jānapadā bhikkhū sāvatthiṁ osaranti bhagavantaṁ dassanāya.	5	
PA_mn_118:6.1	Te ca kho therā bhikkhū bhiyyoso mattāya nave bhikkhū ovadanti anusāsanti.	6	
PA_mn_118:6.2_0	Appekacce therā bhikkhū dasapi bhikkhū ovadanti anusāsanti, appekacce therā bhikkhū	6	
PA_mn_118:6.2_1	vīsampi bhikkhū ovadanti anusāsanti, appekacce therā bhikkhū tiṁsampi bhikkhū ovadanti	6	
PA_mn_118:6.2_2	anusāsanti, appekacce therā bhikkhū cattārīsampi bhikkhū ovadanti anusāsanti.	6	
PA_mn_118:6.3	Te ca navā bhikkhū therehi bhikkhūhi ovadiyamānā anusāsiyamānā uḷāraṁ pubbenāparaṁ visesaṁ jānanti.	6	
PA_mn_118:7.1	Tena kho pana samayena bhagavā tadahuposathe pannarase komudiyā cātumāsiniyā puṇṇāya puṇṇamāya rattiyā bhikkhusaṅghaparivuto abbhokāse nisinno hoti.	7	
PA_mn_118:7.2	Atha kho bhagavā tuṇhībhūtaṁ tuṇhībhūtaṁ bhikkhusaṅghaṁ anuviloketvā bhikkhū āmantesi:	7	
PA_mn_118:8.1	“Apalāpāyaṁ, bhikkhave, parisā; nippalāpāyaṁ, bhikkhave, parisā; suddhā sāre patiṭṭhitā.	8	
PA_mn_118:8.2	Tathārūpo ayaṁ, bhikkhave, bhikkhusaṅgho; tathārūpā ayaṁ, bhikkhave, parisā	8	
PA_mn_118:8.3	yathārūpā parisā āhuneyyā pāhuneyyā dakkhiṇeyyā añjalikaraṇīyā anuttaraṁ puññakkhettaṁ lokassa.	8	
PA_mn_118:8.4	Tathārūpo ayaṁ, bhikkhave, bhikkhusaṅgho; tathārūpā ayaṁ, bhikkhave, parisā	8	
PA_mn_118:8.5	yathārūpāya parisāya appaṁ dinnaṁ bahu hoti, bahu dinnaṁ bahutaraṁ.	8	
