segmentnr	original	folio	analyzed
PA_mil_3.1.3:0.1	Milindapañha	0	
PA_mil_3.1.3:0.2	Mahāvagga	0	
PA_mil_3.1.3:0.3	3. Vīmaṁsanapañha	0	
PA_mil_3.1.3:1.1	Rājā āha—	1	
PA_mil_3.1.3:1.2	“bhante nāgasena, sallapissasi mayā saddhin”ti?	1	
PA_mil_3.1.3:1.3	“Sace tvaṁ, mahārāja, paṇḍitavādaṁ sallapissasi sallapissāmi, sace pana rājavādaṁ sallapissasi na sallapissāmī”ti.	1	
PA_mil_3.1.3:1.4	“Kathaṁ, bhante nāgasena, paṇḍitā sallapantī”ti?	1	
PA_mil_3.1.3:1.5_0	“Paṇḍitānaṁ kho, mahārāja, sallāpe āveṭhanampi kayirati, nibbeṭhanampi kayirati,	1	
PA_mil_3.1.3:1.5_1	niggahopi kayirati, paṭikammampi kayirati, vissāsopi kayirati, paṭivissāsopi kayirati,	1	
PA_mil_3.1.3:1.5_2	na ca tena paṇḍitā kuppanti, evaṁ kho, mahārāja, paṇḍitā sallapantī”ti.	1	
PA_mil_3.1.3:1.6	“Kathaṁ pana, bhante, rājāno sallapantī”ti?	1	
PA_mil_3.1.3:1.7	“Rājāno kho, mahārāja, sallāpe ekaṁ vatthuṁ paṭijānanti, yo taṁ vatthuṁ vilometi, tassa daṇḍaṁ āṇāpenti ‘imassa daṇḍaṁ paṇethā’ti, evaṁ kho, mahārāja, rājāno sallapantī”ti.	1	
PA_mil_3.1.3:1.8_0	“Paṇḍitavādāhaṁ, bhante, sallapissāmi, no rājavādaṁ, vissaṭṭho bhadanto sallapatu	1	
PA_mil_3.1.3:1.8_1	yathā bhikkhunā vā sāmaṇerena vā upāsakena vā ārāmikena vā saddhiṁ sallapati, evaṁ	1	
PA_mil_3.1.3:1.8_2	vissaṭṭho bhadanto sallapatu mā bhāyatū”ti.	1	
PA_mil_3.1.3:1.9	“Suṭṭhu, mahārājā”ti thero abbhānumodi.	1	
PA_mil_3.1.3:2.1	Rājā āha—	2	
PA_mil_3.1.3:2.2	“bhante nāgasena, pucchissāmī”ti.	2	
PA_mil_3.1.3:2.3	“Puccha, mahārājā”ti.	2	
PA_mil_3.1.3:2.4	“Pucchitosi me, bhante”ti.	2	
PA_mil_3.1.3:2.5	“Visajjitaṁ, mahārājā”ti.	2	
PA_mil_3.1.3:2.6	“Kiṁ pana, bhante, tayā visajjitan”ti?	2	
PA_mil_3.1.3:2.7	“Kiṁ pana, mahārāja, tayā pucchitan”ti.	2	
PA_mil_3.1.3:3.1	Vīmaṁsanapañho tatiyo.	3	
