segmentnr	original	folio	analyzed
PA_mn_119:0.1	Majjhima Nikāya 119	0	
PA_mn_119:0.2	Kāyagatāsatisutta	0	
PA_mn_119:1.1	Evaṁ me sutaṁ—	1	
PA_mn_119:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_119:2.1	Atha kho sambahulānaṁ bhikkhūnaṁ pacchābhattaṁ piṇḍapātapaṭikkantānaṁ upaṭṭhānasālāyaṁ sannisinnānaṁ sannipatitānaṁ ayamantarākathā udapādi:	2	
PA_mn_119:2.2	“acchariyaṁ, āvuso, abbhutaṁ, āvuso.	2	
PA_mn_119:2.3	Yāvañcidaṁ tena bhagavatā jānatā passatā arahatā sammāsambuddhena kāyagatāsati bhāvitā bahulīkatā mahapphalā vuttā mahānisaṁsā”ti.	2	
PA_mn_119:2.4_0	Ayañca hidaṁ tesaṁ bhikkhūnaṁ antarākathā vippakatā hoti, atha kho bhagavā sāyanhasamayaṁ	2	
PA_mn_119:2.4_1	paṭisallānā vuṭṭhito yena upaṭṭhānasālā tenupasaṅkami; upasaṅkamitvā paññatte āsane nisīdi.	2	
PA_mn_119:2.5	Nisajja kho bhagavā bhikkhū āmantesi:	2	
PA_mn_119:2.6	“kāya nuttha, bhikkhave, etarahi kathāya sannisinnā, kā ca pana vo antarākathā vippakatā”ti?	2	
PA_mn_119:2.7	“Idha, bhante, amhākaṁ pacchābhattaṁ piṇḍapātapaṭikkantānaṁ upaṭṭhānasālāyaṁ sannisinnānaṁ sannipatitānaṁ ayamantarākathā udapādi:	2	
PA_mn_119:2.8	‘acchariyaṁ, āvuso, abbhutaṁ, āvuso.	2	
PA_mn_119:2.9	Yāvañcidaṁ tena bhagavatā jānatā passatā arahatā sammāsambuddhena kāyagatāsati bhāvitā bahulīkatā mahapphalā vuttā mahānisaṁsā’ti.	2	
PA_mn_119:2.10	Ayaṁ kho no, bhante, antarākathā vippakatā, atha bhagavā anuppatto”ti.	2	
PA_mn_119:3.1	“Kathaṁ bhāvitā ca, bhikkhave, kāyagatāsati kathaṁ bahulīkatā mahapphalā hoti mahānisaṁsā?	3	
PA_mn_119:4.1	Idha, bhikkhave, bhikkhu araññagato vā rukkhamūlagato vā suññāgāragato vā nisīdati pallaṅkaṁ ābhujitvā ujuṁ kāyaṁ paṇidhāya parimukhaṁ satiṁ upaṭṭhapetvā.	4	
PA_mn_119:4.2	So satova assasati satova passasati;	4	
PA_mn_119:4.3	dīghaṁ vā assasanto ‘dīghaṁ assasāmī’ti pajānāti, dīghaṁ vā passasanto ‘dīghaṁ passasāmī’ti pajānāti;	4	
PA_mn_119:4.4	rassaṁ vā assasanto ‘rassaṁ assasāmī’ti pajānāti, rassaṁ vā passasanto ‘rassaṁ passasāmī’ti pajānāti;	4	
PA_mn_119:4.5	‘sabbakāyapaṭisaṁvedī assasissāmī’ti sikkhati, ‘sabbakāyapaṭisaṁvedī passasissāmī’ti sikkhati;	4	
PA_mn_119:4.6	‘passambhayaṁ kāyasaṅkhāraṁ assasissāmī’ti sikkhati, ‘passambhayaṁ kāyasaṅkhāraṁ passasissāmī’ti sikkhati.	4	
PA_mn_119:4.7	Tassa evaṁ appamattassa ātāpino pahitattassa viharato ye gehasitā sarasaṅkappā te pahīyanti.	4	
PA_mn_119:4.8	Tesaṁ pahānā ajjhattameva cittaṁ santiṭṭhati sannisīdati ekodi hoti samādhiyati.	4	
PA_mn_119:4.9	Evaṁ, bhikkhave, bhikkhu kāyagatāsatiṁ bhāveti.	4	
PA_mn_119:5.1	Puna caparaṁ, bhikkhave, bhikkhu gacchanto vā ‘gacchāmī’ti pajānāti, ṭhito vā ‘ṭhitomhī’ti pajānāti, nisinno vā ‘nisinnomhī’ti pajānāti, sayāno vā ‘sayānomhī’ti pajānāti.	5	
PA_mn_119:5.2	Yathā yathā vā panassa kāyo paṇihito hoti tathā tathā naṁ pajānāti.	5	
PA_mn_119:5.3	Tassa evaṁ appamattassa ātāpino pahitattassa viharato ye gehasitā sarasaṅkappā te pahīyanti.	5	
