segmentnr	original	folio	analyzed
PA_cnd_18:0.1	Cūḷaniddesa	0	
PA_cnd_18:0.2	Pārāyanavagganiddesa	0	
PA_cnd_18:0.3	Pucchāniddesa	0	
PA_cnd_18:0.4	14. Posālamāṇavapucchāniddesa	0	
PA_cnd_18:1.1	Yo atītaṁ ādisati,	1	
PA_cnd_18:1.2	(iccāyasmā posālo)	1	
PA_cnd_18:1.3	Anejo chinnasaṁsayo;	1	
PA_cnd_18:1.4	Pāraguṁ sabbadhammānaṁ,	1	
PA_cnd_18:1.5	Atthi pañhena āgamaṁ.	1	
PA_cnd_18:2.1	Yo atītaṁ ādisatīti.	2	
PA_cnd_18:2.2	Yoti yo so bhagavā sayambhū.	2	
PA_cnd_18:2.3	Anācariyako pubbe ananussutesu dhammesu sāmaṁ saccāni abhisambujjhi, tattha ca sabbaññutaṁ patto, balesu ca vasībhāvaṁ.	2	
PA_cnd_18:2.4	Atītaṁ ādisatīti bhagavā attano ca paresañca atītampi ādisati, anāgatampi ādisati, paccuppannampi ādisati.	2	
PA_cnd_18:3.1	Kathaṁ bhagavā attano atītaṁ ādisati?	3	
PA_cnd_18:3.2_0	Bhagavā attano atītaṁ ekampi jātiṁ ādisati, dvepi jātiyo ādisati, tissopi jātiyo	3	
PA_cnd_18:3.2_1	ādisati, catassopi jātiyo ādisati, pañcapi jātiyo ādisati, dasapi jātiyo ādisati,	3	
PA_cnd_18:3.2_2	vīsampi jātiyo ādisati, tiṁsampi jātiyo ādisati, cattālīsampi jātiyo ādisati, paññāsampi	3	
PA_cnd_18:3.2_3	jātiyo ādisati, jātisatampi …pe…	3	
PA_cnd_18:3.3	jātisahassampi …	3	
PA_cnd_18:3.4	jātisatasahassampi …	3	
PA_cnd_18:3.5	anekepi saṁvaṭṭakappe …	3	
PA_cnd_18:3.6	anekepi vivaṭṭakappe …	3	
PA_cnd_18:3.7	anekepi saṁvaṭṭavivaṭṭakappe ādisati—	3	
PA_cnd_18:3.8	“amutrāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto amutra udapādiṁ;	3	
PA_cnd_18:3.9	tatrāpāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto idhūpapanno”ti.	3	
PA_cnd_18:3.10	Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ ādisati.	3	
PA_cnd_18:3.11	Evaṁ bhagavā attano atītaṁ ādisati.	3	
PA_cnd_18:4.1	Kathaṁ bhagavā paresaṁ atītaṁ ādisati?	4	
PA_cnd_18:4.2	Bhagavā paresaṁ atītaṁ ekampi jātiṁ ādisati, dvepi jātiyo ādisati …pe…	4	
PA_cnd_18:4.3	anekepi saṁvaṭṭavivaṭṭakappe ādisati—	4	
PA_cnd_18:4.4	“amutrāsi evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto amutra udapādi;	4	
PA_cnd_18:4.5	tatrāpāsi evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto idhūpapanno”ti.	4	
PA_cnd_18:4.6	Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ ādisati.	4	
PA_cnd_18:4.7	Evaṁ bhagavā paresaṁ atītaṁ ādisati.	4	
PA_cnd_18:5.1_0	Bhagavā pañca jātakasatāni bhāsanto attano ca paresañca atītaṁ ādisati, mahāpadāniyasuttantaṁ	5	
PA_cnd_18:5.1_1	bhāsanto attano ca paresañca atītaṁ ādisati, mahāsudassaniyasuttantaṁ bhāsanto attano	5	
PA_cnd_18:5.1_2	ca paresañca atītaṁ ādisati, mahāgovindiyasuttantaṁ bhāsanto attano ca paresañca	5	
PA_cnd_18:5.1_3	atītaṁ ādisati, maghadeviyasuttantaṁ bhāsanto attano ca paresañca atītaṁ ādisati.	5	
PA_cnd_18:6.1	Vuttañhetaṁ bhagavatā—	6	
PA_cnd_18:6.2	“atītaṁ kho, cunda, addhānaṁ ārabbha tathāgatassa satānusāriñāṇaṁ hoti.	6	
