segmentnr	original	folio	analyzed
PA_mn_130:0.1	Majjhima Nikāya 130	0	
PA_mn_130:0.2	Devadūtasutta	0	
PA_mn_130:1.1	Evaṁ me sutaṁ—	1	
PA_mn_130:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_130:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_130:1.4	“bhikkhavo”ti.	1	
PA_mn_130:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_130:1.6	Bhagavā etadavoca:	1	
PA_mn_130:2.1	“Seyyathāpi, bhikkhave, dve agārā sadvārā, tattha cakkhumā puriso majjhe ṭhito passeyya manusse gehaṁ pavisantepi nikkhamantepi anucaṅkamantepi anuvicarantepi;	2	
PA_mn_130:2.2_0	evameva kho ahaṁ, bhikkhave, dibbena cakkhunā visuddhena atikkantamānusakena satte	2	
PA_mn_130:2.2_1	passāmi cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe, sugate duggate yathākammūpage	2	
PA_mn_130:2.2_2	satte pajānāmi: ‘ime vata bhonto sattā kāyasucaritena samannāgatā vacīsucaritena	2	
PA_mn_130:2.2_3	samannāgatā manosucaritena samannāgatā ariyānaṁ anupavādakā sammādiṭṭhikā sammādiṭṭhikammasamādānā;	2	
PA_mn_130:2.2_4	te kāyassa bhedā paraṁ maraṇā sugatiṁ saggaṁ lokaṁ upapannā. Ime vā pana bhonto sattā	2	
PA_mn_130:2.2_5	kāyasucaritena samannāgatā vacīsucaritena samannāgatā manosucaritena samannāgatā	2	
PA_mn_130:2.2_6	ariyānaṁ anupavādakā sammādiṭṭhikā sammādiṭṭhikammasamādānā; te kāyassa bhedā paraṁ	2	
PA_mn_130:2.2_7	maraṇā manussesu upapannā. Ime vata bhonto sattā kāyaduccaritena samannāgatā vacīduccaritena	2	
PA_mn_130:2.2_8	samannāgatā manoduccaritena samannāgatā ariyānaṁ upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā;	2	
PA_mn_130:2.2_9	te kāyassa bhedā paraṁ maraṇā pettivisayaṁ upapannā. Ime vā pana bhonto sattā kāyaduccaritena	2	
PA_mn_130:2.2_10	samannāgatā vacīduccaritena samannāgatā manoduccaritena samannāgatā ariyānaṁ upavādakā	2	
PA_mn_130:2.2_11	micchādiṭṭhikā micchādiṭṭhikammasamādānā; te kāyassa bhedā paraṁ maraṇā tiracchānayoniṁ	2	
PA_mn_130:2.2_12	upapannā. Ime vā pana bhonto sattā kāyaduccaritena samannāgatā vacīduccaritena samannāgatā	2	
PA_mn_130:2.2_13	manoduccaritena samannāgatā ariyānaṁ upavādakā micchādiṭṭhikā micchādiṭṭhikammasamādānā;	2	
PA_mn_130:2.2_14	te kāyassa bhedā paraṁ maraṇā apāyaṁ duggatiṁ vinipātaṁ nirayaṁ upapannā’ti.	2	
PA_mn_130:3.1	Tamenaṁ, bhikkhave, nirayapālā nānābāhāsu gahetvā yamassa rañño dassenti:	3	
PA_mn_130:3.2	‘ayaṁ, deva, puriso amatteyyo apetteyyo asāmañño abrāhmañño, na kule jeṭṭhāpacāyī.	3	
PA_mn_130:3.3	Imassa devo daṇḍaṁ paṇetū’ti.	3	
