segmentnr	original	folio	analyzed
PA_bi-vb_ss3:0.1	Theravāda Vinaya	0	
PA_bi-vb_ss3:0.2	Bhikkhunivibhaṅga	0	
PA_bi-vb_ss3:0.3	Saṅghādisesakaṇḍa	0	
PA_bi-vb_ss3:0.4	3. Ekagāmantaragamanasikkhāpada	0	
PA_bi-vb_ss3:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bi-vb_ss3:1.2	Tena kho pana samayena bhaddāya kāpilāniyā antevāsinī bhikkhunī bhikkhunīhi saddhiṁ bhaṇḍitvā gāmakaṁ ñātikulaṁ agamāsi.	1	
PA_bi-vb_ss3:1.3	Bhaddā kāpilānī taṁ bhikkhuniṁ apassantī bhikkhuniyo pucchi—“kahaṁ itthannāmā, na dissatī”ti.	1	
PA_bi-vb_ss3:1.4	“Bhikkhunīhi saddhiṁ, ayye, bhaṇḍitvā na dissatī”ti.	1	
PA_bi-vb_ss3:1.5	“Ammā, amukasmiṁ gāmake etissā ñātikulaṁ. Tattha gantvā vicinathā”ti.	1	
PA_bi-vb_ss3:1.6	Bhikkhuniyo tattha gantvā taṁ bhikkhuniṁ passitvā etadavocuṁ—“kissa tvaṁ, ayye, ekikā āgatā, kaccisi appadhaṁsitā”ti?	1	
PA_bi-vb_ss3:1.7	“Appadhaṁsitāmhi, ayye”ti.	1	
PA_bi-vb_ss3:1.8	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	1	
PA_bi-vb_ss3:1.9	“kathañhi nāma bhikkhunī ekā gāmantaraṁ gacchissatī”ti …pe…	1	
PA_bi-vb_ss3:1.10	“saccaṁ kira, bhikkhave, bhikkhunī ekā gāmantaraṁ gacchatī”ti?	1	
PA_bi-vb_ss3:1.11	“Saccaṁ, bhagavā”ti.	1	
PA_bi-vb_ss3:1.12	Vigarahi buddho bhagavā …pe…	1	
PA_bi-vb_ss3:1.13	kathañhi nāma, bhikkhave, bhikkhunī ekā gāmantaraṁ gacchissati.	1	
PA_bi-vb_ss3:1.14	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	1	
PA_bi-vb_ss3:1.15	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—	1	
PA_bi-vb_ss3:1.16.1	“Yā pana bhikkhunī ekā gāmantaraṁ gaccheyya, ayampi bhikkhunī paṭhamāpattikaṁ dhammaṁ āpannā nissāraṇīyaṁ saṅghādisesan”ti.	1	
PA_bi-vb_ss3:1.17	Evañcidaṁ bhagavatā bhikkhunīnaṁ sikkhāpadaṁ paññattaṁ hoti.	1	
PA_bi-vb_ss3:2.1	Tena kho pana samayena dve bhikkhuniyo sāketā sāvatthiṁ addhānamaggappaṭipannā honti.	2	
PA_bi-vb_ss3:2.2	Antarāmagge nadī taritabbā hoti.	2	
