segmentnr	original	folio	analyzed
PA_mn_25:0.1	Majjhima Nikāya 25	0	
PA_mn_25:0.2	Nivāpasutta	0	
PA_mn_25:1.1	Evaṁ me sutaṁ—	1	
PA_mn_25:1.2	ekaṁ samayaṁ bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_mn_25:1.3	Tatra kho bhagavā bhikkhū āmantesi:	1	
PA_mn_25:1.4	“bhikkhavo”ti.	1	
PA_mn_25:1.5	“Bhadante”ti te bhikkhū bhagavato paccassosuṁ.	1	
PA_mn_25:1.6	Bhagavā etadavoca:	1	
PA_mn_25:2.1	“Na, bhikkhave, nevāpiko nivāpaṁ nivapati migajātānaṁ:	2	
PA_mn_25:2.2	‘imaṁ me nivāpaṁ nivuttaṁ migajātā paribhuñjantā dīghāyukā vaṇṇavanto ciraṁ dīghamaddhānaṁ yāpentū’ti.	2	
PA_mn_25:2.3	Evañca kho, bhikkhave, nevāpiko nivāpaṁ nivapati migajātānaṁ:	2	
PA_mn_25:2.4_0	‘imaṁ me nivāpaṁ nivuttaṁ migajātā anupakhajja mucchitā bhojanāni bhuñjissanti, anupakhajja	2	
PA_mn_25:2.4_1	mucchitā bhojanāni bhuñjamānā madaṁ āpajjissanti, mattā samānā pamādaṁ āpajjissanti,	2	
PA_mn_25:2.4_2	pamattā samānā yathākāmakaraṇīyā bhavissanti imasmiṁ nivāpe’ti.	2	
PA_mn_25:3.1_0	Tatra, bhikkhave, paṭhamā migajātā amuṁ nivāpaṁ nivuttaṁ nevāpikassa anupakhajja	3	
PA_mn_25:3.1_1	mucchitā bhojanāni bhuñjiṁsu, te tattha anupakhajja mucchitā bhojanāni bhuñjamānā	3	
PA_mn_25:3.1_2	madaṁ āpajjiṁsu, mattā samānā pamādaṁ āpajjiṁsu, pamattā samānā yathākāmakaraṇīyā	3	
PA_mn_25:3.1_3	ahesuṁ nevāpikassa amusmiṁ nivāpe.	3	
PA_mn_25:3.2	Evañhi te, bhikkhave, paṭhamā migajātā na parimucciṁsu nevāpikassa iddhānubhāvā.	3	
PA_mn_25:4.1	Tatra, bhikkhave, dutiyā migajātā evaṁ samacintesuṁ:	4	
PA_mn_25:4.2	‘ye kho te paṭhamā migajātā amuṁ nivāpaṁ nivuttaṁ nevāpikassa anupakhajja mucchitā bhojanāni bhuñjiṁsu.	4	
PA_mn_25:4.3	Te tattha anupakhajja mucchitā bhojanāni bhuñjamānā madaṁ āpajjiṁsu, mattā samānā pamādaṁ āpajjiṁsu, pamattā samānā yathākāmakaraṇīyā ahesuṁ nevāpikassa amusmiṁ nivāpe.	4	
PA_mn_25:4.4	Evañhi te paṭhamā migajātā na parimucciṁsu nevāpikassa iddhānubhāvā.	4	
PA_mn_25:4.5	Yannūna mayaṁ sabbaso nivāpabhojanā paṭivirameyyāma, bhayabhogā paṭiviratā araññāyatanāni ajjhogāhetvā vihareyyāmā’ti.	4	
PA_mn_25:4.6	Te sabbaso nivāpabhojanā paṭiviramiṁsu, bhayabhogā paṭiviratā araññāyatanāni ajjhogāhetvā vihariṁsu.	4	
PA_mn_25:4.7	Tesaṁ gimhānaṁ pacchime māse, tiṇodakasaṅkhaye, adhimattakasimānaṁ patto kāyo hoti.	4	
PA_mn_25:4.8	Tesaṁ adhimattakasimānaṁ pattakāyānaṁ balavīriyaṁ parihāyi.	4	
PA_mn_25:4.9	Balavīriye parihīne tameva nivāpaṁ nivuttaṁ nevāpikassa paccāgamiṁsu.	4	
PA_mn_25:4.10	Te tattha anupakhajja mucchitā bhojanāni bhuñjiṁsu.	4	
PA_mn_25:4.11	Te tattha anupakhajja mucchitā bhojanāni bhuñjamānā madaṁ āpajjiṁsu, mattā samānā pamādaṁ āpajjiṁsu, pamattā samānā yathākāmakaraṇīyā ahesuṁ nevāpikassa amusmiṁ nivāpe.	4	
PA_mn_25:4.12	Evañhi te, bhikkhave, dutiyāpi migajātā na parimucciṁsu nevāpikassa iddhānubhāvā.	4	
PA_mn_25:5.1	Tatra, bhikkhave, tatiyā migajātā evaṁ samacintesuṁ:	5	
PA_mn_25:5.2	‘ye kho te paṭhamā migajātā amuṁ nivāpaṁ nivuttaṁ nevāpikassa …pe…	5	
PA_mn_25:5.3	evañhi te paṭhamā migajātā na parimucciṁsu nevāpikassa iddhānubhāvā.	5	
PA_mn_25:5.4	Yepi te dutiyā migajātā evaṁ samacintesuṁ:	5	
PA_mn_25:5.5	“ye kho te paṭhamā migajātā amuṁ nivāpaṁ nivuttaṁ nevāpikassa …pe…	5	
PA_mn_25:5.6	evañhi te paṭhamā migajātā na parimucciṁsu nevāpikassa iddhānubhāvā.	5	
PA_mn_25:5.7	Yannūna mayaṁ sabbaso nivāpabhojanā paṭivirameyyāma, bhayabhogā paṭiviratā araññāyatanāni ajjhogāhetvā vihareyyāmā”ti.	5	
PA_mn_25:5.8	Te sabbaso nivāpabhojanā paṭiviramiṁsu, bhayabhogā paṭiviratā araññāyatanāni ajjhogāhetvā vihariṁsu.	5	
PA_mn_25:5.9	Tesaṁ gimhānaṁ pacchime māse tiṇodakasaṅkhaye adhimattakasimānaṁ patto kāyo hoti.	5	
PA_mn_25:5.10	Tesaṁ adhimattakasimānaṁ pattakāyānaṁ balavīriyaṁ parihāyi.	5	
PA_mn_25:5.11	Balavīriye parihīne tameva nivāpaṁ nivuttaṁ nevāpikassa paccāgamiṁsu.	5	
PA_mn_25:5.12	Te tattha anupakhajja mucchitā bhojanāni bhuñjiṁsu.	5	
PA_mn_25:5.13	Te tattha anupakhajja mucchitā bhojanāni bhuñjamānā madaṁ āpajjiṁsu, mattā samānā pamādaṁ āpajjiṁsu, pamattā samānā yathākāmakaraṇīyā ahesuṁ nevāpikassa amusmiṁ nivāpe.	5	
PA_mn_25:5.14	Evañhi te dutiyāpi migajātā na parimucciṁsu nevāpikassa iddhānubhāvā.	5	
PA_mn_25:5.15	Yannūna mayaṁ amuṁ nivāpaṁ nivuttaṁ nevāpikassa upanissāya āsayaṁ kappeyyāma.	5	
PA_mn_25:5.16_0	Tatrāsayaṁ kappetvā amuṁ nivāpaṁ nivuttaṁ nevāpikassa ananupakhajja amucchitā bhojanāni	5	
PA_mn_25:5.16_1	bhuñjissāma, ananupakhajja amucchitā bhojanāni bhuñjamānā na madaṁ āpajjissāma, amattā	5	
PA_mn_25:5.16_2	samānā na pamādaṁ āpajjissāma, appamattā samānā na yathākāmakaraṇīyā bhavissāma nevāpikassa amusmiṁ nivāpe’ti.	5	
PA_mn_25:5.17	Te amuṁ nivāpaṁ nivuttaṁ nevāpikassa upanissāya āsayaṁ kappayiṁsu.	5	
PA_mn_25:5.18_0	Tatrāsayaṁ kappetvā amuṁ nivāpaṁ nivuttaṁ nevāpikassa ananupakhajja amucchitā bhojanāni	5	
PA_mn_25:5.18_1	bhuñjiṁsu, te tattha ananupakhajja amucchitā bhojanāni bhuñjamānā na madaṁ āpajjiṁsu,	5	
PA_mn_25:5.18_2	amattā samānā na pamādaṁ āpajjiṁsu, appamattā samānā na yathākāmakaraṇīyā ahesuṁ	5	
PA_mn_25:5.18_3	nevāpikassa amusmiṁ nivāpe.	5	
PA_mn_25:5.19	Tatra, bhikkhave, nevāpikassa ca nevāpikaparisāya ca etadahosi:	5	
PA_mn_25:5.20	‘saṭhāssunāmime tatiyā migajātā ketabino, iddhimantāssunāmime tatiyā migajātā parajanā;	5	
PA_mn_25:5.21	imañca nāma nivāpaṁ nivuttaṁ paribhuñjanti, na ca nesaṁ jānāma āgatiṁ vā gatiṁ vā.	5	
PA_mn_25:5.22	Yannūna mayaṁ imaṁ nivāpaṁ nivuttaṁ mahatīhi daṇḍavākarāhi samantā sappadesaṁ anuparivāreyyāma, appeva nāma tatiyānaṁ migajātānaṁ āsayaṁ passeyyāma, yattha te gāhaṁ gaccheyyun’ti.	5	
