segmentnr	original	folio	analyzed
PA_bi-vb_pj6:0.1	Theravāda Vinaya	0	
PA_bi-vb_pj6:0.2	Bhikkhunivibhaṅga	0	
PA_bi-vb_pj6:0.3	Pārājikakaṇḍa	0	
PA_bi-vb_pj6:0.4	6. Vajjappaṭicchādikāsikkhāpada	0	
PA_bi-vb_pj6:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	1	
PA_bi-vb_pj6:1.2	Tena kho pana samayena sundarīnandā bhikkhunī sāḷhena migāranattunā gabbhinī hoti.	1	
PA_bi-vb_pj6:1.3	Yāva gabbho taruṇo ahosi tāva chādesi.	1	
PA_bi-vb_pj6:1.4	Paripakke gabbhe vibbhamitvā vijāyi.	1	
PA_bi-vb_pj6:1.5	Bhikkhuniyo thullanandaṁ bhikkhuniṁ etadavocuṁ—	1	
PA_bi-vb_pj6:1.6	“sundarīnandā kho, ayye, aciravibbhantā vijātā.	1	
PA_bi-vb_pj6:1.7	Kacci no sā bhikkhunīyeva samānā gabbhinī”ti?	1	
PA_bi-vb_pj6:1.8	“Evaṁ, ayye”ti.	1	
PA_bi-vb_pj6:1.9	“Kissa pana tvaṁ, ayye, jānaṁ pārājikaṁ dhammaṁ ajjhāpannaṁ bhikkhuniṁ nevattanā paṭicodesi na gaṇassa ārocesī”ti?	1	
PA_bi-vb_pj6:1.10	“Yo etissā avaṇṇo mayheso avaṇṇo, yā etissā akitti mayhesā akitti, yo etissā ayaso mayheso ayaso, yo etissā alābho mayheso alābho.	1	
PA_bi-vb_pj6:1.11	Kyāhaṁ, ayye, attano avaṇṇaṁ attano akittiṁ attano ayasaṁ attano alābhaṁ paresaṁ ārocessāmī”ti?	1	
PA_bi-vb_pj6:1.12	Yā tā bhikkhuniyo appicchā …pe… tā ujjhāyanti khiyyanti vipācenti—	1	
PA_bi-vb_pj6:1.13	“kathañhi nāma ayyā thullanandā jānaṁ pārājikaṁ dhammaṁ ajjhāpannaṁ bhikkhuniṁ nevattanā paṭicodessati na gaṇassa ārocessatī”ti.	1	
PA_bi-vb_pj6:1.14	Atha kho tā bhikkhuniyo bhikkhūnaṁ etamatthaṁ ārocesuṁ.	1	
PA_bi-vb_pj6:1.15	Bhikkhū bhagavato etamatthaṁ ārocesuṁ.	1	
PA_bi-vb_pj6:1.16	Atha kho bhagavā etasmiṁ nidāne etasmiṁ pakaraṇe bhikkhusaṅghaṁ sannipātāpetvā bhikkhū paṭipucchi—	1	
PA_bi-vb_pj6:1.17	“saccaṁ kira, bhikkhave, thullanandā bhikkhunī jānaṁ pārājikaṁ dhammaṁ ajjhāpannaṁ bhikkhuniṁ nevattanā paṭicodeti na gaṇassa ārocetī”ti?	1	
PA_bi-vb_pj6:1.18	“Saccaṁ, bhagavā”ti.	1	
PA_bi-vb_pj6:1.19	Vigarahi buddho bhagavā …pe…	1	
PA_bi-vb_pj6:1.20	kathañhi nāma, bhikkhave, thullanandā bhikkhunī jānaṁ pārājikaṁ dhammaṁ ajjhāpannaṁ bhikkhuniṁ nevattanā paṭicodessati na gaṇassa ārocessati.	1	
PA_bi-vb_pj6:1.21	Netaṁ, bhikkhave, appasannānaṁ vā pasādāya …pe…	1	
PA_bi-vb_pj6:1.22	evañca pana, bhikkhave, bhikkhuniyo imaṁ sikkhāpadaṁ uddisantu—	1	
PA_bi-vb_pj6:1.23.1_0	“Yā pana bhikkhunī jānaṁ pārājikaṁ dhammaṁ ajjhāpannaṁ bhikkhuniṁ nevattanā paṭicodeyya	1	
PA_bi-vb_pj6:1.23.1_1	na gaṇassa āroceyya, yadā ca sā ṭhitā vā assa cutā vā nāsitā vā avassaṭā vā, sā pacchā	1	
PA_bi-vb_pj6:1.23.1_2	evaṁ vadeyya—‘pubbevāhaṁ, ayye, aññāsiṁ etaṁ bhikkhuniṁ evarūpā ca evarūpā ca sā	1	
PA_bi-vb_pj6:1.23.1_3	bhaginīti, no ca kho attanā paṭicodessaṁ na gaṇassa ārocessan’ti, ayampi pārājikā	1	
PA_bi-vb_pj6:1.23.1_4	hoti asaṁvāsā vajjappaṭicchādikā”ti.	1	
PA_bi-vb_pj6:2.1.1	Yā panāti	2	
PA_bi-vb_pj6:2.1.2	yā yādisā …pe…	2	
PA_bi-vb_pj6:2.1.3	bhikkhunīti	2	
PA_bi-vb_pj6:2.1.4	…pe… ayaṁ imasmiṁ atthe adhippetā bhikkhunīti.	2	
PA_bi-vb_pj6:2.1.5	Jānāti nāma	2	
