segmentnr	original	analyzed
PA_bu-vb_pd2:0.1	Theravāda Vinaya	thera vāda vinaya 
PA_bu-vb_pd2:0.2	Mahāvibhaṅga	mahāvibhaṅga 
PA_bu-vb_pd2:0.3	Pāṭidesanīyakaṇḍa	pāṭidesanīya kaṇḍa 
PA_bu-vb_pd2:0.4	2. Dutiyapāṭidesanīyasikkhāpada	dutiya pāṭidesanīya sikkhāpada 
PA_bu-vb_pd2:1.1	Tena samayena buddho bhagavā rājagahe viharati veḷuvane kalandakanivāpe.	tena samayena buddhaḥ bhagavā rājagahe viharati veḷuvane kalandakanivāpe 
PA_bu-vb_pd2:1.2	Tena kho pana samayena bhikkhū kulesu nimantitā bhuñjanti.	tena kho pana samayena bhikkhū kulesu nimantitāḥ bhuñjanti 
PA_bu-vb_pd2:1.3	Chabbaggiyā bhikkhuniyo chabbaggiyānaṁ bhikkhūnaṁ vosāsantiyo ṭhitā honti—	chabbaggiyāḥ bhikkhuniyaḥ chabbaggiyānam bhikkhūnam vosāsantiyaḥ ṭhitāḥ honti 
PA_bu-vb_pd2:1.4	“idha sūpaṁ detha, idha odanaṁ dethā”ti.	idha sūpam detha idha odanam detha ati 
PA_bu-vb_pd2:1.5	Chabbaggiyā bhikkhū yāvadatthaṁ bhuñjanti.	chabbaggiyāḥ bhikkhū yāvadattham bhuñjanti 
PA_bu-vb_pd2:1.6	Aññe bhikkhū na cittarūpaṁ bhuñjanti.	aññe bhikkhū na cittarūpam bhuñjanti 
PA_bu-vb_pd2:1.7	Ye te bhikkhū appicchā …pe… te ujjhāyanti khiyyanti vipācenti—	ye te bhikkhū appicchā pe te ujjhāyanti khiyyanti vipācenti 
PA_bu-vb_pd2:1.8	“kathañhi nāma chabbaggiyā bhikkhū bhikkhuniyo vosāsantiyo na nivāressantī”ti …pe…	katham hi nāma chabbaggiyāḥ bhikkhū bhikkhuniyaḥ vosāsantiyaḥ na nivāressanti iti pe 
PA_bu-vb_pd2:1.9	“saccaṁ kira tumhe, bhikkhave, bhikkhuniyo vosāsantiyo na nivārethā”ti?	saccam kira tumhe bhikkhave bhikkhuniyaḥ vosāsantiyaḥ na nivāretha ati 
PA_bu-vb_pd2:1.10	“Saccaṁ, bhagavā”ti.	sat ca bhagavān ati 
PA_bu-vb_pd2:1.11	Vigarahi buddho bhagavā …pe…	vigarahi buddhaḥ bhagavān pe 
PA_bu-vb_pd2:1.12	kathañhi nāma tumhe, moghapurisā, bhikkhuniyo vosāsantiyo na nivāressatha.	katham hi nāma tumhe moghapurisāḥ bhikkhuniyaḥ vosāsantiyaḥ na nivāressatha 
PA_bu-vb_pd2:1.13	Netaṁ, moghapurisā, appasannānaṁ vā pasādāya …pe…	neta moghapurisāḥ appasannānam vā pasādāya pe 
PA_bu-vb_pd2:1.14	evañca pana, bhikkhave, imaṁ sikkhāpadaṁ uddiseyyātha—	evam ca pana bhikkhave imam sikkhāpadam uddiseyyātha 
PA_bu-vb_pd2:1.15.1_0	“Bhikkhū paneva kulesu nimantitā bhuñjanti, tatra ce sā bhikkhunī vosāsamānarūpā	bhikkhū pana iva kulesu nimantitāḥ bhuñjanti tatra ce sā bhikkhunī vosāsamāna rūpā 
PA_bu-vb_pd2:1.15.1_1	ṭhitā hoti—‘idha sūpaṁ detha, idha odanaṁ dethā’ti, tehi bhikkhūhi sā bhikkhunī apasādetabbā—	ṭhitā hoti idha sūpam detha idha odanam detha ati tehi bhikkhūhi sā bhikkhunī apasādetabbā 
PA_bu-vb_pd2:1.15.1_2	‘apasakka tāva, bhagini, yāva bhikkhū bhuñjantī’ti. Ekassa cepi bhikkhuno na paṭibhāseyya	apasakka tāva bhagini yāva bhikkhū bhuñjanti iti ekassa ce pi bhikkhuno na paṭibhāseyya 
