segmentnr	original	folio	analyzed
PA_mn_75:0.1	Majjhima Nikāya 75	0	
PA_mn_75:0.2	Māgaṇḍiyasutta	0	
PA_mn_75:1.1	Evaṁ me sutaṁ—	1	
PA_mn_75:1.2	ekaṁ samayaṁ bhagavā kurūsu viharati kammāsadhammaṁ nāma kurūnaṁ nigamo, bhāradvājagottassa brāhmaṇassa agyāgāre tiṇasanthārake.	1	
PA_mn_75:2.1	Atha kho bhagavā pubbaṇhasamayaṁ nivāsetvā pattacīvaramādāya kammāsadhammaṁ piṇḍāya pāvisi.	2	
PA_mn_75:2.2	Kammāsadhammaṁ piṇḍāya caritvā pacchābhattaṁ piṇḍapātapaṭikkanto yena aññataro vanasaṇḍo tenupasaṅkami divāvihārāya.	2	
PA_mn_75:2.3	Taṁ vanasaṇḍaṁ ajjhogāhetvā aññatarasmiṁ rukkhamūle divāvihāraṁ nisīdi.	2	
PA_mn_75:3.1	Atha kho māgaṇḍiyo paribbājako jaṅghāvihāraṁ anucaṅkamamāno anuvicaramāno yena bhāradvājagottassa brāhmaṇassa agyāgāraṁ tenupasaṅkami.	3	
PA_mn_75:3.2	Addasā kho māgaṇḍiyo paribbājako bhāradvājagottassa brāhmaṇassa agyāgāre tiṇasanthārakaṁ paññattaṁ.	3	
PA_mn_75:3.3	Disvāna bhāradvājagottaṁ brāhmaṇaṁ etadavoca:	3	
PA_mn_75:3.4	“kassa nvayaṁ bhoto bhāradvājassa agyāgāre tiṇasanthārako paññatto, samaṇaseyyānurūpaṁ maññe”ti?	3	
PA_mn_75:4.1	“Atthi, bho māgaṇḍiya, samaṇo gotamo sakyaputto sakyakulā pabbajito.	4	
PA_mn_75:4.2	Taṁ kho pana bhavantaṁ gotamaṁ evaṁ kalyāṇo kittisaddo abbhuggato:	4	
PA_mn_75:4.3	‘itipi so bhagavā arahaṁ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṁ buddho bhagavā’ti.	4	
PA_mn_75:4.4	Tassesā bhoto gotamassa seyyā paññattā”ti.	4	
PA_mn_75:5.1	“Duddiṭṭhaṁ vata, bho bhāradvāja, addasāma;	5	
PA_mn_75:5.2	duddiṭṭhaṁ vata, bho bhāradvāja, addasāma.	5	
PA_mn_75:5.3	Ye mayaṁ tassa bhoto gotamassa bhūnahuno seyyaṁ addasāmā”ti.	5	
PA_mn_75:5.4	“Rakkhassetaṁ, māgaṇḍiya, vācaṁ;	5	
PA_mn_75:5.5	rakkhassetaṁ, māgaṇḍiya, vācaṁ.	5	
PA_mn_75:5.6	Bahū hi tassa bhoto gotamassa khattiyapaṇḍitāpi brāhmaṇapaṇḍitāpi gahapatipaṇḍitāpi samaṇapaṇḍitāpi abhippasannā vinītā ariye ñāye dhamme kusale”ti.	5	
PA_mn_75:5.7	“Sammukhā cepi mayaṁ, bho bhāradvāja, taṁ bhavantaṁ gotamaṁ passeyyāma, sammukhāpi naṁ vadeyyāma:	5	
PA_mn_75:5.8	‘bhūnahu samaṇo gotamo’ti.	5	
PA_mn_75:5.9	Taṁ kissa hetu?	5	
PA_mn_75:5.10	Evañhi no sutte ocaratī”ti.	5	
PA_mn_75:5.11	“Sace taṁ bhoto māgaṇḍiyassa agaru āroceyyāmi taṁ samaṇassa gotamassā”ti.	5	
