segmentnr	original	analyzed
PA_pli-tv-bu-vb_pj4:0.1	Theravāda Vinaya	▁ther a vād a ▁vinay a
PA_pli-tv-bu-vb_pj4:0.2	Mahāvibhaṅga	▁mahā vibhaṃg a
PA_pli-tv-bu-vb_pj4:0.3	Pārājikakaṇḍa	▁pārājik akaṇḍ a
PA_pli-tv-bu-vb_pj4:0.4	4. Catutthapārājikasikkhāpada	▁catutth a pārājik asikkhāpad a
PA_pli-tv-bu-vb_pj4:1.1.1	Tena samayena buddho bhagavā vesāliyaṁ viharati mahāvane kūṭāgārasālāyaṁ.	▁tena ▁samayena ▁buddho ▁bhagavā ▁vesāli yaṃ ▁viharati ▁mahā vane ▁ kūṭ ā gār asālā yaṃ
PA_pli-tv-bu-vb_pj4:1.1.2	Tena kho pana samayena sambahulā sandiṭṭhā sambhattā bhikkhū vaggumudāya nadiyā tīre vassaṁ upagacchiṁsu.	▁tena ▁kho ▁pana ▁samayena ▁sambahulā ▁ san diṭṭh ā ▁sam bhatt ā ▁bhikkhū ▁ vagg u mud āya ▁na d iyā ▁ tī re ▁vass aṃ ▁upa gacch iṃsu
PA_pli-tv-bu-vb_pj4:1.1.3	Tena kho pana samayena vajjī dubbhikkhā hoti dvīhitikā setaṭṭhikā salākāvuttā,	▁tena ▁kho ▁pana ▁samayena ▁vajj ī ▁ dubbh ikkh ā ▁hoti ▁dvīhi ti kā ▁set aṭṭh ikā ▁ salāk ā vutt ā
PA_pli-tv-bu-vb_pj4:1.1.4	na sukarā uñchena paggahena yāpetuṁ.	▁na ▁su kar ā ▁u ñch ena ▁paggah ena ▁y āpetuṃ
PA_pli-tv-bu-vb_pj4:1.1.5	Atha kho tesaṁ bhikkhūnaṁ etadahosi—“etarahi kho vajjī dubbhikkhā dvīhitikā setaṭṭhikā salākāvuttā, na sukarā uñchena paggahena yāpetuṁ.	▁atha ▁kho ▁tesaṃ ▁bhikkhūnaṃ ▁etadahosi e tar a hi ▁kho ▁vajj ī ▁ dubbh ikkh ā ▁dvīhi ti kā ▁set aṭṭh ikā ▁ salāk ā vutt ā ▁na ▁su kar ā ▁u ñch ena ▁paggah ena ▁y āpetuṃ
PA_pli-tv-bu-vb_pj4:1.1.6	Kena nu kho mayaṁ upāyena samaggā sammodamānā avivadamānā phāsukaṁ vassaṁ vaseyyāma,	▁kena ▁nu ▁kho ▁mayaṃ ▁upāy ena ▁samagg ā ▁sam mod amānā ▁avi va d amānā ▁phāsu kaṃ ▁vass aṃ ▁vas eyyā ma
PA_pli-tv-bu-vb_pj4:1.1.7	na ca piṇḍakena kilameyyāmā”ti?	▁na ▁ca ▁ pi ṇḍ akena ▁kilam eyyā m āti
PA_pli-tv-bu-vb_pj4:1.1.8	Ekacce evamāhaṁsu—	▁ekacc e ▁evamāhaṃsu
PA_pli-tv-bu-vb_pj4:1.1.9	“handa mayaṁ, āvuso, gihīnaṁ kammantaṁ adhiṭṭhema,	▁ han da ▁mayaṃ ▁āvuso ▁gihī naṃ ▁kamm antaṃ ▁adhiṭṭh e ma
PA_pli-tv-bu-vb_pj4:1.1.10	evaṁ te amhākaṁ dātuṁ maññissanti.	▁evaṃ ▁te ▁amhākaṃ ▁dātuṃ ▁maññ issanti
PA_pli-tv-bu-vb_pj4:1.1.11	Evaṁ mayaṁ samaggā sammodamānā avivadamānā phāsukaṁ vassaṁ vasissāma,	▁evaṃ ▁mayaṃ ▁samagg ā ▁sam mod amānā ▁avi va d amānā ▁phāsu kaṃ ▁vass aṃ ▁vas issāma
PA_pli-tv-bu-vb_pj4:1.1.12	na ca piṇḍakena kilamissāmā”ti.	▁na ▁ca ▁ pi ṇḍ akena ▁kilam issāmāti
PA_pli-tv-bu-vb_pj4:1.1.13	Ekacce evamāhaṁsu—	▁ekacc e ▁evamāhaṃsu
PA_pli-tv-bu-vb_pj4:1.1.14	“alaṁ, āvuso, kiṁ gihīnaṁ kammantaṁ adhiṭṭhitena.	▁alaṃ ▁āvuso ▁kiṃ ▁gihī naṃ ▁kamm antaṃ ▁adhiṭṭh it ena
PA_pli-tv-bu-vb_pj4:1.1.15	Handa mayaṁ, āvuso, gihīnaṁ dūteyyaṁ harāma,	▁ han da ▁mayaṃ ▁āvuso ▁gihī naṃ ▁dūt eyyaṃ ▁har āma
PA_pli-tv-bu-vb_pj4:1.1.16	evaṁ te amhākaṁ dātuṁ maññissanti.	▁evaṃ ▁te ▁amhākaṃ ▁dātuṃ ▁maññ issanti
PA_pli-tv-bu-vb_pj4:1.1.17	Evaṁ mayaṁ samaggā sammodamānā avivadamānā phāsukaṁ vassaṁ vasissāma,	▁evaṃ ▁mayaṃ ▁samagg ā ▁sam mod amānā ▁avi va d amānā ▁phāsu kaṃ ▁vass aṃ ▁vas issāma
PA_pli-tv-bu-vb_pj4:1.1.18	na ca piṇḍakena kilamissāmā”ti.	▁na ▁ca ▁ pi ṇḍ akena ▁kilam issāmāti
PA_pli-tv-bu-vb_pj4:1.1.19	Ekacce evamāhaṁsu—	▁ekacc e ▁evamāhaṃsu
PA_pli-tv-bu-vb_pj4:1.1.20	“alaṁ, āvuso, kiṁ gihīnaṁ kammantaṁ adhiṭṭhitena.	▁alaṃ ▁āvuso ▁kiṃ ▁gihī naṃ ▁kamm antaṃ ▁adhiṭṭh it ena
PA_pli-tv-bu-vb_pj4:1.1.21	Kiṁ gihīnaṁ dūteyyaṁ haṭena.	▁kiṃ ▁gihī naṃ ▁dūt eyyaṃ ▁ ha ṭ ena
PA_pli-tv-bu-vb_pj4:1.1.22	Handa mayaṁ, āvuso, gihīnaṁ aññamaññassa uttarimanussadhammassa vaṇṇaṁ bhāsissāma—	▁ han da ▁mayaṃ ▁āvuso ▁gihī naṃ ▁aññamaññ assa ▁uttari manuss adhamm assa ▁vaṇṇ aṃ ▁ bhās issāma
PA_pli-tv-bu-vb_pj4:1.1.23	‘asuko bhikkhu paṭhamassa jhānassa lābhī,	▁asuk o ▁bhikkhu ▁paṭham assa ▁jhān assa ▁lābh ī
PA_pli-tv-bu-vb_pj4:1.1.24	asuko bhikkhu dutiyassa jhānassa lābhī,	▁asuk o ▁bhikkhu ▁dutiy assa ▁jhān assa ▁lābh ī
PA_pli-tv-bu-vb_pj4:1.1.25	asuko bhikkhu tatiyassa jhānassa lābhī,	▁asuk o ▁bhikkhu ▁tatiy assa ▁jhān assa ▁lābh ī
PA_pli-tv-bu-vb_pj4:1.1.26	asuko bhikkhu catutthassa jhānassa lābhī,	▁asuk o ▁bhikkhu ▁catutth assa ▁jhān assa ▁lābh ī
PA_pli-tv-bu-vb_pj4:1.1.27	asuko bhikkhu sotāpanno,	▁asuk o ▁bhikkhu ▁sotāpann o
PA_pli-tv-bu-vb_pj4:1.1.28	asuko bhikkhu sakadāgāmī,	▁asuk o ▁bhikkhu ▁sak a dā gāmī
PA_pli-tv-bu-vb_pj4:1.1.29	asuko bhikkhu anāgāmī,	▁asuk o ▁bhikkhu ▁anā gāmī
PA_pli-tv-bu-vb_pj4:1.1.30	asuko bhikkhu arahā,	▁asuk o ▁bhikkhu ▁arahā
PA_pli-tv-bu-vb_pj4:1.1.31	asuko bhikkhu tevijjo,	▁asuk o ▁bhikkhu ▁te vijj o
PA_pli-tv-bu-vb_pj4:1.1.32	asuko bhikkhu chaḷabhiñño’ti.	▁asuk o ▁bhikkhu ▁cha ḷ a bhi ññ oti
