segmentnr	original	folio	analyzed
PA_pvr_2.2:0.1	Parivāra	0	
PA_pvr_2.2:0.2	Bhikkhunivibhaṅga	0	
PA_pvr_2.2:0.3	Paṭhamabhāga	0	
PA_pvr_2.2:0.4	2.2 Katāpattivāra	0	
PA_pvr_2.2:0.5	1. Pārājikakaṇḍa	0	
PA_pvr_2.2:1.1	Avassutā bhikkhunī avassutassa purisapuggalassa kāyasaṁsaggaṁ sādiyantī kati āpattiyo āpajjati?	1	
PA_pvr_2.2:1.2	Avassutā bhikkhunī avassutassa purisapuggalassa kāyasaṁsaggaṁ sādiyantī tisso āpattiyo āpajjati.	1	
PA_pvr_2.2:1.3	Adhakkhakaṁ ubbhajāṇumaṇḍalaṁ gahaṇaṁ sādiyati, āpatti pārājikassa;	1	
PA_pvr_2.2:1.4	ubbhakkhakaṁ adhojāṇumaṇḍalaṁ gahaṇaṁ sādiyati, āpatti thullaccayassa;	1	
PA_pvr_2.2:1.5	kāyapaṭibaddhaṁ gahaṇaṁ sādiyati, āpatti dukkaṭassa—	1	
PA_pvr_2.2:1.6	avassutā bhikkhunī avassutassa purisapuggalassa kāyasaṁsaggaṁ sādiyantī imā tisso āpattiyo āpajjati.	1	
PA_pvr_2.2:2.1	Vajjappaṭicchādikā bhikkhunī vajjaṁ paṭicchādentī kati āpattiyo āpajjati?	2	
PA_pvr_2.2:2.2	Vajjappaṭicchādikā bhikkhunī vajjaṁ paṭicchādentī tisso āpattiyo āpajjati.	2	
PA_pvr_2.2:2.3	Jānaṁ pārājikaṁ dhammaṁ paṭicchādeti, āpatti pārājikassa;	2	
PA_pvr_2.2:2.4	vematikā paṭicchādeti, āpatti thullaccayassa;	2	
PA_pvr_2.2:2.5	ācāravipattiṁ paṭicchādeti, āpatti dukkaṭassa—	2	
PA_pvr_2.2:2.6	vajjappaṭicchādikā bhikkhunī vajjaṁ paṭicchādentī imā tisso āpattiyo āpajjati.	2	
PA_pvr_2.2:3.1	Ukkhittānuvattikā bhikkhunī yāvatatiyaṁ samanubhāsanāya na paṭinissajjantī kati āpattiyo āpajjati?	3	
PA_pvr_2.2:3.2	Ukkhittānuvattikā bhikkhunī yāvatatiyaṁ samanubhāsanāya na paṭinissajjantī tisso āpattiyo āpajjati.	3	
PA_pvr_2.2:3.3	Ñattiyā dukkaṭaṁ;	3	
PA_pvr_2.2:3.4	dvīhi kammavācāhi thullaccayā;	3	
PA_pvr_2.2:3.5	kammavācāpariyosāne āpatti pārājikassa—	3	
PA_pvr_2.2:3.6	ukkhittānuvattikā bhikkhunī yāvatatiyaṁ samanubhāsanāya na paṭinissajjantī imā tisso āpattiyo āpajjati.	3	
PA_pvr_2.2:4.1	Aṭṭhamaṁ vatthuṁ paripūrentī kati āpattiyo āpajjati?	4	
PA_pvr_2.2:4.2	Aṭṭhamaṁ vatthuṁ paripūrentī tisso āpattiyo āpajjati.	4	
PA_pvr_2.2:4.3	Purisena—“itthannāmaṁ okāsaṁ āgacchā”ti vuttā gacchati, āpatti dukkaṭassa;	4	
PA_pvr_2.2:4.4	purisassa hatthapāsaṁ okkantamatte āpatti thullaccayassa;	4	
PA_pvr_2.2:4.5	aṭṭhamaṁ vatthuṁ paripūreti, āpatti pārājikassa—	4	
PA_pvr_2.2:4.6	aṭṭhamaṁ vatthuṁ paripūrentī imā tisso āpattiyo āpajjati.	4	
PA_pvr_2.2:5.1	Pārājikā niṭṭhitā.	5	
PA_pvr_2.2:6.0	2. Saṅghādisesakaṇḍa	6	
PA_pvr_2.2:6.1	Ussayavādikā bhikkhunī aḍḍaṁ karontī tisso āpattiyo āpajjati.	6	
PA_pvr_2.2:6.2	Ekassa āroceti, āpatti dukkaṭassa;	6	
PA_pvr_2.2:6.3	dutiyassa āroceti, āpatti thullaccayassa;	6	
PA_pvr_2.2:6.4	aḍḍapariyosāne āpatti saṅghādisesassa.	6	
PA_pvr_2.2:7.1	Coriṁ vuṭṭhāpentī tisso āpattiyo āpajjati.	7	
PA_pvr_2.2:7.2	Ñattiyā dukkaṭaṁ;	7	
PA_pvr_2.2:7.3	dvīhi kammavācāhi thullaccayā;	7	
PA_pvr_2.2:7.4	kammavācāpariyosāne āpatti saṅghādisesassa.	7	
PA_pvr_2.2:8.1	Ekā gāmantaraṁ gacchantī tisso āpattiyo āpajjati.	8	
PA_pvr_2.2:8.2	Gacchati, āpatti dukkaṭassa;	8	
PA_pvr_2.2:8.3	paṭhamaṁ pādaṁ parikkhepaṁ atikkāmeti, āpatti thullaccayassa;	8	
PA_pvr_2.2:8.4	dutiyaṁ pādaṁ atikkāmeti, āpatti saṅghādisesassa.	8	
PA_pvr_2.2:9.1	Samaggena saṅghena ukkhittaṁ bhikkhuniṁ dhammena vinayena satthusāsanena anapaloketvā kārakasaṅghaṁ anaññāya gaṇassa chandaṁ osārentī tisso āpattiyo āpajjati.	9	
PA_pvr_2.2:9.2	Ñattiyā dukkaṭaṁ;	9	
PA_pvr_2.2:9.3	dvīhi kammavācāhi thullaccayā;	9	
PA_pvr_2.2:9.4	kammavācāpariyosāne āpatti saṅghādisesassa.	9	
PA_pvr_2.2:10.1	Avassutā bhikkhunī avassutassa purisapuggalassa hatthato khādanīyaṁ vā bhojanīyaṁ vā sahatthā paṭiggahetvā bhuñjantī tisso āpattiyo āpajjati.	10	
PA_pvr_2.2:10.2	“Khādissāmi bhuñjissāmī”ti paṭiggaṇhāti, āpatti thullaccayassa;	10	
PA_pvr_2.2:10.3	ajjhohāre ajjhohāre āpatti saṅghādisesassa;	10	
PA_pvr_2.2:10.4	udakadantaponaṁ paṭiggaṇhāti, āpatti dukkaṭassa.	10	
PA_pvr_2.2:11.1_0	“Kiṁ te, ayye, eso purisapuggalo karissati avassuto vā anavassuto vā, yato tvaṁ anavassutā.	11	
PA_pvr_2.2:11.1_1	Iṅgha, ayye, yaṁ te eso purisapuggalo deti khādanīyaṁ vā bhojanīyaṁ vā, taṁ tvaṁ	11	
PA_pvr_2.2:11.1_2	sahatthā paṭiggahetvā khāda vā bhuñja vā”ti uyyojentī tisso āpattiyo āpajjati.	11	
PA_pvr_2.2:11.2	Tassā vacanena khādissāmi bhuñjissāmīti paṭiggaṇhāti, āpatti dukkaṭassa;	11	
PA_pvr_2.2:11.3	ajjhohāre ajjhohāre āpatti thullaccayassa;	11	
PA_pvr_2.2:11.4	bhojanapariyosāne āpatti saṅghādisesassa.	11	
PA_pvr_2.2:12.1	Kupitā bhikkhunī yāvatatiyaṁ samanubhāsanāya na paṭinissajjantī tisso āpattiyo āpajjati.	12	
PA_pvr_2.2:12.2	Ñattiyā dukkaṭaṁ;	12	
PA_pvr_2.2:12.3	dvīhi kammavācāhi thullaccayā;	12	
PA_pvr_2.2:12.4	kammavācāpariyosāne āpatti saṅghādisesassa.	12	
PA_pvr_2.2:13.1	Kismiñcideva adhikaraṇe paccākatā bhikkhunī yāvatatiyaṁ samanubhāsanāya na paṭinissajjantī tisso āpattiyo āpajjati.	13	
PA_pvr_2.2:13.2	Ñattiyā dukkaṭaṁ;	13	
PA_pvr_2.2:13.3	dvīhi kammavācāhi thullaccayā;	13	
PA_pvr_2.2:13.4	kammavācāpariyosāne āpatti saṅghādisesassa.	13	
PA_pvr_2.2:14.1	Saṁsaṭṭhā bhikkhuniyo yāvatatiyaṁ samanubhāsanāya na paṭinissajjantiyo tisso āpattiyo āpajjanti.	14	
PA_pvr_2.2:14.2	Ñattiyā dukkaṭaṁ;	14	
PA_pvr_2.2:14.3	dvīhi kammavācāhi thullaccayā;	14	
PA_pvr_2.2:14.4	kammavācāpariyosāne āpatti saṅghādisesassa.	14	
PA_pvr_2.2:15.1	“Saṁsaṭṭhāva, ayye, tumhe viharatha. Mā tumhe nānā viharitthā”ti uyyojentī yāvatatiyaṁ samanubhāsanāya na paṭinissajjantī tisso āpattiyo āpajjati.	15	
PA_pvr_2.2:15.2	Ñattiyā dukkaṭaṁ;	15	
PA_pvr_2.2:15.3	dvīhi kammavācāhi thullaccayā;	15	
PA_pvr_2.2:15.4	kammavācāpariyosāne āpatti saṅghādisesassa.	15	
PA_pvr_2.2:16.1	Saṅghādisesā niṭṭhitā.	16	
PA_pvr_2.2:17.0	3. Nissaggiyakaṇḍa	17	
PA_pvr_2.2:17.1	Pattasannicayaṁ karontī ekaṁ āpattiṁ āpajjati.	17	
PA_pvr_2.2:17.2	Nissaggiyaṁ pācittiyaṁ.	17	
PA_pvr_2.2:18.1	Akālacīvaraṁ “kālacīvaran”ti adhiṭṭhahitvā bhājāpentī dve āpattiyo āpajjati.	18	
PA_pvr_2.2:18.2	Bhājāpeti, payoge dukkaṭaṁ;	18	
PA_pvr_2.2:18.3	bhājāpite nissaggiyaṁ pācittiyaṁ.	18	
PA_pvr_2.2:19.1	Bhikkhuniyā saddhiṁ cīvaraṁ parivattetvā acchindantī dve āpattiyo āpajjati.	19	
PA_pvr_2.2:19.2	Acchindati, payoge dukkaṭaṁ;	19	
PA_pvr_2.2:19.3	acchinne nissaggiyaṁ pācittiyaṁ.	19	
PA_pvr_2.2:20.1	Aññaṁ viññāpetvā aññaṁ viññāpentī dve āpattiyo āpajjati.	20	
PA_pvr_2.2:20.2	Viññāpeti, payoge dukkaṭaṁ;	20	
PA_pvr_2.2:20.3	viññāpite nissaggiyaṁ pācittiyaṁ.	20	
PA_pvr_2.2:21.1	Aññaṁ cetāpetvā aññaṁ cetāpentī dve āpattiyo āpajjati.	21	
PA_pvr_2.2:21.2	Cetāpeti, payoge dukkaṭaṁ;	21	
PA_pvr_2.2:21.3	cetāpite nissaggiyaṁ pācittiyaṁ.	21	
PA_pvr_2.2:22.1	Aññadatthikena parikkhārena aññuddisikena saṅghikena aññaṁ cetāpentī dve āpattiyo āpajjati.	22	
PA_pvr_2.2:22.2	Cetāpeti, payoge dukkaṭaṁ;	22	
PA_pvr_2.2:22.3	cetāpite nissaggiyaṁ pācittiyaṁ.	22	
PA_pvr_2.2:23.1	Aññadatthikena parikkhārena aññuddisikena saṅghikena saṁyācikena aññaṁ cetāpentī dve āpattiyo āpajjati.	23	
PA_pvr_2.2:23.2	Cetāpeti, payoge dukkaṭaṁ;	23	
PA_pvr_2.2:23.3	cetāpite nissaggiyaṁ pācittiyaṁ.	23	
PA_pvr_2.2:24.1	Aññadatthikena parikkhārena aññuddisikena mahājanikena aññaṁ cetāpentī dve āpattiyo āpajjati.	24	
PA_pvr_2.2:24.2	Cetāpeti, payoge dukkaṭaṁ;	24	
PA_pvr_2.2:24.3	cetāpite nissaggiyaṁ pācittiyaṁ.	24	
PA_pvr_2.2:25.1	Aññadatthikena parikkhārena aññuddisikena mahājanikena saṁyācikena aññaṁ cetāpentī dve āpattiyo āpajjati.	25	
PA_pvr_2.2:25.2	Cetāpeti, payoge dukkaṭaṁ;	25	
PA_pvr_2.2:25.3	cetāpite nissaggiyaṁ pācittiyaṁ.	25	
PA_pvr_2.2:26.1	Aññadatthikena parikkhārena aññuddisikena puggalikena saṁyācikena aññaṁ cetāpentī dve āpattiyo āpajjati.	26	
PA_pvr_2.2:26.2	Cetāpeti, payoge dukkaṭaṁ;	26	
PA_pvr_2.2:26.3	cetāpite nissaggiyaṁ pācittiyaṁ.	26	
PA_pvr_2.2:27.1	Atirekacatukkaṁsaparamaṁ garupāvuraṇaṁ cetāpentī dve āpattiyo āpajjati.	27	
PA_pvr_2.2:27.2	Cetāpeti, payoge dukkaṭaṁ;	27	
