segmentnr	original	analyzed
PA_pvr_17:0.1	Parivāra	parivāra 
PA_pvr_17:0.2	17. Upālipañcaka	upāli pañcaka 
PA_pvr_17:0.3	1. Anissitavagga	anissita vagga 
PA_pvr_17:1.1	Tena samayena buddho bhagavā sāvatthiyaṁ viharati jetavane anāthapiṇḍikassa ārāme.	tena samayena buddhaḥ bhagavā sāvatthiyam viharati jetavane anāthapiṇḍikassa ārāme 
PA_pvr_17:1.2	Atha kho āyasmā upāli yena bhagavā tenupasaṅkami; upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi.	atha khalu āyasmai upāli yena bhagavā tena upasaṅkami upasaṅkamitvā bhagavantam abhivādetvā ekamantam nisīdi 
PA_pvr_17:1.3	Ekamantaṁ nisinno kho āyasmā upāli bhagavantaṁ etadavoca—	eka mantam nisinnaḥ khalu āyasmai upāli bhagavantam etat avoca 
PA_pvr_17:1.4	“katihi nu kho, bhante, aṅgehi samannāgatena bhikkhunā yāvajīvaṁ nānissitena vatthabban”ti?	katihi nu kho bhante aṅgehi samannāgatena bhikkhunā yāvajīvam na a nissitena vatthabbanti 
PA_pvr_17:2.1	“Pañcahupāli, aṅgehi samannāgatena bhikkhunā yāvajīvaṁ nānissitena vatthabbaṁ.	pañcahi upāli aṅgehi samannāgatena bhikkhunā yāvajīvam na a nissitena 
PA_pvr_17:2.2	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:2.3	Uposathaṁ na jānāti, uposathakammaṁ na jānāti, pātimokkhaṁ na jānāti, pātimokkhuddesaṁ na jānāti, ūnapañcavasso hoti—	uposatham na jānāti uposatha kammam na jānāti pātimokkham na jānāti pātimokkha uddesam na jānāti ūna pañca vassaḥ hoti 
PA_pvr_17:2.4	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā yāvajīvaṁ nānissitena vatthabbaṁ.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā yāvajīvam na a nissitena 
PA_pvr_17:2.5	Pañcahupāli, aṅgehi samannāgatena bhikkhunā yāvajīvaṁ anissitena vatthabbaṁ.	pañcahi upāli aṅgehi samannāgatena bhikkhunā yāvajīvam a nissitena 
PA_pvr_17:2.6	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:2.7	Uposathaṁ jānāti, uposathakammaṁ jānāti, pātimokkhaṁ jānāti, pātimokkhuddesaṁ jānāti, pañcavasso vā hoti atirekapañcavasso vā—	uposatham jānāti uposatha kammam jānāti pātimokkham jānāti pātimokkha uddesam jānāti pañcavassaḥ vā hoti atireka pañcavassaḥ vā 
PA_pvr_17:2.8	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā yāvajīvaṁ anissitena vatthabbaṁ.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā yāvajīvam a nissitena 
PA_pvr_17:3.1	Aparehipi, upāli, pañcahaṅgehi samannāgatena bhikkhunā yāvajīvaṁ nānissitena vatthabbaṁ.	aparehi pi upāli pañca haṅgehi samannāgatena bhikkhunā yāvajīvam na a nissitena 
PA_pvr_17:3.2	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:3.3	Pavāraṇaṁ na jānāti, pavāraṇākammaṁ na jānāti, pātimokkhaṁ na jānāti, pātimokkhuddesaṁ na jānāti, ūnapañcavasso hoti—	pavāraṇam na jānāti pavāraṇā kammam na jānāti pātimokkham na jānāti pātimokkha uddesam na jānāti ūna pañca vassaḥ hoti 
PA_pvr_17:3.4	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā yāvajīvaṁ nānissitena vatthabbaṁ.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā yāvajīvam na a nissitena 
PA_pvr_17:3.5	Pañcahupāli, aṅgehi samannāgatena bhikkhunā yāvajīvaṁ anissitena vatthabbaṁ.	pañcahi upāli aṅgehi samannāgatena bhikkhunā yāvajīvam a nissitena 
PA_pvr_17:3.6	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:3.7	Pavāraṇaṁ jānāti, pavāraṇākammaṁ jānāti, pātimokkhaṁ jānāti, pātimokkhuddesaṁ jānāti, pañcavasso vā hoti atirekapañcavasso vā—	pavāraṇam jānāti pavāraṇā kammam jānāti pātimokkham jānāti pātimokkha uddesam jānāti pañcavassaḥ vā hoti atireka pañcavassaḥ vā 
PA_pvr_17:3.8	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā yāvajīvaṁ anissitena vatthabbaṁ.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā yāvajīvam a nissitena 
PA_pvr_17:4.1	Aparehipi, upāli, pañcahaṅgehi samannāgatena bhikkhunā yāvajīvaṁ nānissitena vatthabbaṁ.	aparehi pi upāli pañca haṅgehi samannāgatena bhikkhunā yāvajīvam na a nissitena 
PA_pvr_17:4.2	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:4.3	Āpattānāpattiṁ na jānāti, lahukagarukaṁ āpattiṁ na jānāti, sāvasesānavasesaṁ āpattiṁ na jānāti, duṭṭhullāduṭṭhullaṁ āpattiṁ na jānāti, ūnapañcavasso hoti—	āpatta anāpattim na jānāti lahuka garukam āpattim na jānāti sa avasesa anavasesam āpattim na jānāti duṭṭhulla aduṭṭhullam āpattim na jānāti ūna pañca vassaḥ hoti 
PA_pvr_17:4.4	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā yāvajīvaṁ nānissitena vatthabbaṁ.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā yāvajīvam na a nissitena 
PA_pvr_17:4.5	Pañcahupāli, aṅgehi samannāgatena bhikkhunā yāvajīvaṁ anissitena vatthabbaṁ.	pañcahi upāli aṅgehi samannāgatena bhikkhunā yāvajīvam a nissitena 
PA_pvr_17:4.6	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:4.7	Āpattānāpattiṁ jānāti, lahukagarukaṁ āpattiṁ jānāti, sāvasesānavasesaṁ āpattiṁ jānāti, duṭṭhullāduṭṭhullaṁ āpattiṁ jānāti, pañcavasso vā hoti atirekapañcavasso vā—	āpatta anāpattim jānāti lahuka garukam āpattim jānāti sa avasesa anavasesam āpattim jānāti duṭṭhulla aduṭṭhullam āpattim jānāti pañca vassaḥ vā hoti atireka pañca vassaḥ vā 
PA_pvr_17:4.8	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā yāvajīvaṁ anissitena vatthabbaṁ”.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā yāvajīvam a nissitena 
PA_pvr_17:5.1	“Katihi nu kho, bhante, aṅgehi samannāgatena bhikkhunā na upasampādetabbaṁ, na nissayo dātabbo, na sāmaṇero upaṭṭhāpetabbo”ti?	katihi nu kho bhante aṅgehi samannāgatena bhikkhunā na upasampādetabba na nissayaḥ dātabbo na sāmaṇeraḥ upaṭṭhāpetabbo ti 
PA_pvr_17:6.1	“Pañcahupāli, aṅgehi samannāgatena bhikkhunā na upasampādetabbaṁ, na nissayo dātabbo, na sāmaṇero upaṭṭhāpetabbo.	pañcahi upāli aṅgehi samannāgatena bhikkhunā na upasampādetabba na nissayaḥ dātabbaḥ na sāmaṇeraḥ upaṭṭhāpetabbaḥ 
PA_pvr_17:6.2	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:6.3_0	Na paṭibalo hoti antevāsiṁ vā saddhivihāriṁ vā gilānaṁ upaṭṭhātuṁ vā upaṭṭhāpetuṁ	na paṭibalaḥ hoti antevāsim vā saddhivihārim vā gilānam upaṭṭhātum vā upaṭṭhāpetu 
PA_pvr_17:6.3_1	vā, anabhirataṁ vūpakāsetuṁ vā vūpakāsāpetuṁ vā, uppannaṁ kukkuccaṁ dhammato vinodetuṁ,	vā an abhiratam vūpakāsetum vā vūpakāsāpetum vā uppannam kukkuccam dhammataḥ vinodetu 
PA_pvr_17:6.3_2	abhidhamme vinetuṁ, abhivinaye vinetuṁ—	abhidhamme vinetu abhivinaye vinetu 
PA_pvr_17:6.4	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā na upasampādetabbaṁ, na nissayo dātabbo, na sāmaṇero upaṭṭhāpetabbo.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā na upasampādetabba na nissayaḥ dātabbaḥ na sāmaṇeraḥ upaṭṭhāpetabbaḥ 
PA_pvr_17:6.5	Pañcahupāli, aṅgehi samannāgatena bhikkhunā upasampādetabbaṁ, nissayo dātabbo, sāmaṇero upaṭṭhāpetabbo.	pañcahupāli aṅgehi samannāgatena bhikkhunā nissayaḥ dātabbo sāmaṇeraḥ upaṭṭhāpetabbo 
PA_pvr_17:6.6	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:6.7_0	Paṭibalo hoti antevāsiṁ vā saddhivihāriṁ vā gilānaṁ upaṭṭhātuṁ vā upaṭṭhāpetuṁ vā,	paṭibalaḥ hoti antevāsim vā saddhivihārim vā gilānam upaṭṭhātum vā upaṭṭhāpetum vā 
PA_pvr_17:6.7_1	anabhirataṁ vūpakāsetuṁ vā vūpakāsāpetuṁ vā, uppannaṁ kukkuccaṁ dhammato vinodetuṁ,	an abhiratam vūpakāsetum vā vūpakāsāpetum vā uppannam kukkuccam dhammataḥ vinodetu 
PA_pvr_17:6.7_2	abhidhamme vinetuṁ, abhivinaye vinetuṁ—	abhidhamme vinetu abhivinaye vinetu 
PA_pvr_17:6.8	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā upasampādetabbaṁ, nissayo dātabbo, sāmaṇero upaṭṭhāpetabbo.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā nissayaḥ dātabbo sāmaṇeraḥ upaṭṭhāpetabbo 
PA_pvr_17:7.1	Aparehipi, upāli, pañcahaṅgehi samannāgatena bhikkhunā na upasampādetabbaṁ, na nissayo dātabbo, na sāmaṇero upaṭṭhāpetabbo.	aparehi pi upāli pañca haṅgehi samannāgatena bhikkhunā na upasampādetabba na nissayaḥ dātabbaḥ na sāmaṇeraḥ upaṭṭhāpetabbaḥ 
PA_pvr_17:7.2	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:7.3_0	Na paṭibalo hoti antevāsiṁ vā saddhivihāriṁ vā abhisamācārikāya sikkhāya sikkhāpetuṁ,	na paṭibalaḥ hoti antevāsim vā saddhivihārim vā abhisamācārikāya sikkhāya sikkhāpetu 
PA_pvr_17:7.3_1	ādibrahmacāriyakāya sikkhāya vinetuṁ, adhisīle vinetuṁ, adhicitte vinetuṁ, adhipaññāya vinetuṁ—	ādibrahmacāriyakāya sikkhāya vinetu adhi sīle vinetu adhi citte vinetu adhi paññāya vinetu 
PA_pvr_17:7.4	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā na upasampādetabbaṁ, na nissayo dātabbo, na sāmaṇero upaṭṭhāpetabbo.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā na upasampādetabba na nissayaḥ dātabbaḥ na sāmaṇeraḥ upaṭṭhāpetabbaḥ 
PA_pvr_17:7.5	Pañcahupāli, aṅgehi samannāgatena bhikkhunā upasampādetabbaṁ, nissayo dātabbo, sāmaṇero upaṭṭhāpetabbo.	pañcahupāli aṅgehi samannāgatena bhikkhunā nissayaḥ dātabbo sāmaṇeraḥ upaṭṭhāpetabbo 
PA_pvr_17:7.6	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:7.7	Paṭibalo hoti antevāsiṁ vā saddhivihāriṁ vā abhisamācārikāya sikkhāya sikkhāpetuṁ, ādibrahmacāriyakāya sikkhāya vinetuṁ, adhisīle vinetuṁ, adhicitte vinetuṁ, adhipaññāya vinetuṁ—	paṭibalaḥ hoti antevāsim vā saddhivihārim vā abhisamācārikāya sikkhāya sikkhāpetu ādibrahmacāriyakāya sikkhāya vinetu adhi sīle vinetu adhi citte vinetu adhi paññāya vinetu 
PA_pvr_17:7.8	imehi kho, upāli, pañcahaṅgehi samannāgatena bhikkhunā upasampādetabbaṁ, nissayo dātabbo, sāmaṇero upaṭṭhāpetabbo”ti.	imehi kho upāli pañca haṅgehi samannāgatena bhikkhunā nissayaḥ dātabbo sāmaṇeraḥ upaṭṭhāpetabbo ti 
PA_pvr_17:8.1	“Katihi nu kho, bhante, aṅgehi samannāgatassa bhikkhuno kammaṁ kātabban”ti?	katihi nu kho bhante aṅgehi samannāgatassa bhikkhuno kammam kātabbanti 
PA_pvr_17:9.1	Pañcahupāli, aṅgehi samannāgatassa bhikkhuno kammaṁ kātabbaṁ.	pañcahi upāli aṅgehi samannāgatassa bhikkhuno kammam kātabba 
PA_pvr_17:9.2	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:9.3	Alajjī ca hoti, bālo ca, apakatatto ca, micchādiṭṭhiko ca hoti, ājīvavipanno ca—	alajjī ca hoti bālo ca apakatatto ca micchādiṭṭhiko ca hoti ājīva vipanno ca 
PA_pvr_17:9.4	imehi kho, upāli, pañcahaṅgehi samannāgatassa bhikkhuno kammaṁ kātabbaṁ.	imehi kho upāli pañca haṅgehi samannāgatassa bhikkhuno kammam kātabba 
PA_pvr_17:10.1	“Aparehipi, upāli, pañcahaṅgehi samannāgatassa bhikkhuno kammaṁ kātabbaṁ.	aparehi pi upāli pañca haṅgehi samannāgatassa bhikkhuno kammam kātabba 
PA_pvr_17:10.2	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:10.3	Adhisīle sīlavipanno hoti, ajjhācāre ācāravipanno hoti, atidiṭṭhiyā diṭṭhivipanno hoti, micchādiṭṭhiko ca hoti, ājīvavipanno ca—	adhi sīle sīla vipanno hoti ajjhācāre ācāra vipanno hoti ati diṭṭhiyā diṭṭhi vipanno hoti micchādiṭṭhiko ca hoti ājīva vipanno ca 
PA_pvr_17:10.4	imehi kho, upāli, pañcahaṅgehi samannāgatassa bhikkhuno kammaṁ kātabbaṁ.	imehi kho upāli pañca haṅgehi samannāgatassa bhikkhuno kammam kātabba 
PA_pvr_17:11.1	Aparehipi, upāli, pañcahaṅgehi samannāgatassa bhikkhuno kammaṁ kātabbaṁ.	aparehi pi upāli pañca haṅgehi samannāgatassa bhikkhuno kammam kātabba 
PA_pvr_17:11.2	Katamehi pañcahi?	katamehi pañcahi 
PA_pvr_17:11.3	Kāyikena davena samannāgato hoti, vācasikena davena samannāgato hoti, kāyikavācasikena davena samannāgato hoti, micchādiṭṭhiko ca hoti, ājīvavipanno ca—	kāyikena davena samannāgataḥ hoti vācasikena davena samannāgataḥ hoti kāyika vācasikena davena samannāgataḥ hoti micchādiṭṭhiko ca hoti ājīva vipanno ca 
