segmentnr	original	folio	analyzed
PA_snp_2.12:0.1	Sutta Nipāta 2.12	0	
PA_snp_2.12:0.2	Nigrodhakappa (vaṅgīsa) sutta	0	
PA_snp_2.12:1.1	Evaṁ me sutaṁ—	1	
PA_snp_2.12:1.2	ekaṁ samayaṁ bhagavā āḷaviyaṁ viharati aggāḷave cetiye.	1	
PA_snp_2.12:1.3	Tena kho pana samayena āyasmato vaṅgīsassa upajjhāyo nigrodhakappo nāma thero aggāḷave cetiye aciraparinibbuto hoti.	1	
PA_snp_2.12:1.4	Atha kho āyasmato vaṅgīsassa rahogatassa paṭisallīnassa evaṁ cetaso parivitakko udapādi—	1	
PA_snp_2.12:1.5	parinibbuto nu kho me upajjhāyo udāhu no parinibbutoti?	1	
PA_snp_2.12:1.6_0	Atha kho āyasmā vaṅgīso sāyanhasamayaṁ paṭisallānā vuṭṭhito yena bhagavā tenupasaṅkami;	1	
PA_snp_2.12:1.6_1	upasaṅkamitvā bhagavantaṁ abhivādetvā ekamantaṁ nisīdi. Ekamantaṁ nisinno kho āyasmā	1	
PA_snp_2.12:1.6_2	vaṅgīso bhagavantaṁ etadavoca—	1	
PA_snp_2.12:1.7	idha mayhaṁ, bhante, rahogatassa paṭisallīnassa evaṁ cetaso parivitakko udapādi—	1	
PA_snp_2.12:1.8	parinibbuto nu kho me upajjhāyo, udāhu no parinibbutoti.	1	
PA_snp_2.12:1.9	Atha kho āyasmā vaṅgīso uṭṭhāyāsanā ekaṁsaṁ cīvaraṁ katvā yena bhagavā tenañjaliṁ paṇāmetvā bhagavantaṁ gāthāya ajjhabhāsi:	1	
PA_snp_2.12:2.1	“Pucchāmi satthāramanomapaññaṁ,	2	
PA_snp_2.12:2.2	Diṭṭheva dhamme yo vicikicchānaṁ chettā;	2	
PA_snp_2.12:2.3	Aggāḷave kālamakāsi bhikkhu,	2	
PA_snp_2.12:2.4	Ñāto yasassī abhinibbutatto.	2	
PA_snp_2.12:3.1	Nigrodhakappo iti tassa nāmaṁ,	3	
PA_snp_2.12:3.2	Tayā kataṁ bhagavā brāhmaṇassa;	3	
PA_snp_2.12:3.3	So taṁ namassaṁ acari mutyapekkho,	3	
PA_snp_2.12:3.4	Āraddhaviriyo daḷhadhammadassī.	3	
PA_snp_2.12:4.1	Taṁ sāvakaṁ sakya mayampi sabbe,	4	
PA_snp_2.12:4.2	Aññātumicchāma samantacakkhu;	4	
PA_snp_2.12:4.3	Samavaṭṭhitā no savanāya sotā,	4	
PA_snp_2.12:4.4	Tuvaṁ no satthā tvamanuttarosi.	4	
PA_snp_2.12:5.1	Chindeva no vicikicchaṁ brūhi metaṁ,	5	
PA_snp_2.12:5.2	Parinibbutaṁ vedaya bhūripañña;	5	
PA_snp_2.12:5.3	Majjheva no bhāsa samantacakkhu,	5	
PA_snp_2.12:5.4	Sakkova devāna sahassanetto.	5	
PA_snp_2.12:6.1	Ye keci ganthā idha mohamaggā,	6	
PA_snp_2.12:6.2	Aññāṇapakkhā vicikicchaṭhānā;	6	
PA_snp_2.12:6.3	Tathāgataṁ patvā na te bhavanti,	6	
PA_snp_2.12:6.4	Cakkhuñhi etaṁ paramaṁ narānaṁ.	6	
PA_snp_2.12:7.1	No ce hi jātu puriso kilese,	7	
PA_snp_2.12:7.2	Vāto yathā abbhaghanaṁ vihāne;	7	
PA_snp_2.12:7.3	Tamovassa nivuto sabbaloko,	7	
PA_snp_2.12:7.4	Na jotimantopi narā tapeyyuṁ.	7	
PA_snp_2.12:8.1	Dhīrā ca pajjotakarā bhavanti,	8	
PA_snp_2.12:8.2	Taṁ taṁ ahaṁ vīra tatheva maññe;	8	
PA_snp_2.12:8.3	Vipassinaṁ jānamupāgamumhā,	8	
PA_snp_2.12:8.4	Parisāsu no āvikarohi kappaṁ.	8	
PA_snp_2.12:9.1	Khippaṁ giraṁ eraya vaggu vagguṁ,	9	
PA_snp_2.12:9.2	Haṁsova paggayha saṇikaṁ nikūja;	9	
PA_snp_2.12:9.3	Bindussarena suvikappitena,	9	
PA_snp_2.12:9.4	Sabbeva te ujjugatā suṇoma.	9	
PA_snp_2.12:10.1	Pahīnajātimaraṇaṁ asesaṁ,	10	
PA_snp_2.12:10.2	Niggayha dhonaṁ vadessāmi dhammaṁ;	10	
PA_snp_2.12:10.3	Na kāmakāro hi puthujjanānaṁ,	10	
PA_snp_2.12:10.4	Saṅkheyyakāro ca tathāgatānaṁ.	10	
PA_snp_2.12:11.1	Sampannaveyyākaraṇaṁ tavedaṁ,	11	
PA_snp_2.12:11.2	Samujjupaññassa samuggahītaṁ;	11	
PA_snp_2.12:11.3	Ayamañjalī pacchimo suppaṇāmito,	11	
PA_snp_2.12:11.4	Mā mohayī jānamanomapañña.	11	
PA_snp_2.12:12.1	Parovaraṁ ariyadhammaṁ viditvā,	12	
PA_snp_2.12:12.2	Mā mohayī jānamanomavīra;	12	
PA_snp_2.12:12.3	Vāriṁ yathā ghammani ghammatatto,	12	
PA_snp_2.12:12.4	Vācābhikaṅkhāmi sutaṁ pavassa.	12	
PA_snp_2.12:13.1	Yadatthikaṁ brahmacariyaṁ acarī,	13	
PA_snp_2.12:13.2	Kappāyano kaccissa taṁ amoghaṁ;	13	
PA_snp_2.12:13.3	Nibbāyi so ādu saupādiseso,	13	
PA_snp_2.12:13.4	Yathā vimutto ahu taṁ suṇoma”.	13	
PA_snp_2.12:14.1	“Acchecchi taṇhaṁ idha nāmarūpe,	14	
PA_snp_2.12:14.2	(iti bhagavā)	14	
PA_snp_2.12:14.3	Kaṇhassa sotaṁ dīgharattānusayitaṁ;	14	
PA_snp_2.12:14.4	Atāri jātiṁ maraṇaṁ asesaṁ”,	14	
PA_snp_2.12:14.5	Iccabravī bhagavā pañcaseṭṭho.	14	
PA_snp_2.12:15.1	“Esa sutvā pasīdāmi,	15	
PA_snp_2.12:15.2	Vaco te isisattama;	15	
PA_snp_2.12:15.3	Amoghaṁ kira me puṭṭhaṁ,	15	
PA_snp_2.12:15.4	Na maṁ vañcesi brāhmaṇo.	15	
PA_snp_2.12:16.1	Yathāvādī tathākārī,	16	
PA_snp_2.12:16.2	Ahu buddhassa sāvako;	16	
PA_snp_2.12:16.3	Acchidā maccuno jālaṁ,	16	
PA_snp_2.12:16.4	Tataṁ māyāvino daḷhaṁ.	16	
PA_snp_2.12:17.1	Addasā bhagavā ādiṁ,	17	
PA_snp_2.12:17.2	Upādānassa kappiyo;	17	
PA_snp_2.12:17.3	Accagā vata kappāyano,	17	
PA_snp_2.12:17.4	Maccudheyyaṁ suduttaran”ti.	17	
PA_snp_2.12:17.5	Nigrodhakappasuttaṁ dvādasamaṁ.	17	
