segmentnr	original	folio	analyzed
PA_thag_3.2:0.1	Theragāthā 3.2	0	
PA_thag_3.2:0.2	Tikanipāta	0	
PA_thag_3.2:0.3	Paṭhamavagga	0	
PA_thag_3.2:0.4	Paccayattheragāthā	0	
PA_thag_3.2:1.1	“Pañcāhāhaṁ pabbajito,	1	
PA_thag_3.2:1.2	sekho appattamānaso;	1	
PA_thag_3.2:1.3	Vihāraṁ me paviṭṭhassa,	1	
PA_thag_3.2:1.4	cetaso paṇidhī ahu.	1	
PA_thag_3.2:2.1	Nāsissaṁ na pivissāmi,	2	
PA_thag_3.2:2.2	vihārato na nikkhame;	2	
PA_thag_3.2:2.3	Napi passaṁ nipātessaṁ,	2	
PA_thag_3.2:2.4	taṇhāsalle anūhate.	2	
PA_thag_3.2:3.1	Tassa mevaṁ viharato,	3	
PA_thag_3.2:3.2	passa vīriyaparakkamaṁ;	3	
PA_thag_3.2:3.3	Tisso vijjā anuppattā,	3	
PA_thag_3.2:3.4	kataṁ buddhassa sāsanan”ti.	3	
PA_thag_3.2:3.5	… Paccayo thero ….	3	
