segmentnr	original	folio	analyzed
PA_cnd_5:0.1	Cūḷaniddesa	0	
PA_cnd_5:0.2	Pārāyanavagganiddesa	0	
PA_cnd_5:0.3	Pucchāniddesa	0	
PA_cnd_5:0.4	1. Ajitamāṇavapucchāniddesa	0	
PA_cnd_5:1.1	Kenassu nivuto loko,	1	
PA_cnd_5:1.2	(iccāyasmā ajito)	1	
PA_cnd_5:1.3	Kenassu nappakāsati;	1	
PA_cnd_5:1.4	Kissābhilepanaṁ brūsi,	1	
PA_cnd_5:1.5	Kiṁsu tassa mahabbhayaṁ.	1	
PA_cnd_5:2.1	Kenassu nivuto lokoti.	2	
PA_cnd_5:2.2	Lokoti nirayaloko tiracchānaloko pettivisayaloko manussaloko devaloko khandhaloko dhātuloko āyatanaloko ayaṁ loko paro loko brahmaloko devaloko—	2	
PA_cnd_5:2.3	ayaṁ vuccati loko.	2	
PA_cnd_5:2.4	Ayaṁ loko kena āvuto nivuto ovuto pihito paṭicchanno paṭikujjitoti—	2	
PA_cnd_5:2.5	kenassu nivuto loko?	2	
PA_cnd_5:3.1	Iccāyasmā ajitoti.	3	
PA_cnd_5:3.2	Iccāti padasandhi padasaṁsaggo padapāripūrī akkharasamavāyo byañjanasiliṭṭhatā padānupubbatāpetaṁ iccāti.	3	
PA_cnd_5:3.3	Āyasmāti piyavacanaṁ garuvacanaṁ sagāravasappatissādhivacanametaṁ āyasmāti.	3	
PA_cnd_5:3.4	Ajitoti tassa brāhmaṇassa nāmaṁ saṅkhā samaññā paññatti vohāro nāmaṁ nāmakammaṁ nāmadheyyaṁ nirutti byañjanaṁ abhilāpoti—	3	
PA_cnd_5:3.5	iccāyasmā ajito.	3	
PA_cnd_5:4.1	Kenassu nappakāsatīti kena loko nappakāsati nappabhāsati na tapati na virocati na ñāyati na paññāyatīti—	4	
PA_cnd_5:4.2	kenassu nappakāsati.	4	
PA_cnd_5:5.1	Kissābhilepanaṁ brūsīti kiṁ lokassa lepanaṁ lagganaṁ bandhanaṁ upakkileso.	5	
PA_cnd_5:5.2_0	Kena loko litto saṁlitto upalitto kiliṭṭho saṅkiliṭṭho makkhito saṁsaṭṭho laggo laggito	5	
PA_cnd_5:5.2_1	palibuddho, brūsi ācikkhasi desesi paññapesi paṭṭhapesi vivarasi vibhajasi uttānīkarosi pakāsesīti—	5	
PA_cnd_5:5.3	kissābhilepanaṁ brūsi.	5	
PA_cnd_5:6.1	Kiṁsu tassa mahabbhayanti kiṁ lokassa bhayaṁ mahabbhayaṁ pīḷanaṁ ghaṭṭanaṁ upaddavo upasaggoti—	6	
PA_cnd_5:6.2	kiṁsu tassa mahabbhayaṁ.	6	
PA_cnd_5:6.3	Tenāha so brāhmaṇo—	6	
PA_cnd_5:7.1	“Kenassu nivuto loko,	7	
PA_cnd_5:7.2	(iccāyasmā ajito)	7	
PA_cnd_5:7.3	Kenassu nappakāsati;	7	
PA_cnd_5:7.4	Kissābhilepanaṁ brūsi,	7	
PA_cnd_5:7.5	Kiṁsu tassa mahabbhayan”ti.	7	
PA_cnd_5:8.1	Avijjāya nivuto loko,	8	
PA_cnd_5:8.2	(ajitāti bhagavā)	8	
PA_cnd_5:8.3	Vevicchā pamādā nappakāsati;	8	
PA_cnd_5:8.4	Jappābhilepanaṁ brūmi,	8	
PA_cnd_5:8.5	Dukkhamassa mahabbhayaṁ.	8	
PA_cnd_5:9.1	Avijjāya nivuto lokoti.	9	
PA_cnd_5:9.2_0	Avijjāti dukkhe aññāṇaṁ dukkhasamudaye aññāṇaṁ dukkhanirodhe aññāṇaṁ dukkhanirodhagāminiyā	9	
