segmentnr	original	folio	analyzed
PA_pvr_11:0.1	Parivāra	0	
PA_pvr_11:0.2	11. Adhikaraṇabheda	0	
PA_pvr_11:0.3	1. Ukkoṭanabhedādi	0	
PA_pvr_11:1.1	Cattāri adhikaraṇāni.	1	
PA_pvr_11:1.2	Vivādādhikaraṇaṁ, anuvādādhikaraṇaṁ, āpattādhikaraṇaṁ, kiccādhikaraṇaṁ—	1	
PA_pvr_11:1.3	imāni cattāri adhikaraṇāni.	1	
PA_pvr_11:2.1	Imesaṁ catunnaṁ adhikaraṇānaṁ kati ukkoṭā?	2	
PA_pvr_11:2.2	Imesaṁ catunnaṁ adhikaraṇānaṁ dasa ukkoṭā.	2	
PA_pvr_11:2.3	Vivādādhikaraṇassa dve ukkoṭā, anuvādādhikaraṇassa cattāro ukkoṭā, āpattādhikaraṇassa tayo ukkoṭā, kiccādhikaraṇassa eko ukkoṭo—	2	
PA_pvr_11:2.4	imesaṁ catunnaṁ adhikaraṇānaṁ ime dasa ukkoṭā.	2	
PA_pvr_11:3.1	Vivādādhikaraṇaṁ ukkoṭento kati samathe ukkoṭeti?	3	
PA_pvr_11:3.2	Anuvādādhikaraṇaṁ ukkoṭento kati samathe ukkoṭeti?	3	
PA_pvr_11:3.3	Āpattādhikaraṇaṁ ukkoṭento kati samathe ukkoṭeti?	3	
PA_pvr_11:3.4	Kiccādhikaraṇaṁ ukkoṭento kati samathe ukkoṭeti?	3	
PA_pvr_11:4.1	Vivādādhikaraṇaṁ ukkoṭento dve samathe ukkoṭeti.	4	
PA_pvr_11:4.2	Anuvādādhikaraṇaṁ ukkoṭento cattāro samathe ukkoṭeti.	4	
PA_pvr_11:4.3	Āpattādhikaraṇaṁ ukkoṭento tayo samathe ukkoṭeti.	4	
PA_pvr_11:4.4	Kiccādhikaraṇaṁ ukkoṭento ekaṁ samathaṁ ukkoṭeti.	4	
PA_pvr_11:5.1	Kati ukkoṭā?	5	
PA_pvr_11:5.2	Katihākārehi ukkoṭanaṁ pasavati?	5	
PA_pvr_11:5.3	Katihaṅgehi samannāgato puggalo adhikaraṇaṁ ukkoṭeti?	5	
PA_pvr_11:5.4	Kati puggalā adhikaraṇaṁ ukkoṭentā āpattiṁ āpajjanti?	5	
PA_pvr_11:6.1	Dvādasa ukkoṭā.	6	
PA_pvr_11:6.2	Dasahākārehi ukkoṭanaṁ pasavati.	6	
PA_pvr_11:6.3	Catūhaṅgehi samannāgato puggalo adhikaraṇaṁ ukkoṭeti.	6	
PA_pvr_11:6.4	Cattāro puggalā adhikaraṇaṁ ukkoṭentā āpattiṁ āpajjanti?	6	
PA_pvr_11:7.1	Katame dvādasa ukkoṭā?	7	
PA_pvr_11:7.2_0	Akataṁ kammaṁ, dukkaṭaṁ kammaṁ, puna kātabbaṁ kammaṁ, anihataṁ, dunnihataṁ, puna	7	
PA_pvr_11:7.2_1	nihanitabbaṁ, avinicchitaṁ, duvinicchitaṁ, puna vinicchitabbaṁ, avūpasantaṁ, duvūpasantaṁ,	7	
PA_pvr_11:7.2_2	puna vūpasametabbanti—	7	
PA_pvr_11:7.3	ime dvādasa ukkoṭā.	7	
PA_pvr_11:8.1	Katamehi dasahākārehi ukkoṭanaṁ pasavati?	8	
PA_pvr_11:8.2_0	Tattha jātakaṁ adhikaraṇaṁ ukkoṭeti, tattha jātakaṁ vūpasantaṁ adhikaraṇaṁ ukkoṭeti,	8	
PA_pvr_11:8.2_1	antarāmagge adhikaraṇaṁ ukkoṭeti, antarāmagge vūpasantaṁ adhikaraṇaṁ ukkoṭeti, tattha	8	
PA_pvr_11:8.2_2	gataṁ adhikaraṇaṁ ukkoṭeti, tattha gataṁ vūpasantaṁ adhikaraṇaṁ ukkoṭeti, sativinayaṁ	8	
PA_pvr_11:8.2_3	ukkoṭeti, amūḷhavinayaṁ ukkoṭeti, tassapāpiyasikaṁ ukkoṭeti, tiṇavatthārakaṁ ukkoṭeti—	8	
PA_pvr_11:8.3	imehi dasahākārehi ukkoṭanaṁ pasavati.	8	
PA_pvr_11:9.1	Katamehi catūhaṅgehi samannāgato puggalo adhikaraṇaṁ ukkoṭeti?	9	
PA_pvr_11:9.2	Chandāgatiṁ gacchanto adhikaraṇaṁ ukkoṭeti, dosāgatiṁ gacchanto adhikaraṇaṁ ukkoṭeti, mohāgatiṁ gacchanto adhikaraṇaṁ ukkoṭeti, bhayāgatiṁ gacchanto adhikaraṇaṁ ukkoṭeti—	9	
PA_pvr_11:9.3	imehi catūhaṅgehi samannāgato puggalo adhikaraṇaṁ ukkoṭeti.	9	
PA_pvr_11:10.1	Katame cattāro puggalā adhikaraṇaṁ ukkoṭentā āpattiṁ āpajjanti?	10	
PA_pvr_11:10.2	Tadahupasampanno ukkoṭeti ukkoṭanakaṁ pācittiyaṁ, āgantuko ukkoṭeti ukkoṭanakaṁ pācittiyaṁ, kārako ukkoṭeti ukkoṭanakaṁ pācittiyaṁ, chandadāyako ukkoṭeti ukkoṭanakaṁ pācittiyaṁ—	10	
PA_pvr_11:10.3	ime cattāro puggalā adhikaraṇaṁ ukkoṭentā āpattiṁ āpajjanti.	10	
PA_pvr_11:11.0	2. Adhikaraṇanidānādi	11	
PA_pvr_11:11.1	Vivādādhikaraṇaṁ kiṁnidānaṁ, kiṁsamudayaṁ, kiṁjātikaṁ, kiṁpabhavaṁ, kiṁsambhāraṁ, kiṁsamuṭṭhānaṁ?	11	
PA_pvr_11:11.2	Anuvādādhikaraṇaṁ kiṁnidānaṁ, kiṁsamudayaṁ, kiṁjātikaṁ, kiṁpabhavaṁ, kiṁsambhāraṁ, kiṁsamuṭṭhānaṁ?	11	
PA_pvr_11:11.3	Āpattādhikaraṇaṁ kiṁnidānaṁ, kiṁsamudayaṁ, kiṁjātikaṁ, kiṁpabhavaṁ, kiṁsambhāraṁ, kiṁsamuṭṭhānaṁ?	11	
PA_pvr_11:11.4	Kiccādhikaraṇaṁ kiṁnidānaṁ, kiṁsamudayaṁ, kiṁjātikaṁ, kiṁpabhavaṁ, kiṁsambhāraṁ, kiṁsamuṭṭhānaṁ?	11	
PA_pvr_11:12.1	Vivādādhikaraṇaṁ vivādanidānaṁ vivādasamudayaṁ vivādajātikaṁ vivādapabhavaṁ vivādasambhāraṁ vivādasamuṭṭhānaṁ.	12	
PA_pvr_11:12.2	Anuvādādhikaraṇaṁ anuvādanidānaṁ anuvādasamudayaṁ anuvādajātikaṁ anuvādapabhavaṁ anuvādasambhāraṁ anuvādasamuṭṭhānaṁ.	12	
PA_pvr_11:12.3	Āpattādhikaraṇaṁ āpattinidānaṁ āpattisamudayaṁ āpattijātikaṁ āpattipabhavaṁ āpattisambhāraṁ āpattisamuṭṭhānaṁ.	12	
PA_pvr_11:12.4	Kiccādhikaraṇaṁ kiccayanidānaṁ kiccayasamudayaṁ kiccayajātikaṁ kiccayapabhavaṁ kiccayasambhāraṁ kiccayasamuṭṭhānaṁ.	12	
PA_pvr_11:13.1	Vivādādhikaraṇaṁ kiṁnidānaṁ, kiṁsamudayaṁ, kiṁjātikaṁ, kiṁpabhavaṁ, kiṁsambhāraṁ, kiṁsamuṭṭhānaṁ?	13	
PA_pvr_11:13.2	Anuvādādhikaraṇaṁ …pe…	13	
PA_pvr_11:13.3	āpattādhikaraṇaṁ …pe…	13	
PA_pvr_11:13.4	kiccādhikaraṇaṁ kiṁnidānaṁ, kiṁsamudayaṁ, kiṁjātikaṁ, kiṁpabhavaṁ, kiṁsambhāraṁ, kiṁsamuṭṭhānaṁ?	13	
PA_pvr_11:14.1	Vivādādhikaraṇaṁ hetunidānaṁ, hetusamudayaṁ, hetujātikaṁ, hetupabhavaṁ, hetusambhāraṁ, hetusamuṭṭhānaṁ.	14	
PA_pvr_11:14.2	Anuvādādhikaraṇaṁ …pe…	14	
PA_pvr_11:14.3	āpattādhikaraṇaṁ …pe…	14	
PA_pvr_11:14.4	kiccādhikaraṇaṁ hetunidānaṁ, hetusamudayaṁ, hetujātikaṁ, hetupabhavaṁ, hetusambhāraṁ, hetusamuṭṭhānaṁ.	14	
PA_pvr_11:15.1	Vivādādhikaraṇaṁ kiṁnidānaṁ, kiṁsamudayaṁ, kiṁjātikaṁ, kiṁpabhavaṁ, kiṁsambhāraṁ, kiṁsamuṭṭhānaṁ?	15	
PA_pvr_11:15.2	Anuvādādhikaraṇaṁ …pe…	15	
PA_pvr_11:15.3	āpattādhikaraṇaṁ …pe…	15	
PA_pvr_11:15.4	kiccādhikaraṇaṁ kiṁnidānaṁ, kiṁsamudayaṁ, kiṁjātikaṁ, kiṁpabhavaṁ, kiṁsambhāraṁ, kiṁsamuṭṭhānaṁ?	15	
PA_pvr_11:16.1	Vivādādhikaraṇaṁ paccayanidānaṁ, paccayasamudayaṁ, paccayajātikaṁ, paccayapabhavaṁ, paccayasambhāraṁ, paccayasamuṭṭhānaṁ.	16	
PA_pvr_11:16.2	Anuvādādhikaraṇaṁ …pe…	16	
